"Status","Year","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Communications","G7","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HEO","Heterosexual / straight","95","[c]","34250","33910"
"Leaver Dept.","2022","Communications","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO","Heterosexual / straight","55","[c]","41070","40840"
"Leaver Dept.","2022","Communications","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","EO","Heterosexual / straight","45","[c]","27830","27570"
"Leaver Dept.","2022","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","AO","Heterosexual / straight","30","[c]","21310","21260"
"Leaver Dept.","2022","Debt","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","EO","Heterosexual / straight","60","[c]","27360","27140"
"Leaver Dept.","2022","Digital, Data & Technology","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","G7","Heterosexual / straight","100","[c]","55040","54700"
"Leaver Dept.","2022","Digital, Data & Technology","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HEO","Heterosexual / straight","120","[c]","33020","33000"
"Leaver Dept.","2022","Digital, Data & Technology","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HEO","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HEO","Unknown","35","[c]","34070","34290"
"Leaver Dept.","2022","Digital, Data & Technology","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","SEO","Heterosexual / straight","115","[c]","39950","39780"
"Leaver Dept.","2022","Digital, Data & Technology","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","SEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","SEO","Unknown","50","[c]","40050","39410"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","EO","Heterosexual / straight","55","[c]","26130","26060"
"Leaver Dept.","2022","Finance","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G7","Heterosexual / straight","70","[c]","54470","54700"
"Leaver Dept.","2022","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HEO","Heterosexual / straight","75","[c]","32660","32090"
"Leaver Dept.","2022","Finance","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HEO","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO","Heterosexual / straight","100","[c]","39680","39960"
"Leaver Dept.","2022","Finance","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Heterosexual / straight","45","[c]","21740","21170"
"Leaver Dept.","2022","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Heterosexual / straight","145","[c]","27080","27500"
"Leaver Dept.","2022","Human Resources","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Heterosexual / straight","40","[c]","65630","65680"
"Leaver Dept.","2022","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G7","Heterosexual / straight","75","[c]","53500","53380"
"Leaver Dept.","2022","Human Resources","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HEO","Heterosexual / straight","140","[c]","32350","32330"
"Leaver Dept.","2022","Human Resources","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO","Heterosexual / straight","85","[c]","39770","40010"
"Leaver Dept.","2022","Human Resources","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AO","Heterosexual / straight","30","[c]","23450","23720"
"Leaver Dept.","2022","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Heterosexual / straight","30","[c]","26880","27010"
"Leaver Dept.","2022","Legal","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G7","Heterosexual / straight","30","[c]","54610","52100"
"Leaver Dept.","2022","Legal","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","AA","Heterosexual / straight","155","[c]","19980","19200"
"Leaver Dept.","2022","No function","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","AA","Unknown","55","[c]","19740","19520"
"Leaver Dept.","2022","No function","AO","Heterosexual / straight","1285","[c]","21470","21260"
"Leaver Dept.","2022","No function","AO","LGBO","110","[c]","21170","21260"
"Leaver Dept.","2022","No function","AO","Undeclared","160","[c]","21240","21230"
"Leaver Dept.","2022","No function","AO","Unknown","300","[c]","21620","21260"
"Leaver Dept.","2022","No function","EO","Heterosexual / straight","2415","[c]","27150","27570"
"Leaver Dept.","2022","No function","EO","LGBO","225","[c]","27360","27570"
"Leaver Dept.","2022","No function","EO","Undeclared","290","[c]","26750","27570"
"Leaver Dept.","2022","No function","EO","Unknown","470","[c]","27650","27570"
"Leaver Dept.","2022","No function","G6","Heterosexual / straight","465","[c]","69140","66180"
"Leaver Dept.","2022","No function","G6","LGBO","45","[c]","67630","65310"
"Leaver Dept.","2022","No function","G6","Undeclared","115","[c]","70510","67430"
"Leaver Dept.","2022","No function","G6","Unknown","190","[c]","69740","67640"
"Leaver Dept.","2022","No function","G7","Heterosexual / straight","1305","[c]","53290","53220"
"Leaver Dept.","2022","No function","G7","LGBO","125","[c]","53420","53380"
"Leaver Dept.","2022","No function","G7","Undeclared","280","[c]","52910","52850"
"Leaver Dept.","2022","No function","G7","Unknown","455","[c]","53850","53860"
"Leaver Dept.","2022","No function","HEO","Heterosexual / straight","1895","[c]","32250","32330"
"Leaver Dept.","2022","No function","HEO","LGBO","205","[c]","32310","32560"
"Leaver Dept.","2022","No function","HEO","Undeclared","340","[c]","32300","32330"
"Leaver Dept.","2022","No function","HEO","Unknown","925","[c]","32230","32000"
"Leaver Dept.","2022","No function","SCS level","Heterosexual / straight","375","[c]","97510","95140"
"Leaver Dept.","2022","No function","SCS level","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","SCS level","Undeclared","85","[c]","100670","98470"
"Leaver Dept.","2022","No function","SCS level","Unknown","135","[c]","109460","107720"
"Leaver Dept.","2022","No function","SEO","Heterosexual / straight","1435","[c]","39770","40070"
"Leaver Dept.","2022","No function","SEO","LGBO","130","[c]","39660","40050"
"Leaver Dept.","2022","No function","SEO","Undeclared","275","[c]","39960","40070"
"Leaver Dept.","2022","No function","SEO","Unknown","350","[c]","40680","40570"
"Leaver Dept.","2022","No function","Unknown","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Heterosexual / straight","95","[c]","24670","25670"
"Leaver Dept.","2022","Project Delivery","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6","Heterosexual / straight","35","[c]","66300","66290"
"Leaver Dept.","2022","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G7","Heterosexual / straight","70","[c]","52670","53070"
"Leaver Dept.","2022","Project Delivery","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HEO","Heterosexual / straight","150","[c]","31710","31990"
"Leaver Dept.","2022","Project Delivery","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SEO","Heterosexual / straight","120","[c]","40340","40580"
"Leaver Dept.","2022","Project Delivery","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G7","LGBO","[c]","[c]","[c]","[c]"
