"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Treasury (excl. agencies)","Economics","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Economics","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Economics","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Economics","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Human Resources","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Human Resources","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Operational Delivery","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Operational Delivery","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Operational Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","London","Female","75","[c]","32250","28500"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","London","Male","70","[c]","30660","28500"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","North East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Policy","North East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Statistics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Statistics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Statistics","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Statistics","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Tax","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Tax","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","Female","55","[c]","41950","41950"
"New entrant CS","2022","Home Office","Digital, Data and Technology","London","Male","100","[c]","48100","41950"
"New entrant CS","2022","Home Office","Digital, Data and Technology","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","North West (England)","Male","45","[c]","46010","40450"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Digital, Data and Technology","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Economics","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Economics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Economics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Intelligence Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","East of England","Female","40","[c]","24740","21680"
"New entrant CS","2022","Home Office","Operational Delivery","East of England","Male","65","[c]","28300","24880"
"New entrant CS","2022","Home Office","Operational Delivery","London","Female","160","[c]","28730","28650"
"New entrant CS","2022","Home Office","Operational Delivery","London","Male","140","[c]","30850","28650"
"New entrant CS","2022","Home Office","Operational Delivery","North East (England)","Female","40","[c]","25280","24880"
"New entrant CS","2022","Home Office","Operational Delivery","North East (England)","Male","40","[c]","25280","24880"
"New entrant CS","2022","Home Office","Operational Delivery","North West (England)","Female","190","[c]","23430","24880"
"New entrant CS","2022","Home Office","Operational Delivery","North West (England)","Male","160","[c]","25160","24880"
"New entrant CS","2022","Home Office","Operational Delivery","Northern Ireland","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Northern Ireland","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Scotland","Female","70","[c]","24430","24880"
"New entrant CS","2022","Home Office","Operational Delivery","Scotland","Male","85","[c]","26300","24880"
"New entrant CS","2022","Home Office","Operational Delivery","South East (England)","Female","105","[c]","24850","24880"
"New entrant CS","2022","Home Office","Operational Delivery","South East (England)","Male","190","[c]","26540","24880"
"New entrant CS","2022","Home Office","Operational Delivery","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Wales","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Wales","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","West Midlands (England)","Female","55","[c]","25730","24880"
"New entrant CS","2022","Home Office","Operational Delivery","West Midlands (England)","Male","45","[c]","25190","24880"
"New entrant CS","2022","Home Office","Operational Delivery","Yorkshire and The Humber","Female","120","[c]","23730","24880"
"New entrant CS","2022","Home Office","Operational Delivery","Yorkshire and The Humber","Male","100","[c]","25190","24880"
"New entrant CS","2022","Home Office","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Research","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Research","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","London","Female","35","[c]","30270","28650"
"New entrant CS","2022","Home Office","Other","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","London","Female","55","[c]","39140","35050"
"New entrant CS","2022","Home Office","Policy","London","Male","35","[c]","38030","35050"
"New entrant CS","2022","Home Office","Policy","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","London","Female","55","[c]","37730","35050"
"New entrant CS","2022","Home Office","Project Delivery","London","Male","40","[c]","37740","35050"
"New entrant CS","2022","Home Office","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","London","Female","30","[c]","24820","22460"
"New entrant CS","2022","Home Office","Statistics","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Policy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Digital, Data and Technology","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Digital, Data and Technology","Wales","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Economics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Economics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Economics","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Economics","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Human Resources","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
