"Status","Year","Organisation","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Outside London","60","[c]","22680","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","South East (England)","Kent","Outside London","25","[c]","26710","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","South East (England)","Surrey, East and West Sussex","Outside London","25","[c]","40190","40180"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","110","[c]","32400","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Wales","East Wales","Outside London","480","[c]","25630","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Wales","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Outside London","55","[c]","40370","40180"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","West Midlands (England)","West Midlands","Outside London","710","[c]","25550","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Outside London","810","[c]","25850","21250"
"New entrant CS","2022","HM Treasury (excl. agencies)","East of England","East Anglia","Outside London","15","[c]","26380","22380"
"New entrant CS","2022","HM Treasury (excl. agencies)","London","Inner London - West","London","220","[c]","32620","28500"
"New entrant CS","2022","HM Treasury (excl. agencies)","North East (England)","Tees Valley and Durham","Outside London","60","[c]","35090","29320"
"New entrant CS","2022","HM Treasury (excl. agencies)","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","30","[c]","24890","21680"
"New entrant CS","2022","Home Office","East of England","Bedfordshire and Hertfordshire","Outside London","40","[c]","27890","24880"
"New entrant CS","2022","Home Office","East of England","East Anglia","Outside London","15","[c]","27730","21680"
"New entrant CS","2022","Home Office","East of England","Essex","Outside London","55","[c]","26290","24880"
"New entrant CS","2022","Home Office","London","Inner London - East","London","25","[c]","30730","28650"
"New entrant CS","2022","Home Office","London","Inner London - West","London","290","[c]","35810","33650"
"New entrant CS","2022","Home Office","London","Outer London - South","London","395","[c]","36490","28650"
"New entrant CS","2022","Home Office","London","Outer London - West and North West","London","155","[c]","29570","28650"
"New entrant CS","2022","Home Office","North East (England)","Northumberland, and Tyne and Wear","Outside London","70","[c]","26490","24880"
"New entrant CS","2022","Home Office","North East (England)","Tees Valley and Durham","Outside London","20","[c]","25430","24880"
"New entrant CS","2022","Home Office","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North West (England)","Greater Manchester","Outside London","150","[c]","35560","30820"
"New entrant CS","2022","Home Office","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","North West (England)","Merseyside","Outside London","305","[c]","24480","24880"
"New entrant CS","2022","Home Office","Northern Ireland","Northern Ireland","Outside London","45","[c]","27010","24880"
"New entrant CS","2022","Home Office","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Scotland","Eastern Scotland","Outside London","25","[c]","26890","24880"
"New entrant CS","2022","Home Office","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Scotland","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Scotland","West Central Scotland","Outside London","135","[c]","26410","24880"
"New entrant CS","2022","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South East (England)","Hampshire and Isle of Wight","Outside London","30","[c]","25800","24880"
"New entrant CS","2022","Home Office","South East (England)","Kent","Outside London","180","[c]","25140","24880"
"New entrant CS","2022","Home Office","South East (England)","Surrey, East and West Sussex","Outside London","90","[c]","28030","25770"
"New entrant CS","2022","Home Office","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","27200","24880"
"New entrant CS","2022","Home Office","Wales","East Wales","Outside London","40","[c]","26010","24880"
"New entrant CS","2022","Home Office","Wales","West Wales and The Valleys","Outside London","20","[c]","26950","24880"
"New entrant CS","2022","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","West Midlands (England)","West Midlands","Outside London","90","[c]","25800","24880"
"New entrant CS","2022","Home Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","20","[c]","22960","21680"
"New entrant CS","2022","Home Office","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Yorkshire and The Humber","South Yorkshire","Outside London","185","[c]","30690","24880"
"New entrant CS","2022","Home Office","Yorkshire and The Humber","West Yorkshire","Outside London","90","[c]","25680","24880"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","London","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","North East (England)","Tees Valley and Durham","Outside London","15","[c]","41370","36570"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","North West (England)","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","West Midlands (England)","West Midlands","Outside London","15","[c]","39320","36570"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","London","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Wales","East Wales","Outside London","220","[c]","28880","24030"
"New entrant CS","2022","Legal Aid Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","20","[c]","20970","20970"
"New entrant CS","2022","Legal Aid Agency","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","North West (England)","Merseyside","Outside London","20","[c]","21850","20970"
"New entrant CS","2022","Legal Aid Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Wales","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","West Midlands (England)","West Midlands","Outside London","15","[c]","21240","20970"
"New entrant CS","2022","Legal Aid Agency","Yorkshire and The Humber","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Northern Ireland","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Scotland","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","South East (England)","Hampshire and Isle of Wight","Outside London","100","[c]","32490","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","South East (England)","Kent","Outside London","25","[c]","27380","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Wales","East Wales","Outside London","10","[c]","25970","22840"
"New entrant CS","2022","Maritime and Coastguard Agency","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","London","Inner London - East","London","45","[c]","44280","32640"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","East Midlands (England)","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","South West (England)","Devon","Outside London","200","[c]","28250","24370"
"New entrant CS","2022","Met Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","45","[c]","29140","25000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","22770","19010"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","East Midlands (England)","Lincolnshire","Outside London","90","[c]","27550","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","East of England","Bedfordshire and Hertfordshire","Outside London","70","[c]","31690","30200"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","East of England","East Anglia","Outside London","200","[c]","29640","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","East of England","Essex","Outside London","25","[c]","30590","25000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","London","Inner London - West","London","255","[c]","37510","37000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","London","Outer London - East and North East","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","London","Outer London - West and North West","London","35","[c]","28340","28700"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Outside London","10","[c]","34460","26660"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","North West (England)","Cheshire","Outside London","60","[c]","23400","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","North West (England)","Cumbria","Outside London","15","[c]","29150","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","North West (England)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","North West (England)","Lancashire","Outside London","45","[c]","23700","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","North West (England)","Merseyside","Outside London","15","[c]","25490","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Northern Ireland","Northern Ireland","Outside London","35","[c]","26110","20180"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Overseas","Overseas","Overseas","40","[c]","38990","36960"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Scotland","Eastern Scotland","Outside London","55","[c]","29740","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Scotland","Highlands and Islands","Outside London","40","[c]","26720","25000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Scotland","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Scotland","West Central Scotland","Outside London","160","[c]","27650","23540"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","295","[c]","29090","25540"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Outside London","320","[c]","31290","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","South East (England)","Kent","Outside London","15","[c]","27800","25000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","South East (England)","Surrey, East and West Sussex","Outside London","20","[c]","34530","31530"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","Outside London","25","[c]","27700","22630"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","South West (England)","Devon","Outside London","80","[c]","29140","25680"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","South West (England)","Dorset and Somerset","Outside London","80","[c]","24420","22200"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","400","[c]","31990","26670"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Unknown","Unknown","Unknown","20","[c]","41620","35210"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Wales","East Wales","Outside London","50","[c]","25770","23080"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Wales","West Wales and The Valleys","Outside London","15","[c]","21130","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","35","[c]","23560","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Outside London","145","[c]","31790","29350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","West Midlands (England)","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","20","[c]","25180","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Outside London","100","[c]","30450","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","15","[c]","35120","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","26000","25120"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","East Midlands (England)","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","London","Inner London - East","London","165","[c]","38970","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","London","Inner London - West","London","250","[c]","37040","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester","Outside London","15","[c]","36360","30600"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Lancashire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","North West (England)","Merseyside","Outside London","15","[c]","32850","33250"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Scotland","West Central Scotland","Outside London","15","[c]","42650","41050"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Wales","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","27800","20970"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Outside London","30","[c]","22710","20970"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","West Midlands (England)","West Midlands","Outside London","25","[c]","39830","36260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Outside London","15","[c]","41970","40660"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Outside London","65","[c]","32710","30450"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","15","[c]","34320","34140"
"New entrant CS","2022","National Crime Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","33390","36580"
"New entrant CS","2022","National Crime Agency","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","30310","32770"
"New entrant CS","2022","National Crime Agency","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","East of England","Essex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","Inner London - East","London","155","[c]","41550","37560"
"New entrant CS","2022","National Crime Agency","London","Outer London - South","London","15","[c]","37430","37560"
"New entrant CS","2022","National Crime Agency","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","North West (England)","Cheshire","Outside London","95","[c]","34470","34140"
"New entrant CS","2022","National Crime Agency","North West (England)","Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Northern Ireland","Northern Ireland","Outside London","10","[c]","37520","36740"
"New entrant CS","2022","National Crime Agency","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Scotland","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","40410","37560"
"New entrant CS","2022","National Crime Agency","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South East (England)","Kent","Outside London","15","[c]","31760","29950"
"New entrant CS","2022","National Crime Agency","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","[c]","34150","32770"
"New entrant CS","2022","National Crime Agency","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wales","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Midlands (England)","West Midlands","Outside London","45","[c]","34090","32770"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","31910","33450"
"New entrant CS","2022","National Crime Agency","Yorkshire and The Humber","West Yorkshire","Outside London","15","[c]","35910","34140"
"New entrant CS","2022","National Infrastructure Commission","London","Inner London - West","London","15","[c]","45350","43000"
"New entrant CS","2022","National Records of Scotland","Scotland","Eastern Scotland","Outside London","75","[c]","36430","31540"
"New entrant CS","2022","National Savings and Investments","London","Inner London - West","London","10","[c]","43590","46250"
"New entrant CS","2022","National Savings and Investments","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","Inner London - West","London","10","[c]","41120","41750"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland","Northern Ireland","Outside London","30","[c]","38660","36050"
"New entrant CS","2022","Office for Budget Responsibility","London","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","10","[c]","44100","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","Outside London","10","[c]","52640","51360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Inner London - East","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","London","30","[c]","39510","34700"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - East and North East","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","Outside London","30","[c]","30200","25620"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
