"Status","Year","Age","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Legal","London","Male","30","[c]","54930","50500"
"New entrant CS","2022","40-49","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","South West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","East Midlands (England)","Female","305","[c]","28370","26310"
"New entrant CS","2022","40-49","No function","East Midlands (England)","Male","170","[c]","28020","26130"
"New entrant CS","2022","40-49","No function","East of England","Female","300","[c]","30420","27570"
"New entrant CS","2022","40-49","No function","East of England","Male","170","[c]","28970","26140"
"New entrant CS","2022","40-49","No function","London","Female","650","[c]","38950","33990"
"New entrant CS","2022","40-49","No function","London","Male","425","[c]","42630","34100"
"New entrant CS","2022","40-49","No function","North East (England)","Female","300","[c]","27160","24090"
"New entrant CS","2022","40-49","No function","North East (England)","Male","135","[c]","27110","25710"
"New entrant CS","2022","40-49","No function","North West (England)","Female","610","[c]","28420","25480"
"New entrant CS","2022","40-49","No function","North West (England)","Male","360","[c]","28310","26340"
"New entrant CS","2022","40-49","No function","Northern Ireland","Female","35","[c]","27600","26590"
"New entrant CS","2022","40-49","No function","Northern Ireland","Male","35","[c]","29110","26590"
"New entrant CS","2022","40-49","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Scotland","Female","230","[c]","27010","22000"
"New entrant CS","2022","40-49","No function","Scotland","Male","160","[c]","30160","26790"
"New entrant CS","2022","40-49","No function","South East (England)","Female","370","[c]","29340","27330"
"New entrant CS","2022","40-49","No function","South East (England)","Male","240","[c]","29890","27570"
"New entrant CS","2022","40-49","No function","South West (England)","Female","285","[c]","30170","26810"
"New entrant CS","2022","40-49","No function","South West (England)","Male","180","[c]","32730","28760"
"New entrant CS","2022","40-49","No function","Unknown","Female","60","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Unknown","Male","35","[c]","[c]","[c]"
"New entrant CS","2022","40-49","No function","Wales","Female","260","[c]","25370","21840"
"New entrant CS","2022","40-49","No function","Wales","Male","140","[c]","27730","24710"
"New entrant CS","2022","40-49","No function","West Midlands (England)","Female","420","[c]","29670","27570"
"New entrant CS","2022","40-49","No function","West Midlands (England)","Male","240","[c]","30860","27570"
"New entrant CS","2022","40-49","No function","Yorkshire and The Humber","Female","365","[c]","29990","27570"
"New entrant CS","2022","40-49","No function","Yorkshire and The Humber","Male","220","[c]","30700","27570"
"New entrant CS","2022","40-49","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","London","Female","30","[c]","53860","51710"
"New entrant CS","2022","40-49","Project Delivery","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","North West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Northern Ireland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","South East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","South East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","South West (England)","Female","70","[c]","35120","33000"
"New entrant CS","2022","40-49","Project Delivery","South West (England)","Male","95","[c]","38400","37530"
"New entrant CS","2022","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","North East (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","North East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","South East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","South West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","South East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","South West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East Midlands (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East of England","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","East of England","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","London","Female","70","[c]","38290","31060"
"New entrant CS","2022","40-49","Unknown","London","Male","75","[c]","42400","35050"
"New entrant CS","2022","40-49","Unknown","North East (England)","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","North East (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","North West (England)","Female","70","[c]","30380","24880"
"New entrant CS","2022","40-49","Unknown","North West (England)","Male","45","[c]","37300","27570"
"New entrant CS","2022","40-49","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Northern Ireland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Scotland","Female","460","[c]","34050","31540"
"New entrant CS","2022","40-49","Unknown","Scotland","Male","290","[c]","34840","31230"
"New entrant CS","2022","40-49","Unknown","South East (England)","Female","70","[c]","30670","25770"
"New entrant CS","2022","40-49","Unknown","South East (England)","Male","55","[c]","33370","26350"
"New entrant CS","2022","40-49","Unknown","South West (England)","Female","35","[c]","30820","22550"
"New entrant CS","2022","40-49","Unknown","South West (England)","Male","40","[c]","32610","29350"
"New entrant CS","2022","40-49","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Wales","Female","80","[c]","36450","32590"
"New entrant CS","2022","40-49","Unknown","Wales","Male","50","[c]","35610","26820"
"New entrant CS","2022","40-49","Unknown","West Midlands (England)","Female","35","[c]","24850","24880"
"New entrant CS","2022","40-49","Unknown","West Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Yorkshire and The Humber","Female","50","[c]","33880","24880"
"New entrant CS","2022","40-49","Unknown","Yorkshire and The Humber","Male","55","[c]","35940","26350"
"New entrant CS","2022","50-59","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","North East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","North West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","South East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","South East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","North East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","West Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","London","Male","60","[c]","50440","52290"
"New entrant CS","2022","50-59","Digital, Data & Technology","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","North East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","North West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","North West (England)","Male","35","[c]","44700","47550"
"New entrant CS","2022","50-59","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","South East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","South West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","North West (England)","Female","10","[c]","[c]","[c]"
