"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Asian","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","No function","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","No function","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","No function","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","No function","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Communications","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Debt","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Finance","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Grants Management","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","No function","AA/AO","195","[c]","21510","21250"
"New entrant CS","2022","16-19","Unknown","No function","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Project Delivery","EO","35","[c]","17270","17140"
"New entrant CS","2022","16-19","Unknown","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","AA/AO","50","[c]","21790","21260"
"New entrant CS","2022","16-19","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Analysis","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Analysis","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Counter Fraud","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Debt","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Digital, Data & Technology","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Finance","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Legal","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","No function","AA/AO","275","[c]","21550","21260"
"New entrant CS","2022","16-19","White","No function","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Project Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Unknown","AA/AO","35","[c]","21370","21050"
"New entrant CS","2022","16-19","White","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Analysis","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Analysis","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Analysis","SEO/HEO","40","[c]","34100","33570"
"New entrant CS","2022","20-29","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Commercial","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Commercial","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Communications","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Communications","EO","65","[c]","26590","26590"
"New entrant CS","2022","20-29","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Communications","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Counter Fraud","AA/AO","40","[c]","23980","25110"
"New entrant CS","2022","20-29","Asian","Counter Fraud","EO","35","[c]","28600","27570"
"New entrant CS","2022","20-29","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Debt","AA/AO","85","[c]","21250","21250"
"New entrant CS","2022","20-29","Asian","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Digital, Data & Technology","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Digital, Data & Technology","EO","35","[c]","26520","26420"
"New entrant CS","2022","20-29","Asian","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Digital, Data & Technology","SEO/HEO","40","[c]","35150","35100"
"New entrant CS","2022","20-29","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Finance","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Finance","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Finance","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Human Resources","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Human Resources","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Legal","AA/AO","35","[c]","21420","21250"
"New entrant CS","2022","20-29","Asian","Legal","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Legal","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","No function","AA/AO","595","[c]","21810","21260"
"New entrant CS","2022","20-29","Asian","No function","EO","580","[c]","28100","27570"
"New entrant CS","2022","20-29","Asian","No function","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","No function","SEO/HEO","250","[c]","34080","33080"
"New entrant CS","2022","20-29","Asian","No function","Unknown","70","[c]","23790","23170"
"New entrant CS","2022","20-29","Asian","Project Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Project Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Project Delivery","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Property","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Property","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Unknown","AA/AO","85","[c]","22330","21260"
"New entrant CS","2022","20-29","Asian","Unknown","EO","50","[c]","27520","27570"
"New entrant CS","2022","20-29","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Unknown","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Analysis","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Commercial","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Communications","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Communications","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Communications","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Counter Fraud","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Debt","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Digital, Data & Technology","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Digital, Data & Technology","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Finance","SEO/HEO","5","[c]","[c]","[c]"
