"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Policy","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Wakefield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Wakefield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Walsall","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Walsall","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Warrington","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Warrington","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","West Cumbria","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","West Lothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","West Lothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","West Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","West Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Westminster","Female","1100","[c]","37300","33570"
"New entrant CS","2022","No function","Policy","Westminster","Male","850","[c]","37780","33570"
"New entrant CS","2022","No function","Policy","Wiltshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Wiltshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Wolverhampton","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Wolverhampton","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Worcestershire CC","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Worcestershire CC","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","York","Female","50","[c]","35110","30660"
"New entrant CS","2022","No function","Policy","York","Male","40","[c]","35720","30310"
"New entrant CS","2022","No function","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Central Hampshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Coventry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Tyneside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Tyneside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Westminster","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Westminster","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Wiltshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Wiltshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Bexley and Greenwich","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Buckinghamshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Croydon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Croydon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Devon CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Devon CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Dorset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Dorset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","East Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","East Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Falkirk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Falkirk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Glasgow City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Hounslow and Richmond upon Thames","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Kent Thames Gateway","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Kingston upon Hull, City of","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Medway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Northumberland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Northumberland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Shropshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Shropshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","South Nottinghamshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Staffordshire CC","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Suffolk CC","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Warrington","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Warrington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","West Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","West Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","West Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Westminster","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Westminster","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Wiltshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Wiltshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Barnet","Female","55","[c]","33650","32330"
"New entrant CS","2022","No function","Science and Engineering","Barnet","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Belfast","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Belfast","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Berkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Berkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Birmingham","Female","35","[c]","35120","36330"
"New entrant CS","2022","No function","Science and Engineering","Birmingham","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Bristol, City of","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Bristol, City of","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Bromley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Bromley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Cambridgeshire CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Central Hampshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Central Hampshire","Male","65","[c]","31850","27010"
"New entrant CS","2022","No function","Science and Engineering","Cheshire East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Cheshire East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Coventry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Devon CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Devon CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Dudley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Dudley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Ealing","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Ealing","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","East Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","East Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","East Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","East Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Lambeth","Female","40","[c]","36580","32330"
"New entrant CS","2022","No function","Science and Engineering","Lambeth","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Leeds","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Leeds","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Lewisham and Southwark","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Liverpool","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Liverpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Luton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Luton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Manchester","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Monmouthshire and Newport","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Monmouthshire and Newport","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Nottingham","Female","35","[c]","32920","32310"
"New entrant CS","2022","No function","Science and Engineering","Nottingham","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Oxfordshire CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Oxfordshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Sefton","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Sefton","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Solihull","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Solihull","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","South Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","South Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","South Teesside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","South Teesside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
