"Status","Year","Organisation","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Northern Ireland Office","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Economics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Budget Responsibility","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Female","Heterosexual / straight","110","[c]","55240","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Male","Heterosexual / straight","35","[c]","67730","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
