"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Brent","AA/AO","AA","Female","10","10","[c]","[c]"
"In post","2022","Brent","AA/AO","AA","Male","5","5","[c]","[c]"
"In post","2022","Brent","AA/AO","AO","Female","95","80","24650","24310"
"In post","2022","Brent","AA/AO","AO","Male","25","25","[c]","[c]"
"In post","2022","Brent","EO","EO","Female","175","160","30840","31060"
"In post","2022","Brent","EO","EO","Male","100","100","30680","31060"
"In post","2022","Brent","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Brent","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brent","G6/G7","G7","Female","5","5","[c]","[c]"
"In post","2022","Brent","G6/G7","G7","Male","15","10","[c]","[c]"
"In post","2022","Brent","SEO/HEO","HEO","Female","35","30","35450","35880"
"In post","2022","Brent","SEO/HEO","HEO","Male","35","35","35820","36650"
"In post","2022","Brent","SEO/HEO","SEO","Female","15","15","[c]","[c]"
"In post","2022","Brent","SEO/HEO","SEO","Male","25","20","[c]","[c]"
"In post","2022","Brent","Unknown","Unknown","Female","60","55","32640","30200"
"In post","2022","Brent","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","AA/AO","AA","Male","5","5","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","AA/AO","AO","Female","180","150","21110","21260"
"In post","2022","Bridgend and Neath Port Talbot","AA/AO","AO","Male","85","80","21200","21260"
"In post","2022","Bridgend and Neath Port Talbot","EO","EO","Female","215","185","27850","27570"
"In post","2022","Bridgend and Neath Port Talbot","EO","EO","Male","80","75","29180","27570"
"In post","2022","Bridgend and Neath Port Talbot","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","G6/G7","G6","Male","5","5","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","G6/G7","G7","Female","5","5","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","G6/G7","G7","Male","10","10","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","SEO/HEO","HEO","Female","35","30","34020","33170"
"In post","2022","Bridgend and Neath Port Talbot","SEO/HEO","HEO","Male","30","30","38130","40000"
"In post","2022","Bridgend and Neath Port Talbot","SEO/HEO","SEO","Female","20","20","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","SEO/HEO","SEO","Male","15","15","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Unknown","Unknown","Female","70","65","29440","26310"
"In post","2022","Bridgend and Neath Port Talbot","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Brighton and Hove","AA/AO","AA","Female","15","10","[c]","[c]"
"In post","2022","Brighton and Hove","AA/AO","AA","Male","10","10","[c]","[c]"
"In post","2022","Brighton and Hove","AA/AO","AO","Female","75","65","22020","21410"
"In post","2022","Brighton and Hove","AA/AO","AO","Male","40","40","21960","21410"
"In post","2022","Brighton and Hove","EO","EO","Female","180","160","27570","27570"
"In post","2022","Brighton and Hove","EO","EO","Male","90","85","27830","27570"
"In post","2022","Brighton and Hove","G6/G7","G6","Female","10","10","[c]","[c]"
"In post","2022","Brighton and Hove","G6/G7","G6","Male","10","10","[c]","[c]"
"In post","2022","Brighton and Hove","G6/G7","G7","Female","40","40","58470","59000"
"In post","2022","Brighton and Hove","G6/G7","G7","Male","30","30","59990","61360"
"In post","2022","Brighton and Hove","SCS level","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Brighton and Hove","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","SEO/HEO","HEO","Female","30","30","33670","32200"
"In post","2022","Brighton and Hove","SEO/HEO","HEO","Male","15","15","[c]","[c]"
"In post","2022","Brighton and Hove","SEO/HEO","SEO","Female","25","25","[c]","[c]"
"In post","2022","Brighton and Hove","SEO/HEO","SEO","Male","10","10","[c]","[c]"
"In post","2022","Brighton and Hove","Unknown","Unknown","Female","105","90","30100","28200"
"In post","2022","Brighton and Hove","Unknown","Unknown","Male","40","35","32310","28200"
"In post","2022","Bristol, City of","AA/AO","AA","Female","60","55","19680","19200"
"In post","2022","Bristol, City of","AA/AO","AA","Male","60","55","19900","19810"
"In post","2022","Bristol, City of","AA/AO","AO","Female","725","635","21770","21270"
"In post","2022","Bristol, City of","AA/AO","AO","Male","510","490","22630","21300"
"In post","2022","Bristol, City of","EO","EO","Female","765","680","26770","27000"
"In post","2022","Bristol, City of","EO","EO","Male","630","605","27120","26970"
"In post","2022","Bristol, City of","G6/G7","G6","Female","135","125","64310","63760"
"In post","2022","Bristol, City of","G6/G7","G6","Male","170","165","66500","66670"
"In post","2022","Bristol, City of","G6/G7","G7","Female","490","460","51730","50400"
"In post","2022","Bristol, City of","G6/G7","G7","Male","450","440","53050","53190"
"In post","2022","Bristol, City of","SCS level","SCS level","Female","45","45","90320","81220"
"In post","2022","Bristol, City of","SCS level","SCS level","Male","45","45","98190","89240"
"In post","2022","Bristol, City of","SEO/HEO","HEO","Female","715","665","31930","32300"
"In post","2022","Bristol, City of","SEO/HEO","HEO","Male","630","615","32730","33080"
"In post","2022","Bristol, City of","SEO/HEO","SEO","Female","555","520","39280","39440"
"In post","2022","Bristol, City of","SEO/HEO","SEO","Male","470","455","40450","40180"
"In post","2022","Bristol, City of","Unknown","Unknown","Female","195","175","28200","26310"
"In post","2022","Bristol, City of","Unknown","Unknown","Male","70","70","30000","28200"
"In post","2022","Bromley","AA/AO","AA","Female","5","5","[c]","[c]"
"In post","2022","Bromley","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","AA/AO","AO","Female","85","75","24120","23720"
"In post","2022","Bromley","AA/AO","AO","Male","30","25","[c]","[c]"
"In post","2022","Bromley","EO","EO","Female","165","150","31040","31060"
"In post","2022","Bromley","EO","EO","Male","60","60","31270","31060"
"In post","2022","Bromley","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","G6/G7","G7","Female","10","10","[c]","[c]"
"In post","2022","Bromley","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","HEO","Female","35","30","36010","36650"
"In post","2022","Bromley","SEO/HEO","HEO","Male","10","10","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","SEO","Female","20","15","[c]","[c]"
"In post","2022","Bromley","SEO/HEO","SEO","Male","10","10","[c]","[c]"
"In post","2022","Bromley","Unknown","Unknown","Female","100","95","32810","30200"
"In post","2022","Bromley","Unknown","Unknown","Male","30","25","[c]","[c]"
"In post","2022","Buckinghamshire","AA/AO","AA","Female","55","50","21610","21790"
"In post","2022","Buckinghamshire","AA/AO","AA","Male","55","55","22100","21790"
"In post","2022","Buckinghamshire","AA/AO","AO","Female","250","230","24770","23170"
"In post","2022","Buckinghamshire","AA/AO","AO","Male","175","170","28590","30210"
"In post","2022","Buckinghamshire","EO","EO","Female","280","260","28360","27570"
"In post","2022","Buckinghamshire","EO","EO","Male","205","200","29530","28670"
"In post","2022","Buckinghamshire","G6/G7","G6","Female","15","10","[c]","[c]"
"In post","2022","Buckinghamshire","G6/G7","G6","Male","15","15","[c]","[c]"
"In post","2022","Buckinghamshire","G6/G7","G7","Female","40","35","59720","56540"
"In post","2022","Buckinghamshire","G6/G7","G7","Male","40","40","57760","56540"
"In post","2022","Buckinghamshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Buckinghamshire","SCS level","SCS level","Male","10","5","[c]","[c]"
"In post","2022","Buckinghamshire","SEO/HEO","HEO","Female","170","165","34760","35000"
"In post","2022","Buckinghamshire","SEO/HEO","HEO","Male","120","115","35690","35300"
"In post","2022","Buckinghamshire","SEO/HEO","SEO","Female","110","105","44280","42580"
"In post","2022","Buckinghamshire","SEO/HEO","SEO","Male","75","75","44640","42580"
"In post","2022","Buckinghamshire","Unknown","Unknown","Female","55","50","30900","31980"
"In post","2022","Buckinghamshire","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AA","Female","10","5","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AA","Male","5","5","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AO","Female","30","25","24370","23780"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AO","Male","35","30","28710","27360"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","EO","Female","40","35","28510","27570"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","EO","EO","Male","40","35","31630","30040"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","HEO","Female","10","10","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","HEO","Male","15","15","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","SEO","Male","5","5","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","AA/AO","AA","Female","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","AA/AO","AO","Female","115","85","21020","21260"
"In post","2022","Calderdale and Kirklees","AA/AO","AO","Male","60","60","21200","21260"
"In post","2022","Calderdale and Kirklees","EO","EO","Female","360","310","27350","27570"
"In post","2022","Calderdale and Kirklees","EO","EO","Male","230","225","27440","27570"
"In post","2022","Calderdale and Kirklees","G6/G7","G6","Female","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","G6","Male","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","G7","Female","20","20","[c]","[c]"
"In post","2022","Calderdale and Kirklees","G6/G7","G7","Male","5","5","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","HEO","Female","30","30","32300","31990"
"In post","2022","Calderdale and Kirklees","SEO/HEO","HEO","Male","15","15","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","SEO","Female","15","15","[c]","[c]"
"In post","2022","Calderdale and Kirklees","SEO/HEO","SEO","Male","10","10","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Unknown","Unknown","Female","140","130","29180","28200"
"In post","2022","Calderdale and Kirklees","Unknown","Unknown","Male","35","35","27930","27580"
"In post","2022","Cambridgeshire CC","AA/AO","AA","Female","120","105","20870","20890"
"In post","2022","Cambridgeshire CC","AA/AO","AA","Male","105","95","21350","20890"
"In post","2022","Cambridgeshire CC","AA/AO","AO","Female","390","360","24320","21960"
"In post","2022","Cambridgeshire CC","AA/AO","AO","Male","555","535","29100","30120"
"In post","2022","Cambridgeshire CC","EO","EO","Female","365","340","27210","26680"
"In post","2022","Cambridgeshire CC","EO","EO","Male","375","370","29820","27570"
"In post","2022","Cambridgeshire CC","G6/G7","G6","Female","30","25","[c]","[c]"
"In post","2022","Cambridgeshire CC","G6/G7","G6","Male","40","35","68110","64220"
"In post","2022","Cambridgeshire CC","G6/G7","G7","Female","80","80","54510","53500"
"In post","2022","Cambridgeshire CC","G6/G7","G7","Male","110","105","55320","54540"
"In post","2022","Cambridgeshire CC","SCS level","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Cambridgeshire CC","SCS level","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Cambridgeshire CC","SEO/HEO","HEO","Female","330","315","33260","33300"
"In post","2022","Cambridgeshire CC","SEO/HEO","HEO","Male","360","355","35000","33300"
"In post","2022","Cambridgeshire CC","SEO/HEO","SEO","Female","185","175","42050","40580"
"In post","2022","Cambridgeshire CC","SEO/HEO","SEO","Male","245","235","42670","40580"
"In post","2022","Cambridgeshire CC","Unknown","Unknown","Female","135","125","28740","28200"
"In post","2022","Cambridgeshire CC","Unknown","Unknown","Male","30","25","[c]","[c]"
"In post","2022","Camden and City of London","AA/AO","AA","Female","50","45","21790","21650"
"In post","2022","Camden and City of London","AA/AO","AA","Male","75","70","22690","21650"
"In post","2022","Camden and City of London","AA/AO","AO","Female","335","310","24120","23720"
"In post","2022","Camden and City of London","AA/AO","AO","Male","245","240","25540","24310"
"In post","2022","Camden and City of London","EO","EO","Female","275","255","29450","28990"
"In post","2022","Camden and City of London","EO","EO","Male","175","170","29980","28850"
"In post","2022","Camden and City of London","G6/G7","G6","Female","65","55","82220","78140"
"In post","2022","Camden and City of London","G6/G7","G6","Male","100","95","91360","84440"
"In post","2022","Camden and City of London","G6/G7","G7","Female","90","85","58170","57430"
"In post","2022","Camden and City of London","G6/G7","G7","Male","145","145","60460","57680"
"In post","2022","Camden and City of London","SCS level","SCS level","Female","15","10","[c]","[c]"
"In post","2022","Camden and City of London","SCS level","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Camden and City of London","SEO/HEO","HEO","Female","140","135","36000","35070"
"In post","2022","Camden and City of London","SEO/HEO","HEO","Male","145","145","36500","35200"
"In post","2022","Camden and City of London","SEO/HEO","SEO","Female","110","105","45020","42870"
"In post","2022","Camden and City of London","SEO/HEO","SEO","Male","80","80","46050","44520"
"In post","2022","Camden and City of London","Unknown","Unknown","Female","30","25","[c]","[c]"
"In post","2022","Camden and City of London","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Cardiff and Vale of Glamorgan","AA/AO","AA","Female","70","60","20080","19810"
"In post","2022","Cardiff and Vale of Glamorgan","AA/AO","AA","Male","110","105","20110","19810"
"In post","2022","Cardiff and Vale of Glamorgan","AA/AO","AO","Female","1595","1370","22000","21300"
"In post","2022","Cardiff and Vale of Glamorgan","AA/AO","AO","Male","1255","1195","22500","21250"
"In post","2022","Cardiff and Vale of Glamorgan","EO","EO","Female","1605","1470","27070","26820"
"In post","2022","Cardiff and Vale of Glamorgan","EO","EO","Male","1370","1335","27450","26820"
"In post","2022","Cardiff and Vale of Glamorgan","G6/G7","G6","Female","160","155","69870","68380"
"In post","2022","Cardiff and Vale of Glamorgan","G6/G7","G6","Male","165","165","70410","69200"
"In post","2022","Cardiff and Vale of Glamorgan","G6/G7","G7","Female","615","580","56460","55610"
