"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Department of Health and Social Care","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care","HEO","85","[c]","31230","32330"
"New entrant CS","2022","Asian","Department of Health and Social Care","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Department of Health and Social Care","SEO","60","[c]","39370","40070"
"New entrant CS","2022","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Estyn","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","AO","480","[c]","21350","21250"
"New entrant CS","2022","Asian","HM Revenue and Customs","EO","290","[c]","27280","26590"
"New entrant CS","2022","Asian","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","HEO","185","[c]","34160","33080"
"New entrant CS","2022","Asian","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Revenue and Customs","SEO","35","[c]","42200","42180"
"New entrant CS","2022","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HM Treasury","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","EO","45","[c]","26900","25770"
"New entrant CS","2022","Asian","Home Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","EO","40","[c]","25190","26350"
"New entrant CS","2022","Asian","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","HEO","30","[c]","32080","33000"
"New entrant CS","2022","Asian","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","AA","45","[c]","21820","21650"
"New entrant CS","2022","Asian","Ministry of Justice","AO","255","[c]","23210","20970"
"New entrant CS","2022","Asian","Ministry of Justice","EO","45","[c]","26590","26450"
"New entrant CS","2022","Asian","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","HEO","50","[c]","32930","34260"
"New entrant CS","2022","Asian","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice","SEO","40","[c]","38620","40490"
"New entrant CS","2022","Asian","Ministry of Justice","Unknown","255","[c]","27610","24800"
"New entrant CS","2022","Asian","National Crime Agency","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","EO","30","[c]","26210","25750"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","AA","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scottish Government","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Statistics Authority","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Cabinet Office","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Business, Energy and Industrial Strategy","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Education","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions","AO","195","[c]","22650","21260"
"New entrant CS","2022","Black","Department for Work and Pensions","EO","435","[c]","29430","31060"
"New entrant CS","2022","Black","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department for Work and Pensions","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care","EO","75","[c]","26140","26880"
"New entrant CS","2022","Black","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care","HEO","60","[c]","32390","32330"
"New entrant CS","2022","Black","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Department of Health and Social Care","SEO","40","[c]","39530","40070"
"New entrant CS","2022","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Estyn","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Estyn","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Estyn","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Land Registry","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Revenue and Customs","AO","115","[c]","21490","21250"
"New entrant CS","2022","Black","HM Revenue and Customs","EO","105","[c]","28230","26590"
"New entrant CS","2022","Black","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Revenue and Customs","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Revenue and Customs","HEO","65","[c]","35090","33220"
"New entrant CS","2022","Black","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Revenue and Customs","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Treasury","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Treasury","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Treasury","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
