"Status","Year","Disability","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Medicine","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Outer London - West and North West","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Outer London - West and North West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","West Midlands","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Medicine","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Bedfordshire and Hertfordshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","35","[c]","40130","30850"
"Leaver Dept.","2022","Unknown","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Cheshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Derbyshire and Nottinghamshire","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Derbyshire and Nottinghamshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Devon","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","East Anglia","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","East Anglia","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","East Wales","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","East Wales","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Eastern Scotland","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Eastern Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Essex","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","60","[c]","38360","36330"
"Leaver Dept.","2022","Unknown","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","45","[c]","43510","37980"
"Leaver Dept.","2022","Unknown","Operational Delivery","Greater Manchester","Female","45","[c]","25990","22090"
"Leaver Dept.","2022","Unknown","Operational Delivery","Greater Manchester","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Hampshire and Isle of Wight","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Hampshire and Isle of Wight","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Inner London - East","Female","160","[c]","45970","40640"
"Leaver Dept.","2022","Unknown","Operational Delivery","Inner London - East","Male","100","[c]","49120","48860"
"Leaver Dept.","2022","Unknown","Operational Delivery","Inner London - West","Female","115","[c]","38260","32170"
"Leaver Dept.","2022","Unknown","Operational Delivery","Inner London - West","Male","60","[c]","40400","37040"
"Leaver Dept.","2022","Unknown","Operational Delivery","Kent","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Kent","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Lancashire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Lancashire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Merseyside","Female","35","[c]","29400","24950"
"Leaver Dept.","2022","Unknown","Operational Delivery","Merseyside","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Northumberland, and Tyne and Wear","Female","35","[c]","31610","27470"
"Leaver Dept.","2022","Unknown","Operational Delivery","Northumberland, and Tyne and Wear","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Outer London - East and North East","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Outer London - South","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Outer London - South","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Outer London - West and North West","Female","115","[c]","33900","27920"
"Leaver Dept.","2022","Unknown","Operational Delivery","Outer London - West and North West","Male","45","[c]","46090","40570"
"Leaver Dept.","2022","Unknown","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Shropshire and Staffordshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","South Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","South Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Southern Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Tees Valley and Durham","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Tees Valley and Durham","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","West Central Scotland","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","West Central Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","West Midlands","Female","70","[c]","29890","24880"
"Leaver Dept.","2022","Unknown","Operational Delivery","West Midlands","Male","50","[c]","31930","24880"
"Leaver Dept.","2022","Unknown","Operational Delivery","West Wales and The Valleys","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","West Wales and The Valleys","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","West Yorkshire","Female","40","[c]","27840","27570"
"Leaver Dept.","2022","Unknown","Operational Delivery","West Yorkshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Research","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Inner London - East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Inner London - West","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Inner London - West","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Outer London - South","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectors","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","East Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Greater Manchester","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Inner London - West","Female","300","[c]","44030","40050"
"Leaver Dept.","2022","Unknown","Policy","Inner London - West","Male","250","[c]","45000","40050"
"Leaver Dept.","2022","Unknown","Policy","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","Lincolnshire","Male","[c]","[c]","[c]","[c]"
