"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","AO","70","[c]","25100","25110"
"New entrant CS","2022","Counter Fraud","London","EO","45","[c]","30040","31060"
"New entrant CS","2022","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","HEO","10","[c]","35650","36650"
"New entrant CS","2022","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","AO","220","[c]","21910","21260"
"New entrant CS","2022","Counter Fraud","Outside London","EO","315","[c]","27550","27570"
"New entrant CS","2022","Counter Fraud","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","HEO","20","[c]","32220","31990"
"New entrant CS","2022","Counter Fraud","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","AO","15","[c]","22620","22580"
"New entrant CS","2022","Digital, Data and Technology","London","EO","125","[c]","28240","28650"
"New entrant CS","2022","Digital, Data and Technology","London","G6","35","[c]","71110","70830"
"New entrant CS","2022","Digital, Data and Technology","London","G7","170","[c]","58680","58120"
"New entrant CS","2022","Digital, Data and Technology","London","HEO","200","[c]","34610","34260"
"New entrant CS","2022","Digital, Data and Technology","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","SEO","175","[c]","42840","41950"
"New entrant CS","2022","Digital, Data and Technology","Outside London","AA","65","[c]","18340","17900"
"New entrant CS","2022","Digital, Data and Technology","Outside London","AO","130","[c]","21200","21250"
"New entrant CS","2022","Digital, Data and Technology","Outside London","EO","450","[c]","26230","26350"
"New entrant CS","2022","Digital, Data and Technology","Outside London","G6","55","[c]","65480","64830"
"New entrant CS","2022","Digital, Data and Technology","Outside London","G7","405","[c]","52710","52050"
"New entrant CS","2022","Digital, Data and Technology","Outside London","HEO","500","[c]","32050","33000"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SEO","435","[c]","39010","38330"
"New entrant CS","2022","Digital, Data and Technology","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","AO","35","[c]","23080","22750"
"New entrant CS","2022","Economics","London","EO","50","[c]","27600","27850"
"New entrant CS","2022","Economics","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","G7","25","[c]","55430","54110"
"New entrant CS","2022","Economics","London","HEO","135","[c]","33440","33360"
"New entrant CS","2022","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","AO","40","[c]","20040","19860"
"New entrant CS","2022","Economics","Outside London","EO","15","[c]","25250","24570"
"New entrant CS","2022","Economics","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","HEO","50","[c]","31720","30710"
"New entrant CS","2022","Economics","Outside London","SEO","10","[c]","39960","36850"
"New entrant CS","2022","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","60","[c]","28250","27270"
"New entrant CS","2022","Finance","London","G6","15","[c]","67980","69250"
"New entrant CS","2022","Finance","London","G7","40","[c]","56220","54760"
"New entrant CS","2022","Finance","London","HEO","65","[c]","34430","33570"
"New entrant CS","2022","Finance","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SEO","70","[c]","42570","42300"
"New entrant CS","2022","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","AO","120","[c]","21100","21250"
"New entrant CS","2022","Finance","Outside London","EO","280","[c]","24510","25000"
"New entrant CS","2022","Finance","Outside London","G6","20","[c]","64750","63590"
"New entrant CS","2022","Finance","Outside London","G7","100","[c]","52780","52080"
"New entrant CS","2022","Finance","Outside London","HEO","190","[c]","31810","31990"
"New entrant CS","2022","Finance","Outside London","SCS level","10","[c]","87470","80290"
"New entrant CS","2022","Finance","Outside London","SEO","210","[c]","39460","39330"
"New entrant CS","2022","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","AO","55","[c]","20440","20420"
"New entrant CS","2022","Geography","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","HEO","25","[c]","33140","33000"
"New entrant CS","2022","Geography","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AO","35","[c]","23710","23770"
"New entrant CS","2022","Human Resources","London","EO","135","[c]","27060","27270"
"New entrant CS","2022","Human Resources","London","G6","10","[c]","68600","67560"
"New entrant CS","2022","Human Resources","London","G7","35","[c]","56220","55000"
"New entrant CS","2022","Human Resources","London","HEO","100","[c]","33450","32790"
"New entrant CS","2022","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SEO","40","[c]","42020","40650"
"New entrant CS","2022","Human Resources","Outside London","AA","20","[c]","18690","19380"
"New entrant CS","2022","Human Resources","Outside London","AO","180","[c]","21390","21170"
"New entrant CS","2022","Human Resources","Outside London","EO","175","[c]","25210","25120"
"New entrant CS","2022","Human Resources","Outside London","G6","25","[c]","63740","63260"
"New entrant CS","2022","Human Resources","Outside London","G7","85","[c]","52000","50860"
"New entrant CS","2022","Human Resources","Outside London","HEO","175","[c]","31240","30730"
"New entrant CS","2022","Human Resources","Outside London","SCS level","15","[c]","88160","75910"
"New entrant CS","2022","Human Resources","Outside London","SEO","90","[c]","39320","38650"
"New entrant CS","2022","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","SEO","15","[c]","46360","46360"
"New entrant CS","2022","Inspector of Education and Training","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Outside London","G7","60","[c]","72350","70500"
"New entrant CS","2022","Inspector of Education and Training","Outside London","SEO","75","[c]","47480","46360"
"New entrant CS","2022","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","EO","55","[c]","29400","28700"
"New entrant CS","2022","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","HEO","20","[c]","36490","37610"
"New entrant CS","2022","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","EO","75","[c]","25810","26350"
"New entrant CS","2022","Intelligence Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","HEO","45","[c]","30580","32680"
"New entrant CS","2022","Intelligence Analysis","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","London","SEO","10","[c]","45970","44830"
"New entrant CS","2022","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Outside London","SEO","15","[c]","40910","40090"
"New entrant CS","2022","International Trade","London","EO","55","[c]","26050","26250"
"New entrant CS","2022","International Trade","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","G7","10","[c]","52960","51710"
"New entrant CS","2022","International Trade","London","HEO","70","[c]","31750","31800"
"New entrant CS","2022","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","London","SEO","25","[c]","39740","38160"
"New entrant CS","2022","International Trade","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","G7","10","[c]","49370","47980"
"New entrant CS","2022","International Trade","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","EO","15","[c]","26960","26880"
"New entrant CS","2022","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","HEO","25","[c]","31630","30600"
"New entrant CS","2022","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","London","SEO","20","[c]","40140","40070"
"New entrant CS","2022","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","AO","35","[c]","21160","20970"
"New entrant CS","2022","Knowledge and Information Management","Outside London","EO","40","[c]","25830","26360"
"New entrant CS","2022","Knowledge and Information Management","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outside London","HEO","40","[c]","30870","30730"
"New entrant CS","2022","Knowledge and Information Management","Outside London","SEO","10","[c]","38440","37420"
"New entrant CS","2022","Knowledge and Information Management","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","AO","10","[c]","22560","22520"
"New entrant CS","2022","Legal","London","EO","85","[c]","29370","29280"
"New entrant CS","2022","Legal","London","G6","30","[c]","68320","63730"
"New entrant CS","2022","Legal","London","G7","195","[c]","53380","51320"
"New entrant CS","2022","Legal","London","HEO","110","[c]","38790","37610"
"New entrant CS","2022","Legal","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","London","SEO","10","[c]","39120","37570"
"New entrant CS","2022","Legal","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","EO","115","[c]","26620","26590"
"New entrant CS","2022","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outside London","G7","145","[c]","50960","48990"
"New entrant CS","2022","Legal","Outside London","HEO","135","[c]","34840","33370"
"New entrant CS","2022","Legal","Outside London","SEO","85","[c]","40810","41750"
"New entrant CS","2022","Medicine","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","G6","15","[c]","71300","72210"
"New entrant CS","2022","Medicine","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","SCS level","20","[c]","100580","95140"
"New entrant CS","2022","Medicine","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outside London","AO","45","[c]","22420","21830"
"New entrant CS","2022","Medicine","Outside London","EO","40","[c]","30500","31530"
"New entrant CS","2022","Medicine","Outside London","G6","35","[c]","76650","78480"
"New entrant CS","2022","Medicine","Outside London","G7","35","[c]","60520","57270"
"New entrant CS","2022","Medicine","Outside London","HEO","70","[c]","35260","34170"
"New entrant CS","2022","Medicine","Outside London","SCS level","30","[c]","90910","85190"
"New entrant CS","2022","Medicine","Outside London","SEO","20","[c]","42440","42060"
"New entrant CS","2022","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","London","AA","190","[c]","23680","24080"
"New entrant CS","2022","Operational Delivery","London","AO","1095","[c]","26480","25110"
"New entrant CS","2022","Operational Delivery","London","EO","1615","[c]","29760","30750"
"New entrant CS","2022","Operational Delivery","London","G6","65","[c]","67030","66230"
"New entrant CS","2022","Operational Delivery","London","G7","170","[c]","53600","53360"
"New entrant CS","2022","Operational Delivery","London","HEO","415","[c]","33830","33000"
"New entrant CS","2022","Operational Delivery","London","SCS level","45","[c]","103120","92500"
"New entrant CS","2022","Operational Delivery","London","SEO","295","[c]","41170","40650"
"New entrant CS","2022","Operational Delivery","London","Unknown","1065","[c]","34270","32090"
"New entrant CS","2022","Operational Delivery","Outside London","AA","2060","[c]","20220","20890"
"New entrant CS","2022","Operational Delivery","Outside London","AO","14025","[c]","22060","21260"
"New entrant CS","2022","Operational Delivery","Outside London","EO","6190","[c]","27040","27570"
"New entrant CS","2022","Operational Delivery","Outside London","G6","60","[c]","66610","63310"
"New entrant CS","2022","Operational Delivery","Outside London","G7","210","[c]","51640","50210"
"New entrant CS","2022","Operational Delivery","Outside London","HEO","970","[c]","31940","31660"
"New entrant CS","2022","Operational Delivery","Outside London","SCS level","25","[c]","90580","84560"
"New entrant CS","2022","Operational Delivery","Outside London","SEO","515","[c]","39980","38180"
"New entrant CS","2022","Operational Delivery","Outside London","Unknown","7500","[c]","27710","24800"
"New entrant CS","2022","Operational Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","AA","30","[c]","19140","18310"
"New entrant CS","2022","Operational Delivery","Unknown","AO","65","[c]","21920","21840"
"New entrant CS","2022","Operational Delivery","Unknown","EO","55","[c]","29030","29290"
"New entrant CS","2022","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","145","[c]","31700","28200"
"New entrant CS","2022","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","London","EO","10","[c]","29630","28950"
"New entrant CS","2022","Operational Research","London","HEO","20","[c]","34460","34800"
"New entrant CS","2022","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outside London","G7","10","[c]","50340","49140"
"New entrant CS","2022","Operational Research","Outside London","HEO","50","[c]","29040","29230"
"New entrant CS","2022","Operational Research","Outside London","SEO","10","[c]","38020","38070"
"New entrant CS","2022","Other","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","London","AO","55","[c]","23810","25110"
"New entrant CS","2022","Other","London","EO","280","[c]","27160","26950"
"New entrant CS","2022","Other","London","G6","15","[c]","76540","78160"
"New entrant CS","2022","Other","London","G7","45","[c]","57350","57430"
"New entrant CS","2022","Other","London","HEO","70","[c]","33680","34020"
"New entrant CS","2022","Other","London","SCS level","10","[c]","106720","105000"
"New entrant CS","2022","Other","London","SEO","25","[c]","42800","42430"
"New entrant CS","2022","Other","Outside London","AA","180","[c]","19730","19810"
"New entrant CS","2022","Other","Outside London","AO","865","[c]","21350","21260"
"New entrant CS","2022","Other","Outside London","EO","445","[c]","24370","26350"
"New entrant CS","2022","Other","Outside London","G6","10","[c]","65220","63730"
"New entrant CS","2022","Other","Outside London","G7","70","[c]","51530","52080"
"New entrant CS","2022","Other","Outside London","HEO","225","[c]","30640","31510"
"New entrant CS","2022","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Outside London","SEO","135","[c]","39290","39480"
"New entrant CS","2022","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Overseas","HEO","15","[c]","39120","41600"
"New entrant CS","2022","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","Unknown","155","[c]","20590","16190"
"New entrant CS","2022","Planning","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Outside London","AO","15","[c]","23260","22960"
"New entrant CS","2022","Planning","Outside London","EO","10","[c]","26080","25820"
"New entrant CS","2022","Planning","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Outside London","G7","20","[c]","57430","61440"
"New entrant CS","2022","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Outside London","G7","20","[c]","41480","41020"
"New entrant CS","2022","Policy","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","London","AO","55","[c]","23680","24370"
"New entrant CS","2022","Policy","London","EO","430","[c]","27580","27850"
"New entrant CS","2022","Policy","London","G6","70","[c]","65610","64700"
"New entrant CS","2022","Policy","London","G7","310","[c]","54140","53380"
"New entrant CS","2022","Policy","London","HEO","1035","[c]","33390","33390"
"New entrant CS","2022","Policy","London","SCS level","25","[c]","92100","81000"
"New entrant CS","2022","Policy","London","SEO","360","[c]","41110","40050"
"New entrant CS","2022","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Outside London","AA","10","[c]","18100","17860"
"New entrant CS","2022","Policy","Outside London","AO","60","[c]","20980","21250"
"New entrant CS","2022","Policy","Outside London","EO","295","[c]","25240","25000"
"New entrant CS","2022","Policy","Outside London","G6","40","[c]","63100","61010"
"New entrant CS","2022","Policy","Outside London","G7","215","[c]","49650","49120"
"New entrant CS","2022","Policy","Outside London","HEO","555","[c]","30400","30190"
"New entrant CS","2022","Policy","Outside London","SCS level","15","[c]","85650","75060"
"New entrant CS","2022","Policy","Outside London","SEO","405","[c]","37620","36710"
"New entrant CS","2022","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","AO","10","[c]","23320","22770"
"New entrant CS","2022","Project Delivery","London","EO","55","[c]","28240","28650"
"New entrant CS","2022","Project Delivery","London","G6","10","[c]","69300","68800"
"New entrant CS","2022","Project Delivery","London","G7","65","[c]","56030","54700"
"New entrant CS","2022","Project Delivery","London","HEO","120","[c]","34870","35050"
"New entrant CS","2022","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","SEO","65","[c]","42430","42470"
"New entrant CS","2022","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outside London","AO","65","[c]","21580","21260"
"New entrant CS","2022","Project Delivery","Outside London","EO","185","[c]","24930","24750"
"New entrant CS","2022","Project Delivery","Outside London","G6","30","[c]","65490","64050"
"New entrant CS","2022","Project Delivery","Outside London","G7","105","[c]","51780","52050"
"New entrant CS","2022","Project Delivery","Outside London","HEO","235","[c]","31580","33000"
"New entrant CS","2022","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outside London","SEO","210","[c]","39480","40000"
"New entrant CS","2022","Project Delivery","Outside London","Unknown","60","[c]","40190","38500"
"New entrant CS","2022","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","EO","35","[c]","28030","28500"
"New entrant CS","2022","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","G7","20","[c]","55380","54270"
"New entrant CS","2022","Property","London","HEO","40","[c]","31960","31350"
"New entrant CS","2022","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","London","SEO","30","[c]","44000","43430"
"New entrant CS","2022","Property","Outside London","AA","40","[c]","18690","19010"
"New entrant CS","2022","Property","Outside London","AO","30","[c]","21320","21250"
"New entrant CS","2022","Property","Outside London","EO","205","[c]","25430","25000"
"New entrant CS","2022","Property","Outside London","G6","35","[c]","63410","61710"
"New entrant CS","2022","Property","Outside London","G7","65","[c]","51100","49860"
"New entrant CS","2022","Property","Outside London","HEO","145","[c]","31070","33000"
"New entrant CS","2022","Property","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outside London","SEO","105","[c]","40210","40000"
"New entrant CS","2022","Property","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","London","HEO","10","[c]","[c]","[c]"
