"Status","Year","Age","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Operational Delivery","Female","150","[c]","27830","26140"
"New entrant CS","2022","30-39","Mixed","Operational Delivery","Male","70","[c]","27270","26130"
"New entrant CS","2022","30-39","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Other","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Policy","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Policy","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Tax","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Tax","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Operational Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Tax","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Operational Delivery","Female","60","[c]","28720","27570"
"New entrant CS","2022","30-39","Undeclared","Operational Delivery","Male","65","[c]","28810","27220"
"New entrant CS","2022","30-39","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Policy","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Science and Engineering","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","Female","35","[c]","36750","36500"
"New entrant CS","2022","30-39","Unknown","Commercial","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Digital, Data and Technology","Female","80","[c]","40650","38130"
"New entrant CS","2022","30-39","Unknown","Digital, Data and Technology","Male","155","[c]","40440","36800"
"New entrant CS","2022","30-39","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","Female","55","[c]","36980","36120"
"New entrant CS","2022","30-39","Unknown","Finance","Male","35","[c]","38600","37450"
"New entrant CS","2022","30-39","Unknown","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","Female","40","[c]","37810","30730"
"New entrant CS","2022","30-39","Unknown","Human Resources","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","International Trade","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","Female","35","[c]","44280","47080"
"New entrant CS","2022","30-39","Unknown","Legal","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Medicine","Female","35","[c]","41160","34590"
"New entrant CS","2022","30-39","Unknown","Medicine","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","Female","1615","[c]","25830","24090"
"New entrant CS","2022","30-39","Unknown","Operational Delivery","Male","1150","[c]","25590","24090"
"New entrant CS","2022","30-39","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Operational Research","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other","Female","85","[c]","26740","21640"
"New entrant CS","2022","30-39","Unknown","Other","Male","70","[c]","28120","25520"
"New entrant CS","2022","30-39","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Policy","Female","105","[c]","40260","36820"
"New entrant CS","2022","30-39","Unknown","Policy","Male","100","[c]","40810","38750"
"New entrant CS","2022","30-39","Unknown","Project Delivery","Female","45","[c]","39260","39850"
"New entrant CS","2022","30-39","Unknown","Project Delivery","Male","35","[c]","34850","34310"
"New entrant CS","2022","30-39","Unknown","Property","Female","35","[c]","32950","29820"
"New entrant CS","2022","30-39","Unknown","Property","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Psychology","Female","10","[c]","[c]","[c]"
