"Status","Year","Region_ITL1","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO","Female","Heterosexual / straight","105","[c]","38470","37300"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO","Male","Heterosexual / straight","65","[c]","38870","37910"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA","Female","Heterosexual / straight","75","[c]","20440","20890"
"New entrant CS","2022","East Midlands (England)","AA","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA","Female","Unknown","45","[c]","20690","20890"
"New entrant CS","2022","East Midlands (England)","AA","Male","Heterosexual / straight","50","[c]","20580","20890"
"New entrant CS","2022","East Midlands (England)","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AO","Female","Heterosexual / straight","495","[c]","21560","21260"
"New entrant CS","2022","East Midlands (England)","AO","Female","LGBO","50","[c]","21670","21260"
"New entrant CS","2022","East Midlands (England)","AO","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AO","Female","Unknown","215","[c]","21440","21250"
"New entrant CS","2022","East Midlands (England)","AO","Male","Heterosexual / straight","395","[c]","22200","21260"
"New entrant CS","2022","East Midlands (England)","AO","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AO","Male","Unknown","170","[c]","21650","21250"
"New entrant CS","2022","East Midlands (England)","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","EO","Female","Heterosexual / straight","265","[c]","26760","26590"
"New entrant CS","2022","East Midlands (England)","EO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","EO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","EO","Female","Unknown","105","[c]","26320","26590"
"New entrant CS","2022","East Midlands (England)","EO","Male","Heterosexual / straight","230","[c]","26970","26590"
"New entrant CS","2022","East Midlands (England)","EO","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","EO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","EO","Male","Unknown","110","[c]","26420","26590"
"New entrant CS","2022","East Midlands (England)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G7","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","HEO","Female","Heterosexual / straight","110","[c]","31900","32150"
"New entrant CS","2022","East Midlands (England)","HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","HEO","Female","Unknown","45","[c]","32070","33080"
"New entrant CS","2022","East Midlands (England)","HEO","Male","Heterosexual / straight","110","[c]","32220","33080"
"New entrant CS","2022","East Midlands (England)","HEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","HEO","Male","Unknown","35","[c]","31710","33080"
"New entrant CS","2022","East Midlands (England)","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO","Female","Heterosexual / straight","55","[c]","40180","40060"
"New entrant CS","2022","East Midlands (England)","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO","Male","Heterosexual / straight","40","[c]","40210","40000"
"New entrant CS","2022","East Midlands (England)","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Female","Heterosexual / straight","285","[c]","27690","24800"
"New entrant CS","2022","East Midlands (England)","Unknown","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Female","Unknown","180","[c]","27730","26220"
"New entrant CS","2022","East Midlands (England)","Unknown","Male","Heterosexual / straight","85","[c]","29470","28200"
"New entrant CS","2022","East Midlands (England)","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Male","Unknown","60","[c]","29230","26310"
"New entrant CS","2022","East Midlands (England)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Midlands (England)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA","Female","Heterosexual / straight","85","[c]","20680","20890"
"New entrant CS","2022","East of England","AA","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA","Female","Unknown","50","[c]","20520","20890"
"New entrant CS","2022","East of England","AA","Male","Heterosexual / straight","75","[c]","20810","20890"
"New entrant CS","2022","East of England","AA","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA","Male","Unknown","45","[c]","21290","20890"
"New entrant CS","2022","East of England","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AO","Female","Heterosexual / straight","315","[c]","23370","23140"
"New entrant CS","2022","East of England","AO","Female","LGBO","40","[c]","23510","23140"
"New entrant CS","2022","East of England","AO","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AO","Female","Unknown","130","[c]","23240","21680"
"New entrant CS","2022","East of England","AO","Male","Heterosexual / straight","340","[c]","24460","23720"
"New entrant CS","2022","East of England","AO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AO","Male","Unknown","135","[c]","23520","22870"
"New entrant CS","2022","East of England","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Female","Heterosexual / straight","280","[c]","27560","27570"
"New entrant CS","2022","East of England","EO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Female","Unknown","75","[c]","27320","26350"
"New entrant CS","2022","East of England","EO","Male","Heterosexual / straight","175","[c]","28170","27570"
"New entrant CS","2022","East of England","EO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Male","Unknown","90","[c]","27880","26350"
"New entrant CS","2022","East of England","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G7","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G7","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HEO","Female","Heterosexual / straight","70","[c]","32760","32350"
"New entrant CS","2022","East of England","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HEO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HEO","Male","Heterosexual / straight","60","[c]","33920","33000"
"New entrant CS","2022","East of England","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HEO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO","Female","Heterosexual / straight","40","[c]","41760","40000"
"New entrant CS","2022","East of England","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO","Male","Heterosexual / straight","35","[c]","40590","40000"
"New entrant CS","2022","East of England","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Female","Heterosexual / straight","365","[c]","27840","24800"
"New entrant CS","2022","East of England","Unknown","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Female","Unknown","245","[c]","26580","24800"
"New entrant CS","2022","East of England","Unknown","Male","Heterosexual / straight","140","[c]","27920","24800"
"New entrant CS","2022","East of England","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Male","Unknown","90","[c]","26890","26310"
"New entrant CS","2022","East of England","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East of England","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA","Female","Heterosexual / straight","55","[c]","22970","22460"
"New entrant CS","2022","London","AA","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","London","AA","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","London","AA","Female","Unknown","95","[c]","23040","22460"
"New entrant CS","2022","London","AA","Male","Heterosexual / straight","45","[c]","23620","24950"
"New entrant CS","2022","London","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA","Male","Unknown","60","[c]","22880","22460"
"New entrant CS","2022","London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AO","Female","Heterosexual / straight","515","[c]","24730","24470"
"New entrant CS","2022","London","AO","Female","LGBO","50","[c]","25420","25110"
"New entrant CS","2022","London","AO","Female","Undeclared","40","[c]","23980","23720"
"New entrant CS","2022","London","AO","Female","Unknown","330","[c]","26300","25330"
"New entrant CS","2022","London","AO","Male","Heterosexual / straight","360","[c]","25950","25110"
"New entrant CS","2022","London","AO","Male","LGBO","35","[c]","24070","23780"
"New entrant CS","2022","London","AO","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","London","AO","Male","Unknown","260","[c]","26750","25850"
"New entrant CS","2022","London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Female","Heterosexual / straight","1290","[c]","28860","28650"
"New entrant CS","2022","London","EO","Female","LGBO","130","[c]","28280","27850"
"New entrant CS","2022","London","EO","Female","Undeclared","200","[c]","28010","27270"
"New entrant CS","2022","London","EO","Female","Unknown","650","[c]","28860","28650"
"New entrant CS","2022","London","EO","Male","Heterosexual / straight","805","[c]","29220","29390"
"New entrant CS","2022","London","EO","Male","LGBO","110","[c]","28670","27960"
"New entrant CS","2022","London","EO","Male","Undeclared","105","[c]","28360","27270"
"New entrant CS","2022","London","EO","Male","Unknown","485","[c]","28980","28650"
"New entrant CS","2022","London","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6","Female","Heterosexual / straight","90","[c]","68450","66230"
"New entrant CS","2022","London","G6","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","London","G6","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","London","G6","Female","Unknown","60","[c]","68300","65440"
"New entrant CS","2022","London","G6","Male","Heterosexual / straight","105","[c]","68970","66250"
"New entrant CS","2022","London","G6","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","London","G6","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","London","G6","Male","Unknown","55","[c]","71750","68700"
"New entrant CS","2022","London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G7","Female","Heterosexual / straight","480","[c]","54290","53380"
"New entrant CS","2022","London","G7","Female","LGBO","40","[c]","55370","54110"
"New entrant CS","2022","London","G7","Female","Undeclared","60","[c]","53890","53360"
"New entrant CS","2022","London","G7","Female","Unknown","190","[c]","56720","54700"
"New entrant CS","2022","London","G7","Male","Heterosexual / straight","335","[c]","55720","54270"
"New entrant CS","2022","London","G7","Male","LGBO","55","[c]","55990","54110"
"New entrant CS","2022","London","G7","Male","Undeclared","60","[c]","55050","54050"
"New entrant CS","2022","London","G7","Male","Unknown","185","[c]","58260","55710"
"New entrant CS","2022","London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HEO","Female","Heterosexual / straight","995","[c]","34190","33570"
"New entrant CS","2022","London","HEO","Female","LGBO","140","[c]","33590","33210"
"New entrant CS","2022","London","HEO","Female","Undeclared","165","[c]","33210","32790"
"New entrant CS","2022","London","HEO","Female","Unknown","630","[c]","31760","32560"
"New entrant CS","2022","London","HEO","Male","Heterosexual / straight","785","[c]","34140","33570"
"New entrant CS","2022","London","HEO","Male","LGBO","135","[c]","34000","33570"
"New entrant CS","2022","London","HEO","Male","Undeclared","125","[c]","33600","33050"
"New entrant CS","2022","London","HEO","Male","Unknown","550","[c]","32700","33210"
"New entrant CS","2022","London","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS level","Female","Heterosexual / straight","50","[c]","97010","93000"
"New entrant CS","2022","London","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS level","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS level","Female","Unknown","30","[c]","93780","78130"
"New entrant CS","2022","London","SCS level","Male","Heterosexual / straight","50","[c]","106740","98500"
"New entrant CS","2022","London","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS level","Male","Unknown","35","[c]","105310","95000"
"New entrant CS","2022","London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO","Female","Heterosexual / straight","500","[c]","41800","40650"
"New entrant CS","2022","London","SEO","Female","LGBO","60","[c]","41140","40650"
"New entrant CS","2022","London","SEO","Female","Undeclared","85","[c]","41250","40650"
"New entrant CS","2022","London","SEO","Female","Unknown","220","[c]","41460","41750"
"New entrant CS","2022","London","SEO","Male","Heterosexual / straight","345","[c]","42130","41750"
"New entrant CS","2022","London","SEO","Male","LGBO","55","[c]","41280","41000"
"New entrant CS","2022","London","SEO","Male","Undeclared","60","[c]","42130","41670"
"New entrant CS","2022","London","SEO","Male","Unknown","180","[c]","41700","41750"
"New entrant CS","2022","London","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Female","Heterosexual / straight","480","[c]","33100","28730"
"New entrant CS","2022","London","Unknown","Female","LGBO","35","[c]","36380","27060"
"New entrant CS","2022","London","Unknown","Female","Undeclared","50","[c]","35910","33700"
"New entrant CS","2022","London","Unknown","Female","Unknown","205","[c]","33000","28690"
"New entrant CS","2022","London","Unknown","Male","Heterosexual / straight","180","[c]","36720","33700"
"New entrant CS","2022","London","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Male","Unknown","95","[c]","34610","33700"
"New entrant CS","2022","London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA","Female","Heterosexual / straight","45","[c]","20800","20890"
"New entrant CS","2022","North East (England)","AA","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North East (England)","AO","Female","Heterosexual / straight","630","[c]","21390","21260"
"New entrant CS","2022","North East (England)","AO","Female","LGBO","75","[c]","21480","21260"
"New entrant CS","2022","North East (England)","AO","Female","Undeclared","40","[c]","21480","21260"
