"Status","Year","Age","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","White","Human Resources","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Human Resources","Yorkshire and The Humber","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Legal","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Legal","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Legal","London","65","[c]","53810","50910"
"New entrant CS","2022","40-49","White","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Legal","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Legal","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Legal","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Legal","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Legal","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","No function","East Midlands (England)","270","[c]","28700","26590"
"New entrant CS","2022","40-49","White","No function","East of England","300","[c]","30440","27570"
"New entrant CS","2022","40-49","White","No function","London","415","[c]","44800","39960"
"New entrant CS","2022","40-49","White","No function","North East (England)","310","[c]","27110","24250"
"New entrant CS","2022","40-49","White","No function","North West (England)","585","[c]","29120","26530"
"New entrant CS","2022","40-49","White","No function","Northern Ireland","40","[c]","30500","26590"
"New entrant CS","2022","40-49","White","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","No function","Scotland","260","[c]","29290","27230"
"New entrant CS","2022","40-49","White","No function","South East (England)","350","[c]","30140","27570"
"New entrant CS","2022","40-49","White","No function","South West (England)","305","[c]","31600","27570"
"New entrant CS","2022","40-49","White","No function","Unknown","45","[c]","33390","27310"
"New entrant CS","2022","40-49","White","No function","Wales","270","[c]","26980","23170"
"New entrant CS","2022","40-49","White","No function","West Midlands (England)","335","[c]","31890","27570"
"New entrant CS","2022","40-49","White","No function","Yorkshire and The Humber","340","[c]","31140","27570"
"New entrant CS","2022","40-49","White","Project Delivery","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Project Delivery","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Project Delivery","London","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Project Delivery","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Project Delivery","North West (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Project Delivery","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Project Delivery","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Project Delivery","South West (England)","110","[c]","37500","36350"
"New entrant CS","2022","40-49","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Project Delivery","Wales","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Project Delivery","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Project Delivery","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","North East (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Property","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","East of England","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","East Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","East of England","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","London","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","North East (England)","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","North West (England)","45","[c]","33850","27570"
"New entrant CS","2022","40-49","White","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Scotland","405","[c]","34460","31540"
"New entrant CS","2022","40-49","White","Unknown","South East (England)","55","[c]","34730","29290"
"New entrant CS","2022","40-49","White","Unknown","South West (England)","50","[c]","31870","26350"
"New entrant CS","2022","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Wales","100","[c]","38940","39140"
"New entrant CS","2022","40-49","White","Unknown","West Midlands (England)","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Yorkshire and The Humber","45","[c]","33370","26350"
"New entrant CS","2022","50-59","Asian","Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Grants Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","East Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","London","65","[c]","36280","31060"
"New entrant CS","2022","50-59","Asian","No function","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","No function","West Midlands (England)","40","[c]","31490","27570"
"New entrant CS","2022","50-59","Asian","No function","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
