"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Inspector of Education and Training","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Outer London - East and North East","10","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","East Anglia","25","[c]","26970","26350"
"New entrant CS","2022","Intelligence Analysis","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Hampshire and Isle of Wight","20","[c]","27890","26030"
"New entrant CS","2022","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Inner London - East","20","[c]","34510","30750"
"New entrant CS","2022","Intelligence Analysis","Inner London - West","20","[c]","36530","34710"
"New entrant CS","2022","Intelligence Analysis","Kent","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outer London - South","15","[c]","31560","30750"
"New entrant CS","2022","Intelligence Analysis","Outer London - West and North West","30","[c]","29120","28700"
"New entrant CS","2022","Intelligence Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","West Central Scotland","10","[c]","30730","33080"
"New entrant CS","2022","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Inner London - West","20","[c]","46460","45160"
"New entrant CS","2022","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Inner London - West","170","[c]","36170","31800"
"New entrant CS","2022","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","Tees Valley and Durham","10","[c]","38890","33110"
"New entrant CS","2022","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","28950","29180"
"New entrant CS","2022","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Hampshire and Isle of Wight","10","[c]","25910","21170"
"New entrant CS","2022","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Inner London - East","35","[c]","38160","36330"
"New entrant CS","2022","Knowledge and Information Management","Inner London - West","30","[c]","36890","33570"
"New entrant CS","2022","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Merseyside","15","[c]","29730","28360"
"New entrant CS","2022","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Outer London - West and North West","10","[c]","29500","28500"
"New entrant CS","2022","Knowledge and Information Management","Shropshire and Staffordshire","20","[c]","21760","20970"
"New entrant CS","2022","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","West Yorkshire","15","[c]","30700","28000"
"New entrant CS","2022","Legal","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Derbyshire and Nottinghamshire","40","[c]","37750","38000"
"New entrant CS","2022","Legal","Devon","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","East Anglia","10","[c]","34130","34230"
"New entrant CS","2022","Legal","East Wales","30","[c]","36610","30450"
"New entrant CS","2022","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Eastern Scotland","45","[c]","35050","41750"
"New entrant CS","2022","Legal","Essex","15","[c]","48400","53050"
"New entrant CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","41170","44790"
"New entrant CS","2022","Legal","Greater Manchester","55","[c]","38450","38000"
"New entrant CS","2022","Legal","Hampshire and Isle of Wight","15","[c]","40860","38020"
"New entrant CS","2022","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Inner London - East","95","[c]","46290","37610"
"New entrant CS","2022","Legal","Inner London - West","330","[c]","46510","50500"
"New entrant CS","2022","Legal","Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lancashire","15","[c]","41470","38000"
"New entrant CS","2022","Legal","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Merseyside","15","[c]","36490","36050"
"New entrant CS","2022","Legal","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Northumberland, and Tyne and Wear","20","[c]","35080","30450"
"New entrant CS","2022","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Outer London - South","20","[c]","34660","32660"
"New entrant CS","2022","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Southern Scotland","15","[c]","39520","41750"
"New entrant CS","2022","Legal","Surrey, East and West Sussex","10","[c]","38530","40000"
"New entrant CS","2022","Legal","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","West Central Scotland","35","[c]","39990","41750"
"New entrant CS","2022","Legal","West Midlands","30","[c]","39590","38000"
"New entrant CS","2022","Legal","West Wales and The Valleys","15","[c]","40710","38000"
"New entrant CS","2022","Legal","West Yorkshire","30","[c]","40100","43920"
"New entrant CS","2022","Medicine","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","55540","51470"
"New entrant CS","2022","Medicine","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Derbyshire and Nottinghamshire","20","[c]","35610","34170"
"New entrant CS","2022","Medicine","Devon","10","[c]","31270","24880"
"New entrant CS","2022","Medicine","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","East Anglia","20","[c]","57560","70530"
"New entrant CS","2022","Medicine","East Wales","25","[c]","46070","40100"
"New entrant CS","2022","Medicine","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Essex","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","42830","31530"
"New entrant CS","2022","Medicine","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Hampshire and Isle of Wight","30","[c]","48750","39030"
"New entrant CS","2022","Medicine","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - East","30","[c]","83920","86720"
"New entrant CS","2022","Medicine","Inner London - West","15","[c]","71590","66230"
"New entrant CS","2022","Medicine","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","10","[c]","44570","37010"
"New entrant CS","2022","Medicine","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","20","[c]","39990","33240"
"New entrant CS","2022","Medicine","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","10","[c]","47800","36600"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","10","[c]","50170","49640"
"New entrant CS","2022","Medicine","Unknown","10","[c]","56420","42430"
"New entrant CS","2022","Medicine","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","590","[c]","27890","28140"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","835","[c]","27430","27570"
"New entrant CS","2022","Operational Delivery","Cheshire","405","[c]","26130","23170"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","175","[c]","24210","21260"
"New entrant CS","2022","Operational Delivery","Cumbria","280","[c]","23870","21300"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","1385","[c]","25150","23170"
"New entrant CS","2022","Operational Delivery","Devon","540","[c]","24610","22600"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","400","[c]","25570","24090"
"New entrant CS","2022","Operational Delivery","East Anglia","1250","[c]","25380","23390"
"New entrant CS","2022","Operational Delivery","East Wales","1315","[c]","24490","21810"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","510","[c]","24690","23140"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","840","[c]","23490","21640"
"New entrant CS","2022","Operational Delivery","Essex","650","[c]","26650","24800"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","1210","[c]","26610","23390"
"New entrant CS","2022","Operational Delivery","Greater Manchester","1805","[c]","25180","23170"
"New entrant CS","2022","Operational Delivery","Hampshire and Isle of Wight","925","[c]","25140","23490"
"New entrant CS","2022","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","495","[c]","25860","23170"
"New entrant CS","2022","Operational Delivery","Highlands and Islands","65","[c]","25130","27020"
"New entrant CS","2022","Operational Delivery","Inner London - East","1500","[c]","34350","31060"
"New entrant CS","2022","Operational Delivery","Inner London - West","1450","[c]","34820","30520"
"New entrant CS","2022","Operational Delivery","Kent","920","[c]","26350","24880"
"New entrant CS","2022","Operational Delivery","Lancashire","1260","[c]","24600","23140"
"New entrant CS","2022","Operational Delivery","Leicestershire, Rutland and Northamptonshire","860","[c]","24580","23140"
"New entrant CS","2022","Operational Delivery","Lincolnshire","295","[c]","25620","24430"
"New entrant CS","2022","Operational Delivery","Merseyside","1980","[c]","24530","21680"
"New entrant CS","2022","Operational Delivery","North Eastern Scotland","120","[c]","29540","23600"
"New entrant CS","2022","Operational Delivery","North Yorkshire","230","[c]","26610","23170"
"New entrant CS","2022","Operational Delivery","Northern Ireland","190","[c]","24880","21250"
"New entrant CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","1710","[c]","24040","21260"
"New entrant CS","2022","Operational Delivery","Outer London - East and North East","535","[c]","30010","30460"
"New entrant CS","2022","Operational Delivery","Outer London - South","560","[c]","30590","28650"
"New entrant CS","2022","Operational Delivery","Outer London - West and North West","910","[c]","29940","28670"
"New entrant CS","2022","Operational Delivery","Overseas","10","[c]","38920","36740"
"New entrant CS","2022","Operational Delivery","Shropshire and Staffordshire","770","[c]","24700","23140"
"New entrant CS","2022","Operational Delivery","South Yorkshire","740","[c]","26050","24800"
"New entrant CS","2022","Operational Delivery","Southern Scotland","365","[c]","23310","21250"
"New entrant CS","2022","Operational Delivery","Surrey, East and West Sussex","1035","[c]","27200","25770"
"New entrant CS","2022","Operational Delivery","Tees Valley and Durham","950","[c]","24940","23140"
"New entrant CS","2022","Operational Delivery","Unknown","305","[c]","26320","24620"
"New entrant CS","2022","Operational Delivery","West Central Scotland","1020","[c]","24130","21640"
"New entrant CS","2022","Operational Delivery","West Midlands","2185","[c]","25490","23390"
"New entrant CS","2022","Operational Delivery","West Wales and The Valleys","1255","[c]","23320","21840"
"New entrant CS","2022","Operational Delivery","West Yorkshire","1995","[c]","26500","24090"
"New entrant CS","2022","Operational Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","36680","29230"
"New entrant CS","2022","Operational Research","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Hampshire and Isle of Wight","30","[c]","29640","26030"
"New entrant CS","2022","Operational Research","Inner London - East","15","[c]","33360","34260"
"New entrant CS","2022","Operational Research","Inner London - West","15","[c]","33710","33750"
"New entrant CS","2022","Operational Research","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Bedfordshire and Hertfordshire","25","[c]","23830","24250"
"New entrant CS","2022","Other","Berkshire, Buckinghamshire and Oxfordshire","85","[c]","25970","23170"
"New entrant CS","2022","Other","Cheshire","20","[c]","22080","21170"
"New entrant CS","2022","Other","Cornwall and Isles of Scilly","20","[c]","21620","21260"
"New entrant CS","2022","Other","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Derbyshire and Nottinghamshire","30","[c]","25940","21200"
"New entrant CS","2022","Other","Devon","35","[c]","24570","21260"
"New entrant CS","2022","Other","Dorset and Somerset","65","[c]","23220","21260"
"New entrant CS","2022","Other","East Anglia","75","[c]","22250","21170"
"New entrant CS","2022","Other","East Wales","60","[c]","30780","26350"
"New entrant CS","2022","Other","East Yorkshire and Northern Lincolnshire","30","[c]","23790","26350"
"New entrant CS","2022","Other","Eastern Scotland","65","[c]","28030","22290"
"New entrant CS","2022","Other","Essex","15","[c]","24770","24250"
"New entrant CS","2022","Other","Gloucestershire, Wiltshire and Bath/Bristol area","365","[c]","29270","26030"
"New entrant CS","2022","Other","Greater Manchester","50","[c]","25460","21260"
"New entrant CS","2022","Other","Hampshire and Isle of Wight","125","[c]","25880","21170"
"New entrant CS","2022","Other","Herefordshire, Worcestershire and Warwickshire","25","[c]","22360","21170"
"New entrant CS","2022","Other","Highlands and Islands","25","[c]","23470","21260"
"New entrant CS","2022","Other","Inner London - East","155","[c]","39240","30000"
"New entrant CS","2022","Other","Inner London - West","280","[c]","32210","26950"
"New entrant CS","2022","Other","Kent","15","[c]","26160","24250"
"New entrant CS","2022","Other","Lancashire","35","[c]","22930","21260"
"New entrant CS","2022","Other","Leicestershire, Rutland and Northamptonshire","85","[c]","21310","21260"
"New entrant CS","2022","Other","Lincolnshire","45","[c]","23370","19810"
"New entrant CS","2022","Other","Merseyside","15","[c]","28870","27570"
"New entrant CS","2022","Other","North Eastern Scotland","15","[c]","25080","27570"
"New entrant CS","2022","Other","North Yorkshire","30","[c]","24350","21170"
"New entrant CS","2022","Other","Northern Ireland","10","[c]","27970","20160"
"New entrant CS","2022","Other","Northumberland, and Tyne and Wear","105","[c]","22690","21260"
"New entrant CS","2022","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","Outer London - South","25","[c]","30840","28650"
"New entrant CS","2022","Other","Outer London - West and North West","40","[c]","28710","28040"
"New entrant CS","2022","Other","Overseas","20","[c]","37380","39280"
"New entrant CS","2022","Other","Shropshire and Staffordshire","55","[c]","26430","27570"
"New entrant CS","2022","Other","South Yorkshire","20","[c]","23060","21260"
"New entrant CS","2022","Other","Southern Scotland","25","[c]","23210","22410"
"New entrant CS","2022","Other","Surrey, East and West Sussex","15","[c]","22250","21260"
"New entrant CS","2022","Other","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","Unknown","165","[c]","21790","16190"
"New entrant CS","2022","Other","West Central Scotland","170","[c]","26880","23450"
"New entrant CS","2022","Other","West Midlands","60","[c]","22970","21260"
"New entrant CS","2022","Other","West Wales and The Valleys","65","[c]","29370","27570"
"New entrant CS","2022","Other","West Yorkshire","55","[c]","22480","21260"
"New entrant CS","2022","Planning","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","East Wales","30","[c]","36630","26820"
"New entrant CS","2022","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","Inner London - West","15","[c]","39140","33210"
"New entrant CS","2022","Planning","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","West Wales and The Valleys","10","[c]","59680","61440"
"New entrant CS","2022","Planning","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Cheshire","40","[c]","33920","30570"
"New entrant CS","2022","Policy","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Cumbria","10","[c]","35650","29180"
"New entrant CS","2022","Policy","Derbyshire and Nottinghamshire","45","[c]","31020","29360"
"New entrant CS","2022","Policy","Devon","20","[c]","39750","35900"
"New entrant CS","2022","Policy","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","East Anglia","35","[c]","36870","35900"
"New entrant CS","2022","Policy","East Wales","100","[c]","34380","31210"
"New entrant CS","2022","Policy","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Eastern Scotland","25","[c]","36980","32000"
"New entrant CS","2022","Policy","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","215","[c]","35790","33000"
"New entrant CS","2022","Policy","Greater Manchester","220","[c]","33640","30590"
"New entrant CS","2022","Policy","Hampshire and Isle of Wight","35","[c]","34870","30730"
"New entrant CS","2022","Policy","Herefordshire, Worcestershire and Warwickshire","40","[c]","43390","40610"
"New entrant CS","2022","Policy","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Inner London - East","45","[c]","36100","33400"
"New entrant CS","2022","Policy","Inner London - West","2210","[c]","37810","34020"
"New entrant CS","2022","Policy","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Lancashire","15","[c]","35750","31920"
"New entrant CS","2022","Policy","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
