"Status","Year","Disability","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Unknown","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Operational Delivery","Female","50","[c]","28010","24880"
"Leaver Dept.","2022","Unknown","Unknown","Operational Delivery","Male","35","[c]","27510","24880"
"Leaver Dept.","2022","Unknown","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Other","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Other","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Policy","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Policy","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Female","420","[c]","37150","31060"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Male","365","[c]","37050","35310"
"New entrant CS","2022","Declared disabled","Analysis","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Economics","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Social Research","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Social Research","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Statistics","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Statistics","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Commercial","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Commercial","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Communications","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Tax","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Counter Fraud","Female","50","[c]","26910","27570"
"New entrant CS","2022","Declared disabled","Counter Fraud","Counter Fraud","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Other","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Other","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Tax","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Tax","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","Female","70","[c]","35550","33080"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","Male","90","[c]","36090","33080"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Finance","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Finance","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Finance","Male","[c]","[c]","[c]","[c]"
