"Status","Year","Age","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","65+","White","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","No function","Female","70","[c]","44630","33390"
"Leaver Dept.","2022","65+","White","No function","Male","50","[c]","58310","52310"
"Leaver Dept.","2022","65+","White","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","No function","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","No function","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","No function","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","No function","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","No function","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","No function","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","No function","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","No function","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","No function","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","No function","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
