"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Home Office","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Heterosexual / straight","375","[c]","25210","24880"
"New entrant CS","2022","Home Office","Operational Delivery","LGBO","35","[c]","24530","24880"
"New entrant CS","2022","Home Office","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Delivery","Unknown","1325","[c]","26220","24880"
"New entrant CS","2022","Home Office","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Operational Research","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other","Unknown","55","[c]","29530","28650"
"New entrant CS","2022","Home Office","Policy","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Policy","Unknown","90","[c]","36540","35050"
"New entrant CS","2022","Home Office","Project Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Project Delivery","Unknown","95","[c]","36750","35050"
"New entrant CS","2022","Home Office","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Social Research","Unknown","35","[c]","33830","33650"
"New entrant CS","2022","Home Office","Statistics","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Statistics","Unknown","45","[c]","24570","22460"
"New entrant CS","2022","Ministry of Defence","Commercial","Heterosexual / straight","150","[c]","29190","26670"
"New entrant CS","2022","Ministry of Defence","Commercial","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Commercial","Unknown","65","[c]","28440","26670"
"New entrant CS","2022","Ministry of Defence","Communications","Heterosexual / straight","30","[c]","30730","29230"
"New entrant CS","2022","Ministry of Defence","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Communications","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Digital, Data and Technology","Heterosexual / straight","115","[c]","30960","27600"
"New entrant CS","2022","Ministry of Defence","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Digital, Data and Technology","Unknown","60","[c]","34710","30320"
"New entrant CS","2022","Ministry of Defence","Finance","Heterosexual / straight","190","[c]","32990","28900"
"New entrant CS","2022","Ministry of Defence","Finance","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Finance","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Finance","Unknown","60","[c]","31010","26350"
"New entrant CS","2022","Ministry of Defence","Geography","Heterosexual / straight","50","[c]","27310","20420"
"New entrant CS","2022","Ministry of Defence","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Geography","Unknown","30","[c]","27530","20420"
"New entrant CS","2022","Ministry of Defence","Human Resources","Heterosexual / straight","135","[c]","28540","21170"
"New entrant CS","2022","Ministry of Defence","Human Resources","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Human Resources","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Human Resources","Unknown","60","[c]","31040","21170"
"New entrant CS","2022","Ministry of Defence","Intelligence Analysis","Heterosexual / straight","45","[c]","29370","28700"
"New entrant CS","2022","Ministry of Defence","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Intelligence Analysis","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Intelligence Analysis","Unknown","35","[c]","30390","28700"
"New entrant CS","2022","Ministry of Defence","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Knowledge and Information Management","Heterosexual / straight","35","[c]","27680","26350"
"New entrant CS","2022","Ministry of Defence","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Knowledge and Information Management","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Medicine","Heterosexual / straight","120","[c]","44910","36580"
"New entrant CS","2022","Ministry of Defence","Medicine","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Medicine","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Medicine","Unknown","105","[c]","43340","35630"
"New entrant CS","2022","Ministry of Defence","Operational Delivery","Heterosexual / straight","40","[c]","31670","28250"
"New entrant CS","2022","Ministry of Defence","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Operational Delivery","Unknown","40","[c]","25020","23490"
"New entrant CS","2022","Ministry of Defence","Operational Research","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Operational Research","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Other","Heterosexual / straight","675","[c]","25540","21170"
"New entrant CS","2022","Ministry of Defence","Other","LGBO","40","[c]","27940","24750"
"New entrant CS","2022","Ministry of Defence","Other","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Other","Unknown","505","[c]","24360","21170"
"New entrant CS","2022","Ministry of Defence","Policy","Heterosexual / straight","40","[c]","36210","37000"
"New entrant CS","2022","Ministry of Defence","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Policy","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Policy","Unknown","35","[c]","39900","41500"
"New entrant CS","2022","Ministry of Defence","Project Delivery","Heterosexual / straight","340","[c]","36020","33000"
"New entrant CS","2022","Ministry of Defence","Project Delivery","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Project Delivery","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Project Delivery","Unknown","125","[c]","34970","33900"
"New entrant CS","2022","Ministry of Defence","Property","Heterosexual / straight","130","[c]","31450","33000"
"New entrant CS","2022","Ministry of Defence","Property","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Property","Unknown","65","[c]","27800","26350"
"New entrant CS","2022","Ministry of Defence","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Science and Engineering","Heterosexual / straight","415","[c]","35110","33000"
"New entrant CS","2022","Ministry of Defence","Science and Engineering","LGBO","35","[c]","30020","27540"
"New entrant CS","2022","Ministry of Defence","Science and Engineering","Undeclared","30","[c]","33850","30110"
"New entrant CS","2022","Ministry of Defence","Science and Engineering","Unknown","365","[c]","28930","26030"
"New entrant CS","2022","Ministry of Defence","Security","Heterosexual / straight","265","[c]","26680","25000"
"New entrant CS","2022","Ministry of Defence","Security","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Security","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Security","Unknown","230","[c]","26070","25000"
"New entrant CS","2022","Ministry of Defence","Statistics","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Statistics","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Commercial","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Commercial","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Communications","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","Heterosexual / straight","120","[c]","44490","41750"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Digital, Data and Technology","Unknown","65","[c]","41370","41200"
"New entrant CS","2022","Ministry of Justice","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Economics","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Finance","Heterosexual / straight","30","[c]","33850","36050"
"New entrant CS","2022","Ministry of Justice","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Finance","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Human Resources","Heterosexual / straight","65","[c]","34190","31460"
"New entrant CS","2022","Ministry of Justice","Human Resources","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Human Resources","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Knowledge and Information Management","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Legal","Heterosexual / straight","50","[c]","35070","30800"
"New entrant CS","2022","Ministry of Justice","Legal","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Legal","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Legal","Unknown","60","[c]","34250","34260"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Heterosexual / straight","9330","[c]","26670","24090"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","LGBO","900","[c]","26180","23170"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Undeclared","535","[c]","28470","25710"
"New entrant CS","2022","Ministry of Justice","Operational Delivery","Unknown","6210","[c]","26010","24090"
"New entrant CS","2022","Ministry of Justice","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Policy","Heterosexual / straight","45","[c]","33760","34260"
"New entrant CS","2022","Ministry of Justice","Policy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Policy","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Property","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Property","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Psychology","Heterosexual / straight","115","[c]","26640","27700"
"New entrant CS","2022","Ministry of Justice","Psychology","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Psychology","Unknown","45","[c]","26260","27070"
"New entrant CS","2022","Ministry of Justice","Security","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Security","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Statistics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Statistics","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Heterosexual / straight","50","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Unknown","115","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Heterosexual / straight","330","[c]","36370","34140"
"New entrant CS","2022","National Crime Agency","Operational Delivery","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Operational Delivery","Unknown","40","[c]","35480","32260"
"New entrant CS","2022","National Crime Agency","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Policy","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Heterosexual / straight","145","[c]","58080","51360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Communications","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Heterosexual / straight","30","[c]","46990","42660"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
