"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Crime Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Public Health England","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Public Health England","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Security Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Security Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Female","40","[c]","37510","32790"
"New entrant CS","2022","Undeclared","UK Health Security Agency","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Vehicle Certification Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wilton Park","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wilton Park","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Advisory, Conciliation and Arbitration Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Female","50","[c]","25190","24370"
"New entrant CS","2022","Unknown","Animal and Plant Health Agency","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Female","530","[c]","36370","28000"
"New entrant CS","2022","Unknown","Cabinet Office (excl. agencies)","Male","455","[c]","42320","28000"
"New entrant CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","Female","30","[c]","27080","24440"
"New entrant CS","2022","Unknown","Charity Commission","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Companies House","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Companies House","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Criminal Injuries Compensation Authority","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Criminal Injuries Compensation Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Commercial Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Crown Prosecution Service","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Female","75","[c]","28100","25000"
"New entrant CS","2022","Unknown","Defence Equipment and Support","Male","180","[c]","27500","22980"
"New entrant CS","2022","Unknown","Defence Science and Technology Laboratory","Female","65","[c]","29510","29230"
"New entrant CS","2022","Unknown","Defence Science and Technology Laboratory","Male","155","[c]","31310","29230"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","45","[c]","39510","33570"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","45","[c]","36130","33570"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education (excl. agencies)","Female","105","[c]","33060","29680"
"New entrant CS","2022","Unknown","Department for Education (excl. agencies)","Male","65","[c]","36660","32940"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","200","[c]","36950","33390"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","185","[c]","38290","33540"
"New entrant CS","2022","Unknown","Department for International Trade","Female","80","[c]","35090","31800"
"New entrant CS","2022","Unknown","Department for International Trade","Male","70","[c]","37640","31800"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","75","[c]","35200","33210"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","50","[c]","34220","30190"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Female","110","[c]","42990","38650"
"New entrant CS","2022","Unknown","Department for Transport (excl. agencies)","Male","135","[c]","41940","38650"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Female","860","[c]","25750","27570"
"New entrant CS","2022","Unknown","Department for Work and Pensions (excl. agencies)","Male","650","[c]","27220","27570"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Female","325","[c]","36050","32790"
"New entrant CS","2022","Unknown","Department of Health and Social Care (excl. agencies)","Male","210","[c]","38450","32790"
"New entrant CS","2022","Unknown","Disclosure Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Disclosure Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Female","115","[c]","20280","18310"
"New entrant CS","2022","Unknown","Driver and Vehicle Licensing Agency","Male","100","[c]","20350","18310"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Female","110","[c]","25490","26130"
"New entrant CS","2022","Unknown","Driver and Vehicle Standards Agency","Male","220","[c]","26070","26130"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education and Skills Funding Agency","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Education Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Actuary's Department","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Actuary's Department","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Legal Department","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Property Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Government Property Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Health and Safety Executive","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Health and Safety Executive","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Female","535","[c]","23540","20970"
"New entrant CS","2022","Unknown","HM Courts and Tribunals Service","Male","280","[c]","24600","20970"
"New entrant CS","2022","Unknown","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","Female","110","[c]","27290","22600"
"New entrant CS","2022","Unknown","HM Land Registry","Male","70","[c]","27720","27130"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Female","3420","[c]","26530","24800"
"New entrant CS","2022","Unknown","HM Prison and Probation Service","Male","2010","[c]","26780","24800"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Female","1350","[c]","25510","21250"
"New entrant CS","2022","Unknown","HM Revenue and Customs (excl. agencies)","Male","1290","[c]","26740","26590"
"New entrant CS","2022","Unknown","HM Treasury (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Female","890","[c]","28430","24880"
"New entrant CS","2022","Unknown","Home Office","Male","985","[c]","30760","26570"
"New entrant CS","2022","Unknown","Institute for Apprenticeships and Technical Education","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Institute for Apprenticeships and Technical Education","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intellectual Property Office","Female","40","[c]","27040","21810"
"New entrant CS","2022","Unknown","Intellectual Property Office","Male","45","[c]","28500","24030"
"New entrant CS","2022","Unknown","Legal Aid Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal Aid Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Male","40","[c]","30280","26840"
"New entrant CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Met Office","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Met Office","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Female","395","[c]","29960","26350"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Male","475","[c]","30620","25540"
"New entrant CS","2022","Unknown","Ministry of Justice (excl. agencies)","Female","165","[c]","33560","30450"
"New entrant CS","2022","Unknown","Ministry of Justice (excl. agencies)","Male","120","[c]","35260","34260"
"New entrant CS","2022","Unknown","National Crime Agency","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Crime Agency","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Records of Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Records of Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Public Guardian","Female","65","[c]","21780","20970"
"New entrant CS","2022","Unknown","Office of the Public Guardian","Male","60","[c]","21970","20970"
"New entrant CS","2022","Unknown","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectorate","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectorate","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Public Health England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Public Health England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Registers of Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Registers of Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Revenue Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Revenue Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Royal Fleet Auxiliary","Female","35","[c]","20570","16190"
"New entrant CS","2022","Unknown","Royal Fleet Auxiliary","Male","120","[c]","20600","16190"
"New entrant CS","2022","Unknown","Rural Payments Agency","Female","190","[c]","21550","21300"
"New entrant CS","2022","Unknown","Rural Payments Agency","Male","150","[c]","22310","21300"
"New entrant CS","2022","Unknown","Scottish Courts and Tribunals Service","Female","120","[c]","22520","22000"
"New entrant CS","2022","Unknown","Scottish Courts and Tribunals Service","Male","40","[c]","23960","22000"
"New entrant CS","2022","Unknown","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Government (excl. agencies)","Female","350","[c]","35500","31540"
"New entrant CS","2022","Unknown","Scottish Government (excl. agencies)","Male","240","[c]","35690","31540"
"New entrant CS","2022","Unknown","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Prison Service","Female","180","[c]","22610","21640"
"New entrant CS","2022","Unknown","Scottish Prison Service","Male","180","[c]","23160","21640"
"New entrant CS","2022","Unknown","Scottish Public Pensions Agency","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Public Pensions Agency","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Security Scotland","Female","310","[c]","26810","27230"
"New entrant CS","2022","Unknown","Social Security Scotland","Male","220","[c]","27060","27230"
"New entrant CS","2022","Unknown","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Student Awards Agency for Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Submarine Delivery Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Submarine Delivery Agency","Male","35","[c]","34270","29700"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The Insolvency Service","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Transport Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Health Security Agency","Female","285","[c]","42890","36820"
"New entrant CS","2022","Unknown","UK Health Security Agency","Male","185","[c]","48750","40650"
"New entrant CS","2022","Unknown","UK Hydrographic Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Hydrographic Office","Male","40","[c]","31340","26740"
"New entrant CS","2022","Unknown","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","Female","45","[c]","25180","19860"
"New entrant CS","2022","Unknown","UK Statistics Authority","Male","45","[c]","26450","19860"
"New entrant CS","2022","Unknown","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Valuation Office Agency","Female","130","[c]","25540","22010"
"New entrant CS","2022","Unknown","Valuation Office Agency","Male","110","[c]","26550","25000"
"New entrant CS","2022","Unknown","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
