"Status","Year","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Counter Fraud","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","London","65","[c]","39210","39840"
"New entrant CS","2022","Black","Digital, Data and Technology","Outside London","80","[c]","34790","33080"
"New entrant CS","2022","Black","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","London","40","[c]","32850","32200"
"New entrant CS","2022","Black","Human Resources","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Intelligence Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","London","35","[c]","41890","43920"
"New entrant CS","2022","Black","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Operational Delivery","London","750","[c]","30860","31060"
"New entrant CS","2022","Black","Operational Delivery","Outside London","825","[c]","25640","24800"
"New entrant CS","2022","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Other","London","45","[c]","28420","26950"
"New entrant CS","2022","Black","Other","Outside London","40","[c]","25870","21260"
"New entrant CS","2022","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Policy","London","125","[c]","35520","33210"
"New entrant CS","2022","Black","Policy","Outside London","50","[c]","33000","30360"
"New entrant CS","2022","Black","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Science and Engineering","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Science and Engineering","Outside London","35","[c]","33130","32310"
"New entrant CS","2022","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tax","London","45","[c]","33480","30750"
"New entrant CS","2022","Black","Tax","Outside London","75","[c]","25000","26590"
"New entrant CS","2022","Black","Unknown","London","70","[c]","35020","31060"
"New entrant CS","2022","Black","Unknown","Outside London","95","[c]","29480","27570"
"New entrant CS","2022","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Outside London","35","[c]","33660","32760"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","London","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","London","195","[c]","32290","30520"
"New entrant CS","2022","Mixed","Operational Delivery","Outside London","645","[c]","25580","23170"
"New entrant CS","2022","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","London","30","[c]","32040","28000"
"New entrant CS","2022","Mixed","Other","Outside London","45","[c]","23950","21260"
"New entrant CS","2022","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","London","110","[c]","37860","34020"
"New entrant CS","2022","Mixed","Policy","Outside London","50","[c]","32440","30190"
"New entrant CS","2022","Mixed","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","Outside London","45","[c]","27480","26590"
"New entrant CS","2022","Mixed","Unknown","London","50","[c]","33760","30910"
"New entrant CS","2022","Mixed","Unknown","Outside London","90","[c]","29350","27230"
"New entrant CS","2022","Mixed","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","London","85","[c]","30110","30520"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Outside London","130","[c]","26170","24880"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","London","35","[c]","35220","33210"
"New entrant CS","2022","Other ethnicity","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Outside London","65","[c]","38330","36410"
"New entrant CS","2022","Undeclared","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","London","105","[c]","35190","31060"
"New entrant CS","2022","Undeclared","Operational Delivery","Outside London","410","[c]","27410","24880"
"New entrant CS","2022","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","London","35","[c]","35510","33570"
"New entrant CS","2022","Undeclared","Policy","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Outside London","35","[c]","33220","32000"
"New entrant CS","2022","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Outside London","65","[c]","30410","27570"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","70","[c]","37210","32790"
"New entrant CS","2022","Unknown","Commercial","Outside London","145","[c]","33220","28970"
"New entrant CS","2022","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","165","[c]","35270","33500"
"New entrant CS","2022","Unknown","Communications","Outside London","35","[c]","34660","30630"
"New entrant CS","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","50","[c]","26710","27570"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","London","260","[c]","44390","41750"
