"Status","Year","Disability","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Male","Unknown","155","[c]","29270","26030"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wiltshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Female","Heterosexual / straight","90","[c]","24360","21260"
"New entrant CS","2022","Declared non-disabled","Wirral","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Male","Heterosexual / straight","50","[c]","25510","21260"
"New entrant CS","2022","Declared non-disabled","Wirral","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wirral","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Female","Heterosexual / straight","70","[c]","28640","27570"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Male","Heterosexual / straight","55","[c]","30720","30190"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wolverhampton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Female","Heterosexual / straight","105","[c]","27790","24770"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Male","Heterosexual / straight","75","[c]","24420","23140"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Worcestershire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Female","Heterosexual / straight","130","[c]","31460","28500"
"New entrant CS","2022","Declared non-disabled","York","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Male","Heterosexual / straight","105","[c]","33330","30120"
"New entrant CS","2022","Declared non-disabled","York","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","York","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Aberdeen City and Aberdeenshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Angus and Dundee City","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Antrim and Newtownabbey","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Antrim and Newtownabbey","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Antrim and Newtownabbey","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Antrim and Newtownabbey","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Antrim and Newtownabbey","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Antrim and Newtownabbey","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Antrim and Newtownabbey","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Antrim and Newtownabbey","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Antrim and Newtownabbey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Antrim and Newtownabbey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ards and North Down","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ards and North Down","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ards and North Down","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ards and North Down","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ards and North Down","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ards and North Down","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ards and North Down","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ards and North Down","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ards and North Down","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ards and North Down","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Armagh City, Banbridge and Craigavon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barking & Dagenham and Havering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnet","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Barnsley, Doncaster and Rotherham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Belfast","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bexley and Greenwich","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Birmingham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackburn with Darwen","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Blackpool","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bournemouth, Christchurch and Poole","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bradford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Breckland and South Norfolk","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Breckland and South Norfolk","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Breckland and South Norfolk","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Breckland and South Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Breckland and South Norfolk","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Breckland and South Norfolk","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Breckland and South Norfolk","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Breckland and South Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Breckland and South Norfolk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Breckland and South Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Brent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bridgend and Neath Port Talbot","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bridgend and Neath Port Talbot","Female","LGBO","[c]","[c]","[c]","[c]"
