"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Finance","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Cabinet Office","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department of Health and Social Care","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Internal Audit","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Attorney General's Departments","Female","35","[c]","46460","50500"
"Leaver Dept.","2022","Unknown","Legal","Attorney General's Departments","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Cabinet Office","Female","400","[c]","36260","32000"
"Leaver Dept.","2022","Unknown","No function","Cabinet Office","Male","335","[c]","38490","32000"
"Leaver Dept.","2022","Unknown","No function","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Business, Energy and Industrial Strategy","Female","45","[c]","35000","31800"
"Leaver Dept.","2022","Unknown","No function","Department for Business, Energy and Industrial Strategy","Male","55","[c]","36880","33570"
"Leaver Dept.","2022","Unknown","No function","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Education","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Education","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Environment, Food and Rural Affairs","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Environment, Food and Rural Affairs","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for International Trade","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for International Trade","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Levelling Up, Housing and Communities","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Department for Transport","Female","70","[c]","35530","31040"
"Leaver Dept.","2022","Unknown","No function","Department for Transport","Male","65","[c]","37090","34350"
"Leaver Dept.","2022","Unknown","No function","Department for Work and Pensions","Female","115","[c]","28440","27570"
"Leaver Dept.","2022","Unknown","No function","Department for Work and Pensions","Male","75","[c]","28940","27570"
"Leaver Dept.","2022","Unknown","No function","Department of Health and Social Care","Female","290","[c]","46040","40070"
"Leaver Dept.","2022","Unknown","No function","Department of Health and Social Care","Male","205","[c]","54660","52610"
"Leaver Dept.","2022","Unknown","No function","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Ministry of Justice","Female","175","[c]","28350","23420"
"Leaver Dept.","2022","Unknown","No function","Ministry of Justice","Male","125","[c]","30550","23700"
"Leaver Dept.","2022","Unknown","No function","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Scottish Government","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Ministry of Defence","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Ministry of Defence","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","HM Revenue and Customs","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
