"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Communications","SEO/HEO","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SEO/HEO","HEO","Unknown","65","[c]","33990","34260"
"New entrant CS","2022","Communications","SEO/HEO","SEO","Heterosexual / straight","60","[c]","39990","39930"
"New entrant CS","2022","Communications","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SEO/HEO","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","AA/AO","AO","Heterosexual / straight","250","[c]","22680","21260"
"New entrant CS","2022","Counter Fraud","AA/AO","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","EO","EO","Heterosexual / straight","285","[c]","27850","27570"
"New entrant CS","2022","Counter Fraud","EO","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","EO","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","EO","EO","Unknown","40","[c]","27930","27570"
"New entrant CS","2022","Counter Fraud","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA/AO","AA","Heterosexual / straight","40","[c]","18270","17900"
"New entrant CS","2022","Digital, Data and Technology","AA/AO","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA/AO","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA/AO","AO","Heterosexual / straight","95","[c]","21430","21250"
"New entrant CS","2022","Digital, Data and Technology","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","AA/AO","AO","Unknown","35","[c]","21270","21260"
"New entrant CS","2022","Digital, Data and Technology","EO","EO","Heterosexual / straight","325","[c]","26550","26350"
"New entrant CS","2022","Digital, Data and Technology","EO","EO","LGBO","35","[c]","26030","25520"
"New entrant CS","2022","Digital, Data and Technology","EO","EO","Undeclared","35","[c]","25910","26130"
"New entrant CS","2022","Digital, Data and Technology","EO","EO","Unknown","190","[c]","27090","27130"
"New entrant CS","2022","Digital, Data and Technology","G6/G7","G6","Heterosexual / straight","45","[c]","66600","65740"
"New entrant CS","2022","Digital, Data and Technology","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","G6/G7","G6","Unknown","35","[c]","69260","68700"
"New entrant CS","2022","Digital, Data and Technology","G6/G7","G7","Heterosexual / straight","350","[c]","54090","53130"
"New entrant CS","2022","Digital, Data and Technology","G6/G7","G7","LGBO","35","[c]","53760","53430"
"New entrant CS","2022","Digital, Data and Technology","G6/G7","G7","Undeclared","50","[c]","52520","50640"
"New entrant CS","2022","Digital, Data and Technology","G6/G7","G7","Unknown","140","[c]","56140","56550"
"New entrant CS","2022","Digital, Data and Technology","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","SEO/HEO","HEO","Heterosexual / straight","380","[c]","32610","33000"
"New entrant CS","2022","Digital, Data and Technology","SEO/HEO","HEO","LGBO","50","[c]","32300","32670"
"New entrant CS","2022","Digital, Data and Technology","SEO/HEO","HEO","Undeclared","85","[c]","32330","32790"
"New entrant CS","2022","Digital, Data and Technology","SEO/HEO","HEO","Unknown","195","[c]","33220","33080"
"New entrant CS","2022","Digital, Data and Technology","SEO/HEO","SEO","Heterosexual / straight","370","[c]","39900","39600"
"New entrant CS","2022","Digital, Data and Technology","SEO/HEO","SEO","LGBO","35","[c]","39580","39780"
"New entrant CS","2022","Digital, Data and Technology","SEO/HEO","SEO","Undeclared","40","[c]","39430","38650"
"New entrant CS","2022","Digital, Data and Technology","SEO/HEO","SEO","Unknown","165","[c]","40860","40240"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","AO","Heterosexual / straight","55","[c]","21350","19860"
"New entrant CS","2022","Economics","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","EO","Heterosexual / straight","40","[c]","26470","26250"
"New entrant CS","2022","Economics","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","EO","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","HEO","Heterosexual / straight","110","[c]","32890","32390"
"New entrant CS","2022","Economics","SEO/HEO","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","HEO","Unknown","50","[c]","32930","32560"
"New entrant CS","2022","Economics","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","AO","Heterosexual / straight","80","[c]","21250","21250"
"New entrant CS","2022","Finance","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","AO","Unknown","35","[c]","21170","21250"
"New entrant CS","2022","Finance","EO","EO","Heterosexual / straight","210","[c]","25360","25540"
"New entrant CS","2022","Finance","EO","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","EO","Undeclared","45","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","EO","Unknown","70","[c]","24450","25120"
"New entrant CS","2022","Finance","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","G7","Heterosexual / straight","80","[c]","53770","53500"
"New entrant CS","2022","Finance","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","HEO","Heterosexual / straight","160","[c]","32610","33000"
"New entrant CS","2022","Finance","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","HEO","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","HEO","Unknown","55","[c]","32250","32190"
"New entrant CS","2022","Finance","SEO/HEO","SEO","Heterosexual / straight","175","[c]","40070","40000"
"New entrant CS","2022","Finance","SEO/HEO","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","SEO","Unknown","70","[c]","40550","40180"
"New entrant CS","2022","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AA/AO","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","AO","Heterosexual / straight","140","[c]","21690","21170"
"New entrant CS","2022","Human Resources","AA/AO","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","AO","Unknown","45","[c]","21650","21170"
"New entrant CS","2022","Human Resources","EO","EO","Heterosexual / straight","175","[c]","26100","26350"
"New entrant CS","2022","Human Resources","EO","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","EO","Undeclared","45","[c]","26110","27070"
"New entrant CS","2022","Human Resources","EO","EO","Unknown","65","[c]","25250","26250"
"New entrant CS","2022","Human Resources","G6/G7","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","G7","Heterosexual / straight","85","[c]","52700","52290"
"New entrant CS","2022","Human Resources","G6/G7","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","G7","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","HEO","Heterosexual / straight","190","[c]","32320","32000"
"New entrant CS","2022","Human Resources","SEO/HEO","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","HEO","Unknown","50","[c]","31180","30450"
"New entrant CS","2022","Human Resources","SEO/HEO","SEO","Heterosexual / straight","75","[c]","40090","39820"
"New entrant CS","2022","Human Resources","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","SEO","Unknown","35","[c]","39550","40000"
"New entrant CS","2022","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","G7","Heterosexual / straight","60","[c]","72450","70500"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","SEO","Heterosexual / straight","85","[c]","47360","46360"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","EO","EO","Heterosexual / straight","60","[c]","27430","26590"
"New entrant CS","2022","Intelligence Analysis","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","EO","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","EO","EO","Unknown","55","[c]","27250","26590"
"New entrant CS","2022","Intelligence Analysis","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","EO","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","EO","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","EO","EO","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SEO/HEO","HEO","Heterosexual / straight","50","[c]","31550","31800"
"New entrant CS","2022","International Trade","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SEO/HEO","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","EO","EO","Heterosexual / straight","40","[c]","26360","26880"
"New entrant CS","2022","Knowledge and Information Management","EO","EO","LGBO","[c]","[c]","[c]","[c]"
