"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Surrey, East and West Sussex","Outside London","Female","1200","1065","33870","28430"
"In post","2022","40-49","Surrey, East and West Sussex","Outside London","Male","770","755","34570","30730"
"In post","2022","40-49","Tees Valley and Durham","Outside London","Female","1405","1255","30070","27570"
"In post","2022","40-49","Tees Valley and Durham","Outside London","Male","825","810","30970","27570"
"In post","2022","40-49","Unknown","Unknown","Female","215","205","35820","31060"
"In post","2022","40-49","Unknown","Unknown","Male","445","440","40760","35380"
"In post","2022","40-49","West Central Scotland","Outside London","Female","2340","2140","34280","27940"
"In post","2022","40-49","West Central Scotland","Outside London","Male","1910","1890","35060","31540"
"In post","2022","40-49","West Midlands","Outside London","Female","2895","2590","33130","27570"
"In post","2022","40-49","West Midlands","Outside London","Male","1810","1775","35580","30450"
"In post","2022","40-49","West Wales and The Valleys","Outside London","Female","2655","2365","29860","27130"
"In post","2022","40-49","West Wales and The Valleys","Outside London","Male","1665","1640","32370","27570"
"In post","2022","40-49","West Yorkshire","Outside London","Female","2485","2210","34640","30450"
"In post","2022","40-49","West Yorkshire","Outside London","Male","1935","1900","36100","31990"
"In post","2022","50-59","Bedfordshire and Hertfordshire","Outside London","Female","815","755","34320","29290"
"In post","2022","50-59","Bedfordshire and Hertfordshire","Outside London","Male","615","600","35910","32450"
"In post","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","1445","1345","33110","29290"
"In post","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","1380","1360","38560","35540"
"In post","2022","50-59","Cheshire","Outside London","Female","730","665","31310","27570"
"In post","2022","50-59","Cheshire","Outside London","Male","590","575","36100","33520"
"In post","2022","50-59","Cornwall and Isles of Scilly","Outside London","Female","380","340","27900","27570"
"In post","2022","50-59","Cornwall and Isles of Scilly","Outside London","Male","315","305","28910","26700"
"In post","2022","50-59","Cumbria","Outside London","Female","385","345","28380","26030"
"In post","2022","50-59","Cumbria","Outside London","Male","350","340","32470","27570"
"In post","2022","50-59","Derbyshire and Nottinghamshire","Outside London","Female","2360","2140","32730","27570"
"In post","2022","50-59","Derbyshire and Nottinghamshire","Outside London","Male","1710","1660","35540","31650"
"In post","2022","50-59","Devon","Outside London","Female","1395","1245","31130","27570"
"In post","2022","50-59","Devon","Outside London","Male","1560","1510","36160","32730"
"In post","2022","50-59","Dorset and Somerset","Outside London","Female","940","845","30060","27570"
"In post","2022","50-59","Dorset and Somerset","Outside London","Male","990","965","32990","30560"
"In post","2022","50-59","East Anglia","Outside London","Female","2095","1925","29890","27570"
"In post","2022","50-59","East Anglia","Outside London","Male","2070","2025","34060","31650"
"In post","2022","50-59","East Wales","Outside London","Female","2910","2665","33930","28200"
"In post","2022","50-59","East Wales","Outside London","Male","2375","2320","38160","33080"
"In post","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Female","870","765","28320","27430"
"In post","2022","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Male","870","835","31120","27570"
"In post","2022","50-59","Eastern Scotland","Outside London","Female","2965","2750","37100","30450"
"In post","2022","50-59","Eastern Scotland","Outside London","Male","2775","2710","38620","35000"
"In post","2022","50-59","Essex","Outside London","Female","1040","940","31830","29290"
"In post","2022","50-59","Essex","Outside London","Male","770","740","34580","31030"
"In post","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","3455","3215","36440","33280"
"In post","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","4455","4380","43530","40580"
"In post","2022","50-59","Greater Manchester","Outside London","Female","3310","3035","31560","27570"
"In post","2022","50-59","Greater Manchester","Outside London","Male","2460","2395","35350","31650"
"In post","2022","50-59","Hampshire and Isle of Wight","Outside London","Female","2560","2310","31550","27570"
"In post","2022","50-59","Hampshire and Isle of Wight","Outside London","Male","2540","2435","36160","33000"
"In post","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","765","700","28720","26880"
"In post","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","640","630","31840","30730"
"In post","2022","50-59","Highlands and Islands","Outside London","Female","350","325","29520","27570"
"In post","2022","50-59","Highlands and Islands","Outside London","Male","350","340","32250","30040"
"In post","2022","50-59","Inner London - East","London","Female","2755","2615","40800","34260"
"In post","2022","50-59","Inner London - East","London","Male","2315","2280","46670","40910"
"In post","2022","50-59","Inner London - West","London","Female","5775","5540","49120","43110"
"In post","2022","50-59","Inner London - West","London","Male","5715","5660","53760","51710"
"In post","2022","50-59","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Kent","Outside London","Female","1370","1260","30000","28530"
"In post","2022","50-59","Kent","Outside London","Male","1420","1370","32710","30890"
"In post","2022","50-59","Lancashire","Outside London","Female","3115","2790","29740","27570"
"In post","2022","50-59","Lancashire","Outside London","Male","2000","1915","32810","27570"
"In post","2022","50-59","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Female","1100","980","28110","27130"
"In post","2022","50-59","Leicestershire, Rutland and Northamptonshire","Outside London","Male","775","755","32070","28310"
"In post","2022","50-59","Lincolnshire","Outside London","Female","560","515","28030","26670"
"In post","2022","50-59","Lincolnshire","Outside London","Male","555","540","32020","30750"
"In post","2022","50-59","Merseyside","Outside London","Female","3680","3295","30020","27130"
"In post","2022","50-59","Merseyside","Outside London","Male","2210","2140","33280","27570"
"In post","2022","50-59","North Eastern Scotland","Outside London","Female","250","230","33180","27570"
"In post","2022","50-59","North Eastern Scotland","Outside London","Male","350","345","43840","36130"
"In post","2022","50-59","North Yorkshire","Outside London","Female","795","740","33820","28200"
"In post","2022","50-59","North Yorkshire","Outside London","Male","770","755","33750","30810"
"In post","2022","50-59","Northern Ireland","Outside London","Female","560","515","32020","28920"
"In post","2022","50-59","Northern Ireland","Outside London","Male","690","675","29530","25630"
"In post","2022","50-59","Northumberland, and Tyne and Wear","Outside London","Female","4000","3430","29220","26590"
"In post","2022","50-59","Northumberland, and Tyne and Wear","Outside London","Male","2520","2415","33340","27570"
"In post","2022","50-59","Outer London - East and North East","London","Female","730","665","31460","31060"
"In post","2022","50-59","Outer London - East and North East","London","Male","470","465","33680","31880"
"In post","2022","50-59","Outer London - South","London","Female","2230","2085","37860","33440"
"In post","2022","50-59","Outer London - South","London","Male","1600","1580","42740","37930"
"In post","2022","50-59","Outer London - West and North West","London","Female","1305","1195","34160","31060"
"In post","2022","50-59","Outer London - West and North West","London","Male","1250","1215","35930","31520"
"In post","2022","50-59","Overseas","Overseas","Female","325","320","51960","49880"
"In post","2022","50-59","Overseas","Overseas","Male","640","640","52590","52490"
"In post","2022","50-59","Shropshire and Staffordshire","Outside London","Female","1590","1450","31470","27570"
"In post","2022","50-59","Shropshire and Staffordshire","Outside London","Male","1375","1340","34300","31650"
"In post","2022","50-59","South Yorkshire","Outside London","Female","1780","1580","31670","27570"
"In post","2022","50-59","South Yorkshire","Outside London","Male","1230","1185","35930","31990"
"In post","2022","50-59","Southern Scotland","Outside London","Female","1165","1025","29560","26820"
"In post","2022","50-59","Southern Scotland","Outside London","Male","745","715","33180","27570"
"In post","2022","50-59","Surrey, East and West Sussex","Outside London","Female","1520","1375","31310","27570"
"In post","2022","50-59","Surrey, East and West Sussex","Outside London","Male","1275","1225","34140","30720"
"In post","2022","50-59","Tees Valley and Durham","Outside London","Female","1850","1640","29260","27570"
"In post","2022","50-59","Tees Valley and Durham","Outside London","Male","1275","1215","32280","31650"
"In post","2022","50-59","Unknown","Unknown","Female","225","210","32810","30330"
"In post","2022","50-59","Unknown","Unknown","Male","640","635","41760","36970"
"In post","2022","50-59","West Central Scotland","Outside London","Female","3230","2895","31480","27570"
"In post","2022","50-59","West Central Scotland","Outside London","Male","2750","2660","34810","32170"
"In post","2022","50-59","West Midlands","Outside London","Female","3255","2920","31000","27570"
"In post","2022","50-59","West Midlands","Outside London","Male","2060","2000","35150","29360"
"In post","2022","50-59","West Wales and The Valleys","Outside London","Female","2880","2590","29560","27130"
"In post","2022","50-59","West Wales and The Valleys","Outside London","Male","1770","1710","34300","27570"
"In post","2022","50-59","West Yorkshire","Outside London","Female","2910","2645","33530","27570"
"In post","2022","50-59","West Yorkshire","Outside London","Male","2110","2040","37250","33170"
"In post","2022","60-64","Bedfordshire and Hertfordshire","Outside London","Female","255","220","31660","29290"
"In post","2022","60-64","Bedfordshire and Hertfordshire","Outside London","Male","190","175","34710","30940"
"In post","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","420","355","31920","28550"
"In post","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","465","420","35070","32080"
"In post","2022","60-64","Cheshire","Outside London","Female","170","135","27360","25030"
"In post","2022","60-64","Cheshire","Outside London","Male","170","145","33540","31650"
"In post","2022","60-64","Cornwall and Isles of Scilly","Outside London","Female","95","75","26310","27570"
"In post","2022","60-64","Cornwall and Isles of Scilly","Outside London","Male","125","120","28300","26670"
"In post","2022","60-64","Cumbria","Outside London","Female","115","95","25970","21300"
