"Status","Year","Ethnicity","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","London","Unknown","35","[c]","31340","28700"
"New entrant CS","2022","Unknown","Intelligence Analysis","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Outside London","Unknown","50","[c]","27510","26350"
"New entrant CS","2022","Unknown","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","London","Unknown","55","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","Unknown","70","[c]","38460","34260"
"New entrant CS","2022","Unknown","Legal","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Outside London","Unknown","75","[c]","33730","30450"
"New entrant CS","2022","Unknown","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Outside London","Unknown","95","[c]","43440","34170"
"New entrant CS","2022","Unknown","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","London","Heterosexual / straight","35","[c]","32460","29020"
"New entrant CS","2022","Unknown","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","London","Undeclared","55","[c]","42170","30910"
"New entrant CS","2022","Unknown","Operational Delivery","London","Unknown","1630","[c]","32880","29020"
"New entrant CS","2022","Unknown","Operational Delivery","Outside London","Heterosexual / straight","125","[c]","25010","23470"
"New entrant CS","2022","Unknown","Operational Delivery","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Outside London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Outside London","Unknown","9875","[c]","24640","23140"
"New entrant CS","2022","Unknown","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","Unknown","135","[c]","26160","24800"
"New entrant CS","2022","Unknown","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","London","Unknown","95","[c]","32650","28650"
"New entrant CS","2022","Unknown","Other","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Outside London","Unknown","375","[c]","25300","21260"
"New entrant CS","2022","Unknown","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Overseas","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","Unknown","155","[c]","20720","16190"
"New entrant CS","2022","Unknown","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","London","Undeclared","65","[c]","37010","32790"
"New entrant CS","2022","Unknown","Policy","London","Unknown","455","[c]","38410","34550"
"New entrant CS","2022","Unknown","Policy","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Outside London","Unknown","260","[c]","33880","30730"
"New entrant CS","2022","Unknown","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","Unknown","115","[c]","40010","35050"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","Unknown","170","[c]","36360","34000"
"New entrant CS","2022","Unknown","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","London","Unknown","45","[c]","36340","30750"
"New entrant CS","2022","Unknown","Property","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Outside London","Unknown","190","[c]","31610","26350"
"New entrant CS","2022","Unknown","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","Outside London","Unknown","50","[c]","25790","24620"
"New entrant CS","2022","Unknown","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Outside London","Unknown","250","[c]","27990","25840"
"New entrant CS","2022","Unknown","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Outside London","Unknown","230","[c]","26310","24720"
"New entrant CS","2022","Unknown","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","London","Unknown","35","[c]","34700","33650"
"New entrant CS","2022","Unknown","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","London","Unknown","60","[c]","27750","26000"
"New entrant CS","2022","Unknown","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","London","Unknown","50","[c]","34380","37610"
"New entrant CS","2022","Unknown","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Tax","Outside London","Unknown","635","[c]","26160","26590"
"New entrant CS","2022","Unknown","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","London","Unknown","805","[c]","36370","28000"
"New entrant CS","2022","Unknown","Unknown","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Outside London","Unknown","2590","[c]","31930","27570"
"New entrant CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Unknown","195","[c]","36150","28000"
"New entrant CS","2022","Unknown","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","London","Heterosexual / straight","55","[c]","36470","34750"
"New entrant CS","2022","White","Commercial","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Outside London","Heterosexual / straight","335","[c]","31100","29360"
"New entrant CS","2022","White","Commercial","Outside London","LGBO","30","[c]","29550","28030"
"New entrant CS","2022","White","Commercial","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","London","Heterosexual / straight","125","[c]","40880","36660"
"New entrant CS","2022","White","Communications","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Outside London","Heterosexual / straight","115","[c]","34240","33000"
"New entrant CS","2022","White","Communications","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Outside London","Heterosexual / straight","380","[c]","25530","27570"
"New entrant CS","2022","White","Counter Fraud","Outside London","LGBO","35","[c]","26070","27570"
"New entrant CS","2022","White","Counter Fraud","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","London","Heterosexual / straight","190","[c]","45780","41750"
"New entrant CS","2022","White","Digital, Data and Technology","London","LGBO","40","[c]","44340","41750"
"New entrant CS","2022","White","Digital, Data and Technology","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","Outside London","Heterosexual / straight","960","[c]","37000","33370"
"New entrant CS","2022","White","Digital, Data and Technology","Outside London","LGBO","105","[c]","32940","30630"
"New entrant CS","2022","White","Digital, Data and Technology","Outside London","Undeclared","70","[c]","34000","33080"
"New entrant CS","2022","White","Digital, Data and Technology","Outside London","Unknown","35","[c]","31920","29160"
"New entrant CS","2022","White","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Economics","London","Heterosexual / straight","95","[c]","40410","33060"
"New entrant CS","2022","White","Economics","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Economics","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Economics","Outside London","Heterosexual / straight","80","[c]","30310","30710"
"New entrant CS","2022","White","Economics","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Economics","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Finance","London","Heterosexual / straight","70","[c]","41320","40650"
"New entrant CS","2022","White","Finance","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Finance","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Finance","Outside London","Heterosexual / straight","470","[c]","33850","30960"
"New entrant CS","2022","White","Finance","Outside London","LGBO","40","[c]","34530","29360"
"New entrant CS","2022","White","Finance","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Finance","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
