"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Export Finance","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Export Finance","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office","Female","40","[c]","34390","34550"
"New entrant CS","2022","Communications","Cabinet Office","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Education","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Education","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","Female","35","[c]","33190","32560"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for International Trade","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for International Trade","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care","Female","95","[c]","37050","32330"
"New entrant CS","2022","Communications","Department of Health and Social Care","Male","55","[c]","35250","27270"
"New entrant CS","2022","Communications","Food Standards Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Revenue and Customs","Female","415","[c]","27060","26590"
"New entrant CS","2022","Communications","HM Revenue and Customs","Male","470","[c]","27030","26590"
"New entrant CS","2022","Communications","HM Treasury","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Defence","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Justice","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ministry of Justice","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Gas and Electricity Markets","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Export Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Cabinet Office","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Female","435","[c]","25530","25110"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Male","335","[c]","25410","25110"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Female","360","[c]","28080","26590"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Male","385","[c]","29080","26590"
"New entrant CS","2022","Counter Fraud","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Female","185","[c]","21800","21260"
"New entrant CS","2022","Debt","Department for Work and Pensions","Male","125","[c]","21830","21260"
"New entrant CS","2022","Debt","HM Revenue and Customs","Female","430","[c]","21490","21250"
"New entrant CS","2022","Debt","HM Revenue and Customs","Male","285","[c]","21480","21250"
"New entrant CS","2022","Debt","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Female","135","[c]","43120","37300"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Male","130","[c]","43640","40600"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","80","[c]","28260","21430"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","165","[c]","30170","24970"
"New entrant CS","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Education","Female","85","[c]","36820","36500"
"New entrant CS","2022","Digital, Data & Technology","Department for Education","Male","80","[c]","39470","36500"
"New entrant CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","125","[c]","38190","35900"
"New entrant CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","160","[c]","40010","37070"
"New entrant CS","2022","Digital, Data & Technology","Department for International Trade","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for International Trade","Male","40","[c]","45560","43850"
"New entrant CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport","Female","35","[c]","36240","34030"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport","Male","85","[c]","32430","30730"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Female","125","[c]","37120","35310"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Male","260","[c]","41390","39000"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Female","60","[c]","37510","32790"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Male","60","[c]","34160","32790"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Female","35","[c]","31130","30600"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Male","55","[c]","31070","30600"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Female","125","[c]","33920","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Male","220","[c]","37140","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Female","80","[c]","26540","26350"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Male","150","[c]","33110","30200"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Female","90","[c]","41990","41750"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Male","135","[c]","44060","41750"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scottish Government","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","The National Archives","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","The National Archives","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Export Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","Female","35","[c]","36590","36840"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","Male","90","[c]","34540","30210"
"New entrant CS","2022","Digital, Data & Technology","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education","Female","75","[c]","33730","31150"
"New entrant CS","2022","Finance","Department for Education","Male","60","[c]","35320","29360"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Female","40","[c]","36290","35900"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Transport","Female","35","[c]","38340","36690"
"New entrant CS","2022","Finance","Department for Transport","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Work and Pensions","Female","60","[c]","31320","31060"
"New entrant CS","2022","Finance","Department for Work and Pensions","Male","85","[c]","33650","31990"
"New entrant CS","2022","Finance","Department of Health and Social Care","Female","130","[c]","34150","29490"
"New entrant CS","2022","Finance","Department of Health and Social Care","Male","60","[c]","38040","32790"
"New entrant CS","2022","Finance","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","Female","80","[c]","30470","21250"
"New entrant CS","2022","Finance","HM Revenue and Customs","Male","95","[c]","30570","26590"
"New entrant CS","2022","Finance","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Treasury","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Female","70","[c]","30180","26350"
"New entrant CS","2022","Finance","Ministry of Defence","Male","65","[c]","28090","25000"
"New entrant CS","2022","Finance","Ministry of Justice","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Government","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Export Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Export Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Statistics Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Female","295","[c]","21510","21300"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Male","225","[c]","21730","21300"
"New entrant CS","2022","Grants Management","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Attorney General's Departments","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","Female","100","[c]","30180","23850"
"New entrant CS","2022","Human Resources","Cabinet Office","Male","55","[c]","32240","27500"
"New entrant CS","2022","Human Resources","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Charity Commission","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Competition and Markets Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","Female","70","[c]","35090","29930"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for International Trade","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for International Trade","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Transport","Female","50","[c]","33460","30730"
"New entrant CS","2022","Human Resources","Department for Transport","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Work and Pensions","Female","80","[c]","29470","27570"
"New entrant CS","2022","Human Resources","Department for Work and Pensions","Male","50","[c]","32600","27570"
"New entrant CS","2022","Human Resources","Department of Health and Social Care","Female","140","[c]","38140","32790"
"New entrant CS","2022","Human Resources","Department of Health and Social Care","Male","70","[c]","38160","32790"
"New entrant CS","2022","Human Resources","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs","Female","45","[c]","30540","26820"
"New entrant CS","2022","Human Resources","HM Revenue and Customs","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Treasury","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence","Female","145","[c]","27890","21170"
"New entrant CS","2022","Human Resources","Ministry of Defence","Male","65","[c]","32110","21740"
"New entrant CS","2022","Human Resources","Ministry of Justice","Female","70","[c]","33140","30450"
"New entrant CS","2022","Human Resources","Ministry of Justice","Male","35","[c]","32190","30450"
"New entrant CS","2022","Human Resources","National Crime Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Government","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Export Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Welsh Government","Female","[c]","[c]","[c]","[c]"
