"Status","Year","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Security","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Ministry of Defence (excl. agencies)","Male","35","[c]","33490","33200"
"Leaver Dept.","2022","Security","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","Female","130","[c]","34190","27570"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","Male","95","[c]","35420","31060"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Female","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Male","145","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Forestry and Land Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Forestry and Land Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","Female","700","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","Male","620","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Female","735","[c]","35410","28850"
"Leaver Dept.","2022","Unknown","Home Office","Male","665","[c]","35710","29610"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Female","125","[c]","30900","26670"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Male","95","[c]","37930","33300"
"Leaver Dept.","2022","Unknown","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Forestry","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Security Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Security Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Companies House","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Companies House","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Competition and Markets Authority","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Defence Science and Technology Laboratory","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Defence Science and Technology Laboratory","Male","50","[c]","31210","29230"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Digital, Culture, Media and Sport","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education (excl. agencies)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Education (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for International Trade","Male","35","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Female","30","[c]","38470","36680"
"New entrant CS","2022","Analysis","Department for Transport (excl. agencies)","Male","40","[c]","41880","38590"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Female","40","[c]","29200","31000"
"New entrant CS","2022","Analysis","Department for Work and Pensions (excl. agencies)","Male","55","[c]","28740","31000"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Female","55","[c]","37740","32790"
"New entrant CS","2022","Analysis","Department of Health and Social Care (excl. agencies)","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Female","50","[c]","33750","33080"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","Male","55","[c]","35190","33370"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","Male","35","[c]","32390","33000"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Female","35","[c]","31660","30000"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","Male","35","[c]","33540","34260"
"New entrant CS","2022","Analysis","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","Male","35","[c]","36950","32000"
"New entrant CS","2022","Analysis","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","Female","225","[c]","32290","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","Male","175","[c]","31750","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Female","120","[c]","61270","65000"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","Male","125","[c]","74560","70910"
"New entrant CS","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","Female","35","[c]","30460","30420"
"New entrant CS","2022","Commercial","Crown Commercial Service","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","Female","50","[c]","31560","29860"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for International Trade","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","Female","55","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","Male","50","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Met Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Defence (excl. agencies)","Female","65","[c]","29040","26350"
"New entrant CS","2022","Commercial","Ministry of Defence (excl. agencies)","Male","35","[c]","29400","26670"
"New entrant CS","2022","Commercial","Ministry of Justice (excl. agencies)","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Ministry of Justice (excl. agencies)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Submarine Delivery Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Submarine Delivery Agency","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Export Finance","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Export Finance","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Health Security Agency","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Health Security Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Hydrographic Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cabinet Office (excl. agencies)","Female","40","[c]","34500","34550"
"New entrant CS","2022","Communications","Cabinet Office (excl. agencies)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Companies House","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Companies House","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Education (excl. agencies)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Education (excl. agencies)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","35","[c]","33190","32560"
"New entrant CS","2022","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for International Trade","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for International Trade","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","Female","20","[c]","[c]","[c]"
