"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","G6/G7","Female","90","[c]","55880","53600"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","G6/G7","Male","100","[c]","56500","53600"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","135","[c]","35960","34960"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","120","[c]","36430","35070"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","G6/G7","Male","35","[c]","56200","54270"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","45","[c]","34390","34020"
"Leaver Dept.","2022","No function","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","G6/G7","Female","50","[c]","56310","54340"
"Leaver Dept.","2022","No function","Department for Education","G6/G7","Male","35","[c]","55890","53960"
"Leaver Dept.","2022","No function","Department for Education","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Education","SEO/HEO","Female","85","[c]","35700","36500"
"Leaver Dept.","2022","No function","Department for Education","SEO/HEO","Male","55","[c]","35830","36500"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","G6/G7","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","G6/G7","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","100","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","95","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for International Trade","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","G6/G7","Female","50","[c]","55870","53650"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","G6/G7","Male","35","[c]","57050","53130"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","60","[c]","35470","33650"
"Leaver Dept.","2022","No function","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","55","[c]","34950","33210"
"Leaver Dept.","2022","No function","Department for Transport","AA/AO","Female","55","[c]","21540","21840"
"Leaver Dept.","2022","No function","Department for Transport","AA/AO","Male","55","[c]","22460","21840"
"Leaver Dept.","2022","No function","Department for Transport","EO","Female","55","[c]","28270","26780"
"Leaver Dept.","2022","No function","Department for Transport","EO","Male","50","[c]","28150","27190"
"Leaver Dept.","2022","No function","Department for Transport","G6/G7","Female","50","[c]","56610","54760"
"Leaver Dept.","2022","No function","Department for Transport","G6/G7","Male","45","[c]","57750","54760"
"Leaver Dept.","2022","No function","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport","SEO/HEO","Female","85","[c]","37520","35430"
"Leaver Dept.","2022","No function","Department for Transport","SEO/HEO","Male","105","[c]","37930","36880"
"Leaver Dept.","2022","No function","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","AA/AO","Female","240","[c]","21320","21260"
"Leaver Dept.","2022","No function","Department for Work and Pensions","AA/AO","Male","160","[c]","21330","21260"
"Leaver Dept.","2022","No function","Department for Work and Pensions","EO","Female","985","[c]","28210","27570"
"Leaver Dept.","2022","No function","Department for Work and Pensions","EO","Male","635","[c]","28190","27570"
"Leaver Dept.","2022","No function","Department for Work and Pensions","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department for Work and Pensions","SEO/HEO","Female","170","[c]","33900","31990"
"Leaver Dept.","2022","No function","Department for Work and Pensions","SEO/HEO","Male","80","[c]","35260","31990"
"Leaver Dept.","2022","No function","Department of Health and Social Care","AA/AO","Female","560","[c]","21400","21290"
"Leaver Dept.","2022","No function","Department of Health and Social Care","AA/AO","Male","210","[c]","21240","20400"
"Leaver Dept.","2022","No function","Department of Health and Social Care","EO","Female","650","[c]","25820","26880"
"Leaver Dept.","2022","No function","Department of Health and Social Care","EO","Male","225","[c]","25690","26700"
"Leaver Dept.","2022","No function","Department of Health and Social Care","G6/G7","Female","1060","[c]","57430","53220"
"Leaver Dept.","2022","No function","Department of Health and Social Care","G6/G7","Male","655","[c]","59530","55130"
"Leaver Dept.","2022","No function","Department of Health and Social Care","SCS level","Female","220","[c]","107630","104520"
"Leaver Dept.","2022","No function","Department of Health and Social Care","SCS level","Male","175","[c]","110720","108080"
"Leaver Dept.","2022","No function","Department of Health and Social Care","SEO/HEO","Female","1845","[c]","35920","36330"
"Leaver Dept.","2022","No function","Department of Health and Social Care","SEO/HEO","Male","735","[c]","36080","36330"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Department of Health and Social Care","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Food Standards Agency","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Foreign, Commonwealth and Development Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Foreign, Commonwealth and Development Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Revenue and Customs","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","HM Treasury","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Defence","SEO/HEO","Female","50","[c]","33590","33500"
"Leaver Dept.","2022","No function","Ministry of Defence","SEO/HEO","Male","50","[c]","35440","35900"
"Leaver Dept.","2022","No function","Ministry of Justice","AA/AO","Female","365","[c]","20850","20970"
"Leaver Dept.","2022","No function","Ministry of Justice","AA/AO","Male","270","[c]","20800","20970"
"Leaver Dept.","2022","No function","Ministry of Justice","EO","Female","175","[c]","25000","25120"
"Leaver Dept.","2022","No function","Ministry of Justice","EO","Male","105","[c]","25660","25120"
"Leaver Dept.","2022","No function","Ministry of Justice","G6/G7","Female","80","[c]","57490","56000"
"Leaver Dept.","2022","No function","Ministry of Justice","G6/G7","Male","45","[c]","56960","55860"
"Leaver Dept.","2022","No function","Ministry of Justice","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice","SEO/HEO","Female","340","[c]","35950","35900"
"Leaver Dept.","2022","No function","Ministry of Justice","SEO/HEO","Male","180","[c]","35720","35820"
"Leaver Dept.","2022","No function","Ministry of Justice","Unknown","Female","100","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Ministry of Justice","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","National Crime Agency","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Gas and Electricity Markets","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Office of the Secretary of State for Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","UK Statistics Authority","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Welsh Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Attorney General's Departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Attorney General's Departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Attorney General's Departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Attorney General's Departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Cabinet Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Chancellor's other departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Competition and Markets Authority","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
