"Status","Year","Disability","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Black","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Education","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Work and Pensions","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Work and Pensions","London","40","[c]","30980","31060"
"New entrant CS","2022","Declared disabled","Black","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Work and Pensions","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Estyn","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Justice","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Justice","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Justice","London","80","[c]","32780","30520"
"New entrant CS","2022","Declared disabled","Black","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Justice","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Justice","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Justice","West Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of Gas and Electricity Markets","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of Qualifications and Examinations Regulation","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Export Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Export Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Export Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
