"Status","Year","Disability","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","EO","Female","Unknown","190","[c]","27370","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","Male","Heterosexual / straight","1055","[c]","26980","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","Male","LGBO","110","[c]","27430","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","Male","Undeclared","85","[c]","26670","27500"
"Leaver Dept.","2022","Declared non-disabled","EO","Male","Unknown","145","[c]","27610","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6","Female","Heterosexual / straight","315","[c]","68370","66440"
"Leaver Dept.","2022","Declared non-disabled","G6","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6","Female","Undeclared","35","[c]","74510","68440"
"Leaver Dept.","2022","Declared non-disabled","G6","Female","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6","Male","Heterosexual / straight","275","[c]","69030","66530"
"Leaver Dept.","2022","Declared non-disabled","G6","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G7","Female","Heterosexual / straight","910","[c]","53590","53380"
"Leaver Dept.","2022","Declared non-disabled","G7","Female","LGBO","60","[c]","54490","53380"
"Leaver Dept.","2022","Declared non-disabled","G7","Female","Undeclared","80","[c]","54580","54230"
"Leaver Dept.","2022","Declared non-disabled","G7","Female","Unknown","105","[c]","53940","53130"
"Leaver Dept.","2022","Declared non-disabled","G7","Male","Heterosexual / straight","650","[c]","54170","53860"
"Leaver Dept.","2022","Declared non-disabled","G7","Male","LGBO","80","[c]","53930","53600"
"Leaver Dept.","2022","Declared non-disabled","G7","Male","Undeclared","65","[c]","54100","53600"
"Leaver Dept.","2022","Declared non-disabled","G7","Male","Unknown","85","[c]","53400","53130"
"Leaver Dept.","2022","Declared non-disabled","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HEO","Female","Heterosexual / straight","1465","[c]","32260","32330"
"Leaver Dept.","2022","Declared non-disabled","HEO","Female","LGBO","85","[c]","32540","32830"
"Leaver Dept.","2022","Declared non-disabled","HEO","Female","Undeclared","130","[c]","32060","32330"
"Leaver Dept.","2022","Declared non-disabled","HEO","Female","Unknown","145","[c]","32650","32150"
"Leaver Dept.","2022","Declared non-disabled","HEO","Male","Heterosexual / straight","860","[c]","32790","32650"
"Leaver Dept.","2022","Declared non-disabled","HEO","Male","LGBO","120","[c]","32760","32870"
"Leaver Dept.","2022","Declared non-disabled","HEO","Male","Undeclared","80","[c]","32730","32330"
"Leaver Dept.","2022","Declared non-disabled","HEO","Male","Unknown","120","[c]","32630","31990"
"Leaver Dept.","2022","Declared non-disabled","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Female","Heterosexual / straight","220","[c]","95060","94420"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Male","Heterosexual / straight","180","[c]","94810","91550"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SEO","Female","Heterosexual / straight","1150","[c]","39990","40070"
"Leaver Dept.","2022","Declared non-disabled","SEO","Female","LGBO","75","[c]","39570","40050"
"Leaver Dept.","2022","Declared non-disabled","SEO","Female","Undeclared","90","[c]","39950","40070"
"Leaver Dept.","2022","Declared non-disabled","SEO","Female","Unknown","90","[c]","40480","40070"
"Leaver Dept.","2022","Declared non-disabled","SEO","Male","Heterosexual / straight","650","[c]","40450","40410"
"Leaver Dept.","2022","Declared non-disabled","SEO","Male","LGBO","75","[c]","40430","40150"
"Leaver Dept.","2022","Declared non-disabled","SEO","Male","Undeclared","60","[c]","40080","40070"
"Leaver Dept.","2022","Declared non-disabled","SEO","Male","Unknown","80","[c]","40160","39690"
"Leaver Dept.","2022","Declared non-disabled","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Female","Heterosexual / straight","75","[c]","27030","27570"
"Leaver Dept.","2022","Undeclared","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Male","Heterosexual / straight","45","[c]","27660","27570"
"Leaver Dept.","2022","Undeclared","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Female","Heterosexual / straight","50","[c]","32560","32260"
"Leaver Dept.","2022","Undeclared","HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Male","Undeclared","50","[c]","33120","33280"
"Leaver Dept.","2022","Undeclared","HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO","Female","Heterosexual / straight","35","[c]","40810","40580"
"Leaver Dept.","2022","Undeclared","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO","Female","Undeclared","35","[c]","40540","40070"
"Leaver Dept.","2022","Undeclared","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO","Male","Heterosexual / straight","30","[c]","39430","39760"
"Leaver Dept.","2022","Undeclared","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO","Male","Undeclared","35","[c]","41830","41620"
"Leaver Dept.","2022","Undeclared","SEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Female","Unknown","45","[c]","19540","19520"
"Leaver Dept.","2022","Unknown","AA","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Female","Heterosexual / straight","65","[c]","22360","22200"
"Leaver Dept.","2022","Unknown","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Female","Unknown","335","[c]","22040","21840"
"Leaver Dept.","2022","Unknown","AO","Male","Heterosexual / straight","30","[c]","23160","22760"
"Leaver Dept.","2022","Unknown","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Male","Unknown","230","[c]","21470","21130"
"Leaver Dept.","2022","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","Heterosexual / straight","140","[c]","26850","26970"
"Leaver Dept.","2022","Unknown","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","Undeclared","115","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","Unknown","355","[c]","27440","27570"
"Leaver Dept.","2022","Unknown","EO","Male","Heterosexual / straight","65","[c]","27600","27480"
"Leaver Dept.","2022","Unknown","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Male","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Male","Unknown","225","[c]","27480","27570"
"Leaver Dept.","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Female","Heterosexual / straight","45","[c]","69990","67650"
"Leaver Dept.","2022","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Female","Undeclared","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Female","Unknown","130","[c]","68240","65660"
"Leaver Dept.","2022","Unknown","G6","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Male","Undeclared","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Male","Unknown","105","[c]","70700","68420"
"Leaver Dept.","2022","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Female","Heterosexual / straight","145","[c]","52870","52610"
"Leaver Dept.","2022","Unknown","G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Female","Undeclared","140","[c]","52200","52130"
"Leaver Dept.","2022","Unknown","G7","Female","Unknown","305","[c]","53840","53760"
"Leaver Dept.","2022","Unknown","G7","Male","Heterosexual / straight","80","[c]","53740","52570"
"Leaver Dept.","2022","Unknown","G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Male","Undeclared","120","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Male","Unknown","285","[c]","54440","54290"
"Leaver Dept.","2022","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Female","Heterosexual / straight","145","[c]","33030","32870"
"Leaver Dept.","2022","Unknown","HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Female","Undeclared","175","[c]","32210","32310"
"Leaver Dept.","2022","Unknown","HEO","Female","Unknown","640","[c]","32350","32000"
"Leaver Dept.","2022","Unknown","HEO","Male","Heterosexual / straight","100","[c]","33850","33250"
"Leaver Dept.","2022","Unknown","HEO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Male","Undeclared","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Male","Unknown","535","[c]","32540","32000"
"Leaver Dept.","2022","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","Heterosexual / straight","35","[c]","104980","104580"
"Leaver Dept.","2022","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","Unknown","75","[c]","110520","109700"
"Leaver Dept.","2022","Unknown","SCS level","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","Unknown","65","[c]","104580","98550"
"Leaver Dept.","2022","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Female","Heterosexual / straight","150","[c]","40340","40070"
"Leaver Dept.","2022","Unknown","SEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Female","Undeclared","145","[c]","40230","40070"
"Leaver Dept.","2022","Unknown","SEO","Female","Unknown","265","[c]","40360","40560"
"Leaver Dept.","2022","Unknown","SEO","Male","Heterosexual / straight","80","[c]","40370","40200"
"Leaver Dept.","2022","Unknown","SEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Male","Undeclared","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Male","Unknown","225","[c]","41170","40600"
"Leaver Dept.","2022","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA","Female","Heterosexual / straight","70","[c]","20610","20890"
"New entrant CS","2022","Declared disabled","AA","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA","Male","Heterosexual / straight","70","[c]","20390","20890"
"New entrant CS","2022","Declared disabled","AA","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AO","Female","Heterosexual / straight","555","[c]","21880","21260"
"New entrant CS","2022","Declared disabled","AO","Female","LGBO","165","[c]","21880","21260"
"New entrant CS","2022","Declared disabled","AO","Female","Undeclared","35","[c]","21860","21260"
"New entrant CS","2022","Declared disabled","AO","Female","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AO","Male","Heterosexual / straight","455","[c]","21950","21260"
"New entrant CS","2022","Declared disabled","AO","Male","LGBO","95","[c]","21830","21260"
"New entrant CS","2022","Declared disabled","AO","Male","Undeclared","45","[c]","22290","21260"
"New entrant CS","2022","Declared disabled","AO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","EO","Female","Heterosexual / straight","505","[c]","27380","27570"
