"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Analysis","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Department for Work and Pensions","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Department of Health and Social Care","London","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Department of Health and Social Care","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Ministry of Defence","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Ministry of Defence","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Ministry of Justice","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Ministry of Justice","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","UK Statistics Authority","Wales","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Cabinet Office","London","70","[c]","75690","70900"
"New entrant CS","2022","Unknown","Commercial","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Cabinet Office","North West (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Cabinet Office","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Cabinet Office","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Cabinet Office","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Cabinet Office","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Cabinet Office","West Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Cabinet Office","Yorkshire and The Humber","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Education","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department of Health and Social Care","London","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Department of Health and Social Care","Yorkshire and The Humber","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Ministry of Defence","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Ministry of Defence","South West (England)","40","[c]","31710","26670"
"New entrant CS","2022","Unknown","Commercial","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Scottish Government","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Cabinet Office","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Transport","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department of Health and Social Care","London","70","[c]","33300","27270"
"New entrant CS","2022","Unknown","Communications","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Department of Health and Social Care","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","HM Revenue and Customs","East Midlands (England)","75","[c]","26260","26590"
"New entrant CS","2022","Unknown","Communications","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","HM Revenue and Customs","North East (England)","35","[c]","28050","26590"
"New entrant CS","2022","Unknown","Communications","HM Revenue and Customs","North West (England)","60","[c]","27090","26590"
"New entrant CS","2022","Unknown","Communications","HM Revenue and Customs","Wales","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","HM Revenue and Customs","West Midlands (England)","95","[c]","25930","26590"
"New entrant CS","2022","Unknown","Communications","HM Revenue and Customs","Yorkshire and The Humber","40","[c]","27140","26590"
"New entrant CS","2022","Unknown","Communications","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Ministry of Justice","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Work and Pensions","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Work and Pensions","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Work and Pensions","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Work and Pensions","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","East of England","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","London","50","[c]","32230","30750"
"New entrant CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","North East (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","North West (England)","50","[c]","26660","26590"
"New entrant CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","Scotland","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","40","[c]","25980","26590"
"New entrant CS","2022","Unknown","Debt","Department for Work and Pensions","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Department for Work and Pensions","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Department for Work and Pensions","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Department for Work and Pensions","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","HM Revenue and Customs","East Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","HM Revenue and Customs","North East (England)","35","[c]","22060","21250"
"New entrant CS","2022","Unknown","Debt","HM Revenue and Customs","North West (England)","40","[c]","21380","21250"
"New entrant CS","2022","Unknown","Debt","HM Revenue and Customs","Scotland","45","[c]","21250","21250"
"New entrant CS","2022","Unknown","Debt","HM Revenue and Customs","Wales","30","[c]","21250","21250"
"New entrant CS","2022","Unknown","Debt","HM Revenue and Customs","West Midlands (England)","45","[c]","21370","21250"
"New entrant CS","2022","Unknown","Debt","HM Revenue and Customs","Yorkshire and The Humber","40","[c]","21250","21250"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Cabinet Office","London","45","[c]","44580","37580"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Charity Commission","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South West (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Wales","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Education","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Education","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Education","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Transport","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Transport","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Transport","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Work and Pensions","North East (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Work and Pensions","North West (England)","45","[c]","36750","27570"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department of Health and Social Care","London","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Department of Health and Social Care","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Land Registry","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Land Registry","South West (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Revenue and Customs","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Revenue and Customs","North East (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Revenue and Customs","North West (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Revenue and Customs","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Revenue and Customs","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Revenue and Customs","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","HM Revenue and Customs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Defence","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Defence","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Defence","South West (England)","40","[c]","33430","30650"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Ministry of Defence","West Midlands (England)","10","[c]","[c]","[c]"
