"Status","Year","Ethnicity","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","AA/AO","Heterosexual / straight","55","[c]","25040","24900"
"New entrant CS","2022","Mixed","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","EO","Heterosexual / straight","130","[c]","28690","28310"
"New entrant CS","2022","Mixed","London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","G6/G7","Heterosexual / straight","45","[c]","56280","54700"
"New entrant CS","2022","Mixed","London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","SEO/HEO","Heterosexual / straight","140","[c]","36450","34710"
"New entrant CS","2022","Mixed","London","SEO/HEO","LGBO","35","[c]","36200","34550"
"New entrant CS","2022","Mixed","London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Unknown","Heterosexual / straight","45","[c]","33710","32000"
"New entrant CS","2022","Mixed","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","AA/AO","Heterosexual / straight","315","[c]","22190","21260"
"New entrant CS","2022","Mixed","Outside London","AA/AO","LGBO","50","[c]","21790","21250"
"New entrant CS","2022","Mixed","Outside London","AA/AO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","EO","Heterosexual / straight","235","[c]","26730","26970"
"New entrant CS","2022","Mixed","Outside London","EO","LGBO","30","[c]","26280","27230"
"New entrant CS","2022","Mixed","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","G6/G7","Heterosexual / straight","35","[c]","52450","50210"
"New entrant CS","2022","Mixed","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","SEO/HEO","Heterosexual / straight","135","[c]","33990","33080"
"New entrant CS","2022","Mixed","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","Unknown","Heterosexual / straight","125","[c]","27810","24090"
"New entrant CS","2022","Mixed","Outside London","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","AA/AO","Heterosexual / straight","35","[c]","26110","25640"
"New entrant CS","2022","Other ethnicity","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","EO","Heterosexual / straight","50","[c]","28990","28650"
"New entrant CS","2022","Other ethnicity","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SEO/HEO","Heterosexual / straight","40","[c]","36830","36650"
"New entrant CS","2022","Other ethnicity","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","AA/AO","Heterosexual / straight","80","[c]","22100","21260"
"New entrant CS","2022","Other ethnicity","Outside London","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","EO","Heterosexual / straight","45","[c]","26650","27230"
"New entrant CS","2022","Other ethnicity","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SEO/HEO","Heterosexual / straight","35","[c]","35560","34960"
"New entrant CS","2022","Other ethnicity","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","EO","Undeclared","30","[c]","29520","29970"
"New entrant CS","2022","Undeclared","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G6/G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SEO/HEO","Undeclared","55","[c]","37490","36160"
"New entrant CS","2022","Undeclared","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","AA/AO","Heterosexual / straight","80","[c]","21530","21260"
"New entrant CS","2022","Undeclared","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","AA/AO","Undeclared","130","[c]","22020","21260"
"New entrant CS","2022","Undeclared","Outside London","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","EO","Heterosexual / straight","40","[c]","27410","27570"
"New entrant CS","2022","Undeclared","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","EO","Undeclared","105","[c]","26870","27390"
"New entrant CS","2022","Undeclared","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","G6/G7","Undeclared","50","[c]","54750","50970"
"New entrant CS","2022","Undeclared","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","SEO/HEO","Undeclared","120","[c]","35120","35310"
"New entrant CS","2022","Undeclared","Outside London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Outside London","Unknown","Undeclared","70","[c]","30750","28620"
"New entrant CS","2022","Undeclared","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
