"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South East (England)","HEO","10","[c]","32190","33000"
"New entrant CS","2022","Communications","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West (England)","HEO","10","[c]","31170","30640"
"New entrant CS","2022","Communications","South West (England)","SEO","10","[c]","38130","37420"
"New entrant CS","2022","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","HEO","10","[c]","31460","30970"
"New entrant CS","2022","Communications","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands (England)","HEO","15","[c]","32070","31000"
"New entrant CS","2022","Communications","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","EO","15","[c]","27570","27570"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","EO","15","[c]","28160","27570"
"New entrant CS","2022","Counter Fraud","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","AO","70","[c]","25100","25110"
"New entrant CS","2022","Counter Fraud","London","EO","45","[c]","30040","31060"
"New entrant CS","2022","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","HEO","10","[c]","35650","36650"
"New entrant CS","2022","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North East (England)","EO","85","[c]","27570","27570"
"New entrant CS","2022","Counter Fraud","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","AO","15","[c]","21260","21260"
"New entrant CS","2022","Counter Fraud","North West (England)","EO","40","[c]","27570","27570"
"New entrant CS","2022","Counter Fraud","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Scotland","AO","75","[c]","21250","21260"
"New entrant CS","2022","Counter Fraud","Scotland","EO","40","[c]","27570","27570"
"New entrant CS","2022","Counter Fraud","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South East (England)","AO","50","[c]","24250","24250"
"New entrant CS","2022","Counter Fraud","South East (England)","EO","20","[c]","28660","29290"
"New entrant CS","2022","Counter Fraud","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","South West (England)","EO","15","[c]","27570","27570"
"New entrant CS","2022","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","AO","40","[c]","21060","21260"
"New entrant CS","2022","Counter Fraud","Wales","EO","30","[c]","26410","27570"
"New entrant CS","2022","Counter Fraud","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","AO","10","[c]","21260","21260"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","EO","35","[c]","27570","27570"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","EO","20","[c]","27570","27570"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","East Midlands (England)","EO","15","[c]","26280","26130"
"New entrant CS","2022","Digital, Data and Technology","East Midlands (England)","G7","10","[c]","52140","51220"
"New entrant CS","2022","Digital, Data and Technology","East Midlands (England)","HEO","25","[c]","31790","31370"
"New entrant CS","2022","Digital, Data and Technology","East Midlands (England)","SEO","15","[c]","39960","38650"
"New entrant CS","2022","Digital, Data and Technology","East of England","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","East of England","EO","20","[c]","26700","26470"
"New entrant CS","2022","Digital, Data and Technology","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","East of England","HEO","15","[c]","32540","33080"
"New entrant CS","2022","Digital, Data and Technology","East of England","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","AO","15","[c]","22620","22580"
"New entrant CS","2022","Digital, Data and Technology","London","EO","125","[c]","28240","28650"
"New entrant CS","2022","Digital, Data and Technology","London","G6","35","[c]","71110","70830"
"New entrant CS","2022","Digital, Data and Technology","London","G7","170","[c]","58680","58120"
"New entrant CS","2022","Digital, Data and Technology","London","HEO","200","[c]","34610","34260"
"New entrant CS","2022","Digital, Data and Technology","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","SEO","175","[c]","42840","41950"
"New entrant CS","2022","Digital, Data and Technology","North East (England)","AO","20","[c]","21260","21260"
"New entrant CS","2022","Digital, Data and Technology","North East (England)","EO","35","[c]","26790","27570"
"New entrant CS","2022","Digital, Data and Technology","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","North East (England)","G7","45","[c]","53410","52650"
"New entrant CS","2022","Digital, Data and Technology","North East (England)","HEO","45","[c]","32180","33080"
"New entrant CS","2022","Digital, Data and Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","North East (England)","SEO","45","[c]","38090","38000"
"New entrant CS","2022","Digital, Data and Technology","North West (England)","AO","20","[c]","20990","21250"
"New entrant CS","2022","Digital, Data and Technology","North West (England)","EO","100","[c]","26460","26590"
"New entrant CS","2022","Digital, Data and Technology","North West (England)","G6","15","[c]","67680","68760"
"New entrant CS","2022","Digital, Data and Technology","North West (England)","G7","100","[c]","54420","54800"
"New entrant CS","2022","Digital, Data and Technology","North West (England)","HEO","120","[c]","32180","33000"
"New entrant CS","2022","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","North West (England)","SEO","95","[c]","38500","38160"
"New entrant CS","2022","Digital, Data and Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Northern Ireland","HEO","20","[c]","33140","33080"
"New entrant CS","2022","Digital, Data and Technology","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Scotland","EO","20","[c]","27390","26540"
"New entrant CS","2022","Digital, Data and Technology","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Scotland","G7","20","[c]","55140","54530"
"New entrant CS","2022","Digital, Data and Technology","Scotland","HEO","30","[c]","33190","33080"
"New entrant CS","2022","Digital, Data and Technology","Scotland","SEO","20","[c]","39070","40000"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","AO","15","[c]","21620","21170"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","EO","25","[c]","25520","23880"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","G7","30","[c]","51040","50580"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","HEO","25","[c]","31440","30660"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","SEO","20","[c]","41560","38650"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","AA","65","[c]","18350","17900"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","AO","25","[c]","21480","21170"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","EO","90","[c]","25400","25010"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","G7","50","[c]","49270","49000"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","HEO","75","[c]","31690","31570"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","SEO","55","[c]","39740","39460"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","AO","25","[c]","20930","21570"
"New entrant CS","2022","Digital, Data and Technology","Wales","EO","55","[c]","25720","25790"
"New entrant CS","2022","Digital, Data and Technology","Wales","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","G7","30","[c]","52250","50210"
"New entrant CS","2022","Digital, Data and Technology","Wales","HEO","50","[c]","31950","30840"
"New entrant CS","2022","Digital, Data and Technology","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","SEO","55","[c]","40500","39160"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","AO","15","[c]","21010","21170"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","EO","40","[c]","26620","26470"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","G7","35","[c]","52060","50430"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","HEO","40","[c]","31650","30530"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","SEO","50","[c]","38000","36500"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","EO","50","[c]","26850","26590"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","G6","10","[c]","65220","63260"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","G7","75","[c]","52570","52030"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","HEO","50","[c]","31670","32870"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","SEO","70","[c]","38250","37480"
"New entrant CS","2022","Economics","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","AO","35","[c]","23080","22750"
"New entrant CS","2022","Economics","London","EO","50","[c]","27600","27850"
"New entrant CS","2022","Economics","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","G7","25","[c]","55430","54110"
"New entrant CS","2022","Economics","London","HEO","135","[c]","33440","33360"
"New entrant CS","2022","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","North West (England)","HEO","10","[c]","32660","33080"
"New entrant CS","2022","Economics","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Wales","AO","30","[c]","19860","19860"
"New entrant CS","2022","Economics","Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Wales","HEO","15","[c]","31000","30710"
"New entrant CS","2022","Economics","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","EO","15","[c]","26130","26350"
"New entrant CS","2022","Finance","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Midlands (England)","SEO","10","[c]","38830","38900"
"New entrant CS","2022","Finance","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","EO","10","[c]","26610","26350"
"New entrant CS","2022","Finance","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East of England","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","60","[c]","28250","27270"
"New entrant CS","2022","Finance","London","G6","15","[c]","67980","69250"
"New entrant CS","2022","Finance","London","G7","40","[c]","56220","54760"
"New entrant CS","2022","Finance","London","HEO","65","[c]","34430","33570"
"New entrant CS","2022","Finance","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SEO","70","[c]","42570","42300"
"New entrant CS","2022","Finance","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","EO","15","[c]","25620","25060"
"New entrant CS","2022","Finance","North East (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North East (England)","HEO","15","[c]","31350","31990"
"New entrant CS","2022","Finance","North East (England)","SEO","15","[c]","36730","36180"
"New entrant CS","2022","Finance","North West (England)","AO","15","[c]","21170","21260"
"New entrant CS","2022","Finance","North West (England)","EO","30","[c]","26010","26350"
"New entrant CS","2022","Finance","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","G7","15","[c]","52910","52050"
"New entrant CS","2022","Finance","North West (England)","HEO","25","[c]","31320","30480"
"New entrant CS","2022","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North West (England)","SEO","40","[c]","38900","37450"
"New entrant CS","2022","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","AO","30","[c]","21390","21250"
"New entrant CS","2022","Finance","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","HEO","15","[c]","32520","32190"
"New entrant CS","2022","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","AO","15","[c]","21360","21170"
"New entrant CS","2022","Finance","South East (England)","EO","35","[c]","23660","26350"
"New entrant CS","2022","Finance","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","G7","10","[c]","55210","53500"
"New entrant CS","2022","Finance","South East (England)","HEO","20","[c]","33820","33000"
"New entrant CS","2022","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South East (England)","SEO","15","[c]","40170","40000"
"New entrant CS","2022","Finance","South West (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","EO","75","[c]","23050","23390"
"New entrant CS","2022","Finance","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","G7","15","[c]","53120","53500"
"New entrant CS","2022","Finance","South West (England)","HEO","25","[c]","30240","29360"
"New entrant CS","2022","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South West (England)","SEO","20","[c]","41430","40000"
"New entrant CS","2022","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","AO","15","[c]","20440","20100"
"New entrant CS","2022","Finance","Wales","EO","10","[c]","26050","25860"
"New entrant CS","2022","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","HEO","10","[c]","32150","32150"
"New entrant CS","2022","Finance","Wales","SEO","15","[c]","41610","42150"
"New entrant CS","2022","Finance","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","EO","30","[c]","24650","25000"
"New entrant CS","2022","Finance","West Midlands (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","G7","20","[c]","52250","52080"
"New entrant CS","2022","Finance","West Midlands (England)","HEO","30","[c]","31470","29780"
"New entrant CS","2022","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Midlands (England)","SEO","40","[c]","38940","38500"
"New entrant CS","2022","Finance","Yorkshire and The Humber","AO","25","[c]","20900","21250"
"New entrant CS","2022","Finance","Yorkshire and The Humber","EO","55","[c]","24500","23690"
"New entrant CS","2022","Finance","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","G7","20","[c]","51340","49860"
"New entrant CS","2022","Finance","Yorkshire and The Humber","HEO","35","[c]","31120","30320"
"New entrant CS","2022","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Yorkshire and The Humber","SEO","40","[c]","38270","36820"
"New entrant CS","2022","Geography","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","AO","50","[c]","20420","20420"
"New entrant CS","2022","Geography","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","HEO","15","[c]","33210","33290"
"New entrant CS","2022","Geography","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","EO","10","[c]","24930","25060"
"New entrant CS","2022","Human Resources","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","HEO","20","[c]","31720","31920"
"New entrant CS","2022","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","AO","10","[c]","21330","20750"
"New entrant CS","2022","Human Resources","East of England","EO","15","[c]","25910","26500"
"New entrant CS","2022","Human Resources","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East of England","HEO","5","[c]","[c]","[c]"
