"Status","Year","Age","Disability","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Outside London","AA/AO","275","[c]","21180","21250"
"New entrant CS","2022","16-19","Unknown","Outside London","EO","85","[c]","21070","20180"
"New entrant CS","2022","16-19","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","London","AA/AO","75","[c]","24160","24490"
"New entrant CS","2022","20-29","Declared disabled","London","EO","175","[c]","28260","27850"
"New entrant CS","2022","20-29","Declared disabled","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","London","SEO/HEO","190","[c]","34220","33570"
"New entrant CS","2022","20-29","Declared disabled","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Outside London","AA/AO","680","[c]","21580","21260"
"New entrant CS","2022","20-29","Declared disabled","Outside London","EO","330","[c]","26270","26590"
"New entrant CS","2022","20-29","Declared disabled","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Outside London","SEO/HEO","195","[c]","32040","31540"
"New entrant CS","2022","20-29","Declared disabled","Outside London","Unknown","135","[c]","23680","23170"
"New entrant CS","2022","20-29","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","London","AA/AO","540","[c]","24810","24480"
"New entrant CS","2022","20-29","Declared non-disabled","London","EO","1135","[c]","28440","27960"
"New entrant CS","2022","20-29","Declared non-disabled","London","G6/G7","170","[c]","54800","54110"
"New entrant CS","2022","20-29","Declared non-disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","London","SEO/HEO","1345","[c]","35280","34020"
"New entrant CS","2022","20-29","Declared non-disabled","London","Unknown","130","[c]","27680","27060"
"New entrant CS","2022","20-29","Declared non-disabled","Outside London","AA/AO","5800","[c]","21800","21260"
"New entrant CS","2022","20-29","Declared non-disabled","Outside London","EO","2805","[c]","26390","26590"
"New entrant CS","2022","20-29","Declared non-disabled","Outside London","G6/G7","95","[c]","51840","49860"
"New entrant CS","2022","20-29","Declared non-disabled","Outside London","SEO/HEO","1830","[c]","32430","31990"
"New entrant CS","2022","20-29","Declared non-disabled","Outside London","Unknown","950","[c]","23410","23170"
"New entrant CS","2022","20-29","Declared non-disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","London","EO","60","[c]","28190","28130"
"New entrant CS","2022","20-29","Undeclared","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","London","SEO/HEO","110","[c]","34700","34020"
"New entrant CS","2022","20-29","Undeclared","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Outside London","AA/AO","210","[c]","21530","21260"
"New entrant CS","2022","20-29","Undeclared","Outside London","EO","125","[c]","26210","26590"
"New entrant CS","2022","20-29","Undeclared","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Outside London","SEO/HEO","90","[c]","32540","31920"
"New entrant CS","2022","20-29","Undeclared","Outside London","Unknown","35","[c]","23930","23170"
"New entrant CS","2022","20-29","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","London","AA/AO","530","[c]","25140","24420"
"New entrant CS","2022","20-29","Unknown","London","EO","965","[c]","28600","28650"
"New entrant CS","2022","20-29","Unknown","London","G6/G7","120","[c]","55520","54110"
"New entrant CS","2022","20-29","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","London","SEO/HEO","1295","[c]","33410","32940"
"New entrant CS","2022","20-29","Unknown","London","Unknown","75","[c]","27630","27060"
"New entrant CS","2022","20-29","Unknown","Outside London","AA/AO","3730","[c]","21740","21250"
"New entrant CS","2022","20-29","Unknown","Outside London","EO","1795","[c]","25780","26350"
"New entrant CS","2022","20-29","Unknown","Outside London","G6/G7","60","[c]","54000","50430"
"New entrant CS","2022","20-29","Unknown","Outside London","SEO/HEO","1085","[c]","32510","31540"
"New entrant CS","2022","20-29","Unknown","Outside London","Unknown","655","[c]","23820","23170"
"New entrant CS","2022","20-29","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","SEO/HEO","75","[c]","28840","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","135","[c]","20640","16190"
"New entrant CS","2022","30-39","Declared disabled","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","London","EO","45","[c]","29480","30750"
"New entrant CS","2022","30-39","Declared disabled","London","G6/G7","30","[c]","56680","54700"
"New entrant CS","2022","30-39","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","London","SEO/HEO","80","[c]","36620","35370"
"New entrant CS","2022","30-39","Declared disabled","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Outside London","AA/AO","300","[c]","21570","21260"
"New entrant CS","2022","30-39","Declared disabled","Outside London","EO","215","[c]","26760","27570"
"New entrant CS","2022","30-39","Declared disabled","Outside London","G6/G7","40","[c]","51990","50210"
"New entrant CS","2022","30-39","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Outside London","SEO/HEO","200","[c]","34880","33080"
"New entrant CS","2022","30-39","Declared disabled","Outside London","Unknown","160","[c]","25610","24800"
"New entrant CS","2022","30-39","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","London","AA/AO","135","[c]","26170","25110"
"New entrant CS","2022","30-39","Declared non-disabled","London","EO","355","[c]","29470","30750"
"New entrant CS","2022","30-39","Declared non-disabled","London","G6/G7","395","[c]","56850","54700"
"New entrant CS","2022","30-39","Declared non-disabled","London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","London","SEO/HEO","615","[c]","37790","37610"
"New entrant CS","2022","30-39","Declared non-disabled","London","Unknown","115","[c]","32950","30200"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","AA/AO","2740","[c]","22100","21260"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","EO","1800","[c]","26840","27230"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","G6/G7","505","[c]","52720","50210"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","SEO/HEO","1750","[c]","34990","33080"
"New entrant CS","2022","30-39","Declared non-disabled","Outside London","Unknown","750","[c]","27260","24800"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","SEO/HEO","40","[c]","38080","39350"
"New entrant CS","2022","30-39","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Outside London","AA/AO","110","[c]","21540","21260"
"New entrant CS","2022","30-39","Undeclared","Outside London","EO","95","[c]","26610","27570"
"New entrant CS","2022","30-39","Undeclared","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Outside London","SEO/HEO","95","[c]","34840","33080"
"New entrant CS","2022","30-39","Undeclared","Outside London","Unknown","40","[c]","26410","24800"
"New entrant CS","2022","30-39","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","AA/AO","150","[c]","26870","25630"
"New entrant CS","2022","30-39","Unknown","London","EO","250","[c]","29710","28650"
"New entrant CS","2022","30-39","Unknown","London","G6/G7","250","[c]","60300","58000"
"New entrant CS","2022","30-39","Unknown","London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","SEO/HEO","445","[c]","37740","37930"
"New entrant CS","2022","30-39","Unknown","London","Unknown","65","[c]","30880","27980"
"New entrant CS","2022","30-39","Unknown","Outside London","AA/AO","1740","[c]","21990","21250"
"New entrant CS","2022","30-39","Unknown","Outside London","EO","1100","[c]","26530","26590"
"New entrant CS","2022","30-39","Unknown","Outside London","G6/G7","330","[c]","56420","52640"
"New entrant CS","2022","30-39","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Outside London","SEO/HEO","1020","[c]","35150","33380"
"New entrant CS","2022","30-39","Unknown","Outside London","Unknown","705","[c]","26410","24800"
"New entrant CS","2022","30-39","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","70","[c]","21120","16190"
"New entrant CS","2022","40-49","Declared disabled","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","EO","35","[c]","30910","31060"
"New entrant CS","2022","40-49","Declared disabled","London","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","London","SEO/HEO","30","[c]","39590","39600"
"New entrant CS","2022","40-49","Declared disabled","London","Unknown","40","[c]","37170","36580"
"New entrant CS","2022","40-49","Declared disabled","Outside London","AA/AO","215","[c]","21720","21260"
"New entrant CS","2022","40-49","Declared disabled","Outside London","EO","150","[c]","27080","27570"
"New entrant CS","2022","40-49","Declared disabled","Outside London","G6/G7","60","[c]","55160","52990"
"New entrant CS","2022","40-49","Declared disabled","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Outside London","SEO/HEO","155","[c]","34970","33080"
"New entrant CS","2022","40-49","Declared disabled","Outside London","Unknown","220","[c]","30290","28200"
"New entrant CS","2022","40-49","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","London","AA/AO","85","[c]","25980","25110"
"New entrant CS","2022","40-49","Declared non-disabled","London","EO","175","[c]","29410","30750"
"New entrant CS","2022","40-49","Declared non-disabled","London","G6/G7","245","[c]","58920","55930"
"New entrant CS","2022","40-49","Declared non-disabled","London","SCS level","40","[c]","96040","93610"
"New entrant CS","2022","40-49","Declared non-disabled","London","SEO/HEO","275","[c]","38750","38200"
"New entrant CS","2022","40-49","Declared non-disabled","London","Unknown","115","[c]","38060","36580"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","AA/AO","1685","[c]","21890","21260"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","EO","1150","[c]","26870","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","G6/G7","520","[c]","55720","53360"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","SCS level","35","[c]","83410","77910"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","SEO/HEO","1140","[c]","36060","35310"
"New entrant CS","2022","40-49","Declared non-disabled","Outside London","Unknown","745","[c]","31790","28200"
"New entrant CS","2022","40-49","Declared non-disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","AA/AO","70","[c]","21750","21260"
"New entrant CS","2022","40-49","Undeclared","Outside London","EO","55","[c]","27120","27570"
"New entrant CS","2022","40-49","Undeclared","Outside London","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","SEO/HEO","60","[c]","36010","35900"
"New entrant CS","2022","40-49","Undeclared","Outside London","Unknown","50","[c]","32440","28620"
"New entrant CS","2022","40-49","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","London","AA/AO","85","[c]","25820","25110"
"New entrant CS","2022","40-49","Unknown","London","EO","145","[c]","29130","28650"
"New entrant CS","2022","40-49","Unknown","London","G6/G7","170","[c]","61060","58600"
"New entrant CS","2022","40-49","Unknown","London","SCS level","40","[c]","98360","84460"
"New entrant CS","2022","40-49","Unknown","London","SEO/HEO","200","[c]","37740","37610"
"New entrant CS","2022","40-49","Unknown","London","Unknown","75","[c]","35950","35700"
"New entrant CS","2022","40-49","Unknown","Outside London","AA/AO","960","[c]","21860","21250"
"New entrant CS","2022","40-49","Unknown","Outside London","EO","595","[c]","26700","26590"
"New entrant CS","2022","40-49","Unknown","Outside London","G6/G7","340","[c]","58250","54540"
"New entrant CS","2022","40-49","Unknown","Outside London","SCS level","35","[c]","106660","93650"
"New entrant CS","2022","40-49","Unknown","Outside London","SEO/HEO","585","[c]","35870","34600"
"New entrant CS","2022","40-49","Unknown","Outside London","Unknown","580","[c]","29380","28200"
"New entrant CS","2022","40-49","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","London","Unknown","60","[c]","35630","33700"
"New entrant CS","2022","50-59","Declared disabled","Outside London","AA/AO","195","[c]","21430","21260"
"New entrant CS","2022","50-59","Declared disabled","Outside London","EO","165","[c]","27190","27570"
"New entrant CS","2022","50-59","Declared disabled","Outside London","G6/G7","45","[c]","54000","50790"
"New entrant CS","2022","50-59","Declared disabled","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Outside London","SEO/HEO","75","[c]","34940","33080"
"New entrant CS","2022","50-59","Declared disabled","Outside London","Unknown","320","[c]","30020","28200"
"New entrant CS","2022","50-59","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","London","AA/AO","75","[c]","25250","24140"
"New entrant CS","2022","50-59","Declared non-disabled","London","EO","130","[c]","29590","30750"
"New entrant CS","2022","50-59","Declared non-disabled","London","G6/G7","115","[c]","59510","56000"
"New entrant CS","2022","50-59","Declared non-disabled","London","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","London","SEO/HEO","160","[c]","39820","40030"
"New entrant CS","2022","50-59","Declared non-disabled","London","Unknown","125","[c]","37910","34650"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","AA/AO","1385","[c]","21590","21260"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","EO","810","[c]","27030","27570"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","G6/G7","350","[c]","56680","53350"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","SEO/HEO","740","[c]","36390","35600"
"New entrant CS","2022","50-59","Declared non-disabled","Outside London","Unknown","780","[c]","30570","28200"
"New entrant CS","2022","50-59","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","AA/AO","90","[c]","21410","21260"
"New entrant CS","2022","50-59","Undeclared","Outside London","EO","45","[c]","27550","27570"
"New entrant CS","2022","50-59","Undeclared","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","Unknown","75","[c]","29720","28200"
"New entrant CS","2022","50-59","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","AA/AO","55","[c]","24740","23720"
"New entrant CS","2022","50-59","Unknown","London","EO","135","[c]","30290","30130"
"New entrant CS","2022","50-59","Unknown","London","G6/G7","115","[c]","62170","61450"
"New entrant CS","2022","50-59","Unknown","London","SCS level","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","SEO/HEO","120","[c]","38900","40050"
"New entrant CS","2022","50-59","Unknown","London","Unknown","50","[c]","34670","33700"
"New entrant CS","2022","50-59","Unknown","Outside London","AA/AO","830","[c]","21570","21250"
"New entrant CS","2022","50-59","Unknown","Outside London","EO","645","[c]","28410","27130"
"New entrant CS","2022","50-59","Unknown","Outside London","G6/G7","205","[c]","59380","57190"
"New entrant CS","2022","50-59","Unknown","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Outside London","SEO/HEO","375","[c]","36410","36500"
"New entrant CS","2022","50-59","Unknown","Outside London","Unknown","650","[c]","29880","28200"
"New entrant CS","2022","50-59","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
