"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Unknown","35","[c]","32970","27350"
"New entrant CS","2022","40-49","Highlands and Islands","AO","15","[c]","21350","21170"
"New entrant CS","2022","40-49","Highlands and Islands","EO","15","[c]","27330","27570"
"New entrant CS","2022","40-49","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Highlands and Islands","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inner London - East","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inner London - East","AO","35","[c]","26160","25110"
"New entrant CS","2022","40-49","Inner London - East","EO","90","[c]","30240","30750"
"New entrant CS","2022","40-49","Inner London - East","G6","25","[c]","71200","67000"
"New entrant CS","2022","40-49","Inner London - East","G7","70","[c]","57310","56440"
"New entrant CS","2022","40-49","Inner London - East","HEO","60","[c]","35170","34550"
"New entrant CS","2022","40-49","Inner London - East","SCS level","20","[c]","103940","98000"
"New entrant CS","2022","40-49","Inner London - East","SEO","60","[c]","42920","42000"
"New entrant CS","2022","40-49","Inner London - East","Unknown","110","[c]","40150","38230"
"New entrant CS","2022","40-49","Inner London - West","AA","10","[c]","22880","22270"
"New entrant CS","2022","40-49","Inner London - West","AO","50","[c]","26380","25110"
"New entrant CS","2022","40-49","Inner London - West","EO","110","[c]","28270","27680"
"New entrant CS","2022","40-49","Inner London - West","G6","85","[c]","68720","66230"
"New entrant CS","2022","40-49","Inner London - West","G7","240","[c]","55260","53370"
"New entrant CS","2022","40-49","Inner London - West","HEO","140","[c]","33720","33370"
"New entrant CS","2022","40-49","Inner London - West","SCS level","55","[c]","95390","90000"
"New entrant CS","2022","40-49","Inner London - West","SEO","165","[c]","41660","40650"
"New entrant CS","2022","40-49","Inner London - West","Unknown","30","[c]","34190","31150"
"New entrant CS","2022","40-49","Kent","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","AO","70","[c]","24900","24250"
"New entrant CS","2022","40-49","Kent","EO","35","[c]","26850","26130"
"New entrant CS","2022","40-49","Kent","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","Unknown","35","[c]","31540","31550"
"New entrant CS","2022","40-49","Lancashire","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lancashire","AO","110","[c]","21590","21260"
"New entrant CS","2022","40-49","Lancashire","EO","45","[c]","27510","27570"
"New entrant CS","2022","40-49","Lancashire","G7","15","[c]","54090","55000"
"New entrant CS","2022","40-49","Lancashire","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lancashire","SEO","15","[c]","39200","39500"
"New entrant CS","2022","40-49","Lancashire","Unknown","55","[c]","31630","28200"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","AA","15","[c]","20290","20890"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","AO","60","[c]","21670","21260"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","EO","20","[c]","26950","27570"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Unknown","60","[c]","30320","28200"
"New entrant CS","2022","40-49","Lincolnshire","AA","10","[c]","20940","20350"
"New entrant CS","2022","40-49","Lincolnshire","AO","10","[c]","22350","22200"
"New entrant CS","2022","40-49","Lincolnshire","EO","20","[c]","27290","27570"
"New entrant CS","2022","40-49","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lincolnshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lincolnshire","SEO","10","[c]","40160","40000"
"New entrant CS","2022","40-49","Lincolnshire","Unknown","15","[c]","35200","30840"
"New entrant CS","2022","40-49","Merseyside","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merseyside","AO","145","[c]","21250","21250"
"New entrant CS","2022","40-49","Merseyside","EO","110","[c]","26600","27570"
"New entrant CS","2022","40-49","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merseyside","G7","10","[c]","58480","55930"
"New entrant CS","2022","40-49","Merseyside","HEO","40","[c]","32000","33080"
"New entrant CS","2022","40-49","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merseyside","SEO","30","[c]","39450","39520"
"New entrant CS","2022","40-49","Merseyside","Unknown","105","[c]","30610","26310"
"New entrant CS","2022","40-49","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Eastern Scotland","AO","10","[c]","23930","22000"
"New entrant CS","2022","40-49","North Eastern Scotland","EO","20","[c]","27310","27570"
"New entrant CS","2022","40-49","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Eastern Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Eastern Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Yorkshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Yorkshire","AO","25","[c]","22920","21300"
"New entrant CS","2022","40-49","North Yorkshire","EO","10","[c]","25870","25660"
"New entrant CS","2022","40-49","North Yorkshire","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Yorkshire","G7","25","[c]","53760","49700"
"New entrant CS","2022","40-49","North Yorkshire","HEO","15","[c]","30480","30320"
"New entrant CS","2022","40-49","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Yorkshire","SEO","20","[c]","39390","38790"
"New entrant CS","2022","40-49","North Yorkshire","Unknown","10","[c]","28970","27560"
"New entrant CS","2022","40-49","Northern Ireland","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","AO","30","[c]","21460","21250"
"New entrant CS","2022","40-49","Northern Ireland","EO","25","[c]","26250","26590"
"New entrant CS","2022","40-49","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","HEO","25","[c]","32850","33080"
"New entrant CS","2022","40-49","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","SEO","10","[c]","39630","40090"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","AO","215","[c]","21260","21260"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","EO","105","[c]","26650","26590"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","G7","40","[c]","52590","52050"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","HEO","55","[c]","31880","32380"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","SEO","25","[c]","38490","37450"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Unknown","55","[c]","30210","28320"
"New entrant CS","2022","40-49","Outer London - East and North East","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - East and North East","AO","30","[c]","26950","25110"
"New entrant CS","2022","40-49","Outer London - East and North East","EO","30","[c]","30650","31060"
"New entrant CS","2022","40-49","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - East and North East","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - East and North East","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - East and North East","Unknown","25","[c]","35890","32090"
"New entrant CS","2022","40-49","Outer London - South","AO","15","[c]","24560","25220"
"New entrant CS","2022","40-49","Outer London - South","EO","55","[c]","30180","30750"
"New entrant CS","2022","40-49","Outer London - South","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - South","G7","20","[c]","61140","59270"
"New entrant CS","2022","40-49","Outer London - South","HEO","35","[c]","36570","37450"
"New entrant CS","2022","40-49","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - South","SEO","20","[c]","42290","42100"
"New entrant CS","2022","40-49","Outer London - South","Unknown","35","[c]","36340","36580"
"New entrant CS","2022","40-49","Outer London - West and North West","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - West and North West","AO","25","[c]","25800","23780"
"New entrant CS","2022","40-49","Outer London - West and North West","EO","75","[c]","29270","30590"
"New entrant CS","2022","40-49","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - West and North West","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - West and North West","HEO","20","[c]","33280","33950"
"New entrant CS","2022","40-49","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - West and North West","SEO","20","[c]","43070","41060"
"New entrant CS","2022","40-49","Outer London - West and North West","Unknown","35","[c]","32390","29940"
"New entrant CS","2022","40-49","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","HEO","10","[c]","37800","39030"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","AA","15","[c]","20360","20890"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","AO","65","[c]","21520","21170"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","EO","45","[c]","26800","26350"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","G7","15","[c]","58560","53500"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","HEO","10","[c]","33620","33040"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","SEO","20","[c]","41130","40180"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Unknown","55","[c]","31570","28280"
"New entrant CS","2022","40-49","South Yorkshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South Yorkshire","AO","40","[c]","21570","21260"
"New entrant CS","2022","40-49","South Yorkshire","EO","45","[c]","27070","27570"
"New entrant CS","2022","40-49","South Yorkshire","G6","10","[c]","63910","63260"
"New entrant CS","2022","40-49","South Yorkshire","G7","20","[c]","52670","51240"
"New entrant CS","2022","40-49","South Yorkshire","HEO","10","[c]","31150","31550"
"New entrant CS","2022","40-49","South Yorkshire","SEO","20","[c]","37920","36500"
"New entrant CS","2022","40-49","South Yorkshire","Unknown","40","[c]","29430","28200"
"New entrant CS","2022","40-49","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Southern Scotland","AO","60","[c]","22030","21250"
"New entrant CS","2022","40-49","Southern Scotland","EO","30","[c]","26930","27400"
"New entrant CS","2022","40-49","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","AA","20","[c]","22620","21790"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","AO","60","[c]","25470","26020"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","EO","60","[c]","27490","27570"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","G7","15","[c]","54650","52290"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","HEO","20","[c]","32700","32380"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","SEO","10","[c]","39920","40030"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Unknown","55","[c]","32310","28450"
"New entrant CS","2022","40-49","Tees Valley and Durham","AA","15","[c]","20650","20890"
"New entrant CS","2022","40-49","Tees Valley and Durham","AO","65","[c]","22090","22010"
"New entrant CS","2022","40-49","Tees Valley and Durham","EO","35","[c]","26630","27570"
"New entrant CS","2022","40-49","Tees Valley and Durham","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Tees Valley and Durham","G7","15","[c]","49670","49860"
"New entrant CS","2022","40-49","Tees Valley and Durham","HEO","20","[c]","30020","29360"
"New entrant CS","2022","40-49","Tees Valley and Durham","SEO","15","[c]","36550","36500"
"New entrant CS","2022","40-49","Tees Valley and Durham","Unknown","65","[c]","29720","28200"
"New entrant CS","2022","40-49","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AO","20","[c]","21500","21300"
"New entrant CS","2022","40-49","Unknown","EO","15","[c]","27370","27570"
"New entrant CS","2022","40-49","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G7","15","[c]","56640","52000"
"New entrant CS","2022","40-49","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","65","[c]","30190","27810"
"New entrant CS","2022","40-49","West Central Scotland","AA","50","[c]","21210","21050"
"New entrant CS","2022","40-49","West Central Scotland","AO","90","[c]","21920","21260"
"New entrant CS","2022","40-49","West Central Scotland","EO","155","[c]","26690","27230"
"New entrant CS","2022","40-49","West Central Scotland","G6","25","[c]","66580","65280"
"New entrant CS","2022","40-49","West Central Scotland","G7","45","[c]","53600","53480"
"New entrant CS","2022","40-49","West Central Scotland","HEO","110","[c]","32240","31540"
"New entrant CS","2022","40-49","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Central Scotland","SEO","70","[c]","42840","39660"
"New entrant CS","2022","40-49","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands","AO","130","[c]","21230","21250"
"New entrant CS","2022","40-49","West Midlands","EO","150","[c]","26860","27570"
"New entrant CS","2022","40-49","West Midlands","G6","15","[c]","71080","67690"
"New entrant CS","2022","40-49","West Midlands","G7","70","[c]","51870","49860"
"New entrant CS","2022","40-49","West Midlands","HEO","75","[c]","32650","31990"
"New entrant CS","2022","40-49","West Midlands","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands","SEO","65","[c]","38740","38450"
"New entrant CS","2022","40-49","West Midlands","Unknown","105","[c]","29220","27260"
"New entrant CS","2022","40-49","West Wales and The Valleys","AA","30","[c]","18780","18310"
"New entrant CS","2022","40-49","West Wales and The Valleys","AO","95","[c]","21730","21490"
"New entrant CS","2022","40-49","West Wales and The Valleys","EO","45","[c]","27220","27570"
"New entrant CS","2022","40-49","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Wales and The Valleys","G7","15","[c]","52980","51380"
"New entrant CS","2022","40-49","West Wales and The Valleys","HEO","20","[c]","32950","31960"
"New entrant CS","2022","40-49","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Wales and The Valleys","SEO","30","[c]","39130","40100"
"New entrant CS","2022","40-49","West Wales and The Valleys","Unknown","35","[c]","25830","24090"
"New entrant CS","2022","40-49","West Yorkshire","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Yorkshire","AO","110","[c]","21610","21260"
"New entrant CS","2022","40-49","West Yorkshire","EO","125","[c]","26540","27570"
"New entrant CS","2022","40-49","West Yorkshire","G6","20","[c]","62740","61620"
"New entrant CS","2022","40-49","West Yorkshire","G7","65","[c]","53580","50000"
"New entrant CS","2022","40-49","West Yorkshire","HEO","60","[c]","31550","31640"
"New entrant CS","2022","40-49","West Yorkshire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Yorkshire","SEO","60","[c]","38370","38000"
"New entrant CS","2022","40-49","West Yorkshire","Unknown","85","[c]","30090","28200"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","AA","15","[c]","20380","20490"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","AO","25","[c]","23540","24210"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","EO","60","[c]","29860","29290"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","SEO","10","[c]","42430","44500"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Unknown","50","[c]","29550","28030"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","AA","20","[c]","21150","21790"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","AO","40","[c]","24080","21300"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","EO","45","[c]","28040","27570"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","G7","10","[c]","58390","53830"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","HEO","15","[c]","34180","33000"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO","15","[c]","40470","40000"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","60","[c]","31840","29290"
"New entrant CS","2022","50-59","Cheshire","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cheshire","AO","20","[c]","21380","21220"
"New entrant CS","2022","50-59","Cheshire","EO","25","[c]","31180","32770"
"New entrant CS","2022","50-59","Cheshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cheshire","HEO","10","[c]","34380","32650"
"New entrant CS","2022","50-59","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cheshire","SEO","10","[c]","40500","39000"
"New entrant CS","2022","50-59","Cheshire","Unknown","25","[c]","28200","26310"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","AO","25","[c]","21460","21260"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Unknown","15","[c]","29250","28200"
"New entrant CS","2022","50-59","Cumbria","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","AO","20","[c]","23340","21300"
"New entrant CS","2022","50-59","Cumbria","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","Unknown","30","[c]","33210","29520"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","AA","10","[c]","19840","19200"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","AO","80","[c]","21200","21260"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","EO","60","[c]","27170","27130"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","HEO","30","[c]","32080","33080"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","SEO","20","[c]","39850","37300"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","Unknown","75","[c]","28480","26990"
"New entrant CS","2022","50-59","Devon","AA","20","[c]","21430","20770"
"New entrant CS","2022","50-59","Devon","AO","45","[c]","21900","21750"
"New entrant CS","2022","50-59","Devon","EO","20","[c]","29290","27130"
"New entrant CS","2022","50-59","Devon","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Devon","G7","15","[c]","52650","48200"
"New entrant CS","2022","50-59","Devon","HEO","20","[c]","30890","30970"
"New entrant CS","2022","50-59","Devon","SEO","15","[c]","38150","37420"
"New entrant CS","2022","50-59","Devon","Unknown","50","[c]","29910","28220"
"New entrant CS","2022","50-59","Dorset and Somerset","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Dorset and Somerset","AO","30","[c]","21640","21220"
"New entrant CS","2022","50-59","Dorset and Somerset","EO","25","[c]","26610","26740"
"New entrant CS","2022","50-59","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Dorset and Somerset","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Dorset and Somerset","HEO","10","[c]","31960","33000"
"New entrant CS","2022","50-59","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Dorset and Somerset","SEO","15","[c]","41850","42510"
"New entrant CS","2022","50-59","Dorset and Somerset","Unknown","50","[c]","29950","26610"
"New entrant CS","2022","50-59","East Anglia","AA","20","[c]","20800","20890"
"New entrant CS","2022","50-59","East Anglia","AO","60","[c]","22250","21260"
"New entrant CS","2022","50-59","East Anglia","EO","45","[c]","27170","27570"
"New entrant CS","2022","50-59","East Anglia","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Anglia","G7","10","[c]","57700","53500"
"New entrant CS","2022","50-59","East Anglia","HEO","25","[c]","33760","33000"
"New entrant CS","2022","50-59","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Anglia","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Anglia","Unknown","105","[c]","28010","26310"
"New entrant CS","2022","50-59","East Wales","AA","15","[c]","19530","19200"
"New entrant CS","2022","50-59","East Wales","AO","95","[c]","21290","21250"
"New entrant CS","2022","50-59","East Wales","EO","40","[c]","25890","26130"
"New entrant CS","2022","50-59","East Wales","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Wales","G7","25","[c]","56200","55000"
"New entrant CS","2022","50-59","East Wales","HEO","20","[c]","32950","31210"
"New entrant CS","2022","50-59","East Wales","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Wales","SEO","30","[c]","40990","40100"
"New entrant CS","2022","50-59","East Wales","Unknown","35","[c]","30020","28760"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","AO","25","[c]","22250","21260"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","EO","15","[c]","26240","26240"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Unknown","40","[c]","28340","28200"
"New entrant CS","2022","50-59","Eastern Scotland","AA","65","[c]","21600","21050"
"New entrant CS","2022","50-59","Eastern Scotland","AO","85","[c]","22030","21260"
"New entrant CS","2022","50-59","Eastern Scotland","EO","95","[c]","27830","27230"
"New entrant CS","2022","50-59","Eastern Scotland","G6","20","[c]","69840","70480"
"New entrant CS","2022","50-59","Eastern Scotland","G7","35","[c]","53140","49860"
"New entrant CS","2022","50-59","Eastern Scotland","HEO","50","[c]","32250","31540"
"New entrant CS","2022","50-59","Eastern Scotland","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Eastern Scotland","SEO","60","[c]","41160","39660"
"New entrant CS","2022","50-59","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Essex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Essex","AO","25","[c]","23440","24250"
"New entrant CS","2022","50-59","Essex","EO","40","[c]","30650","29290"
"New entrant CS","2022","50-59","Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Essex","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Essex","Unknown","50","[c]","30300","26310"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","AA","15","[c]","21270","20890"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","AO","50","[c]","22260","21260"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","EO","70","[c]","26140","26240"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G6","10","[c]","70630","66500"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G7","60","[c]","53730","53500"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","70","[c]","31740","33000"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
