"Status","Year","Age","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","White","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Psychology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Science and Engineering","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Science and Engineering","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Science and Engineering","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Science and Engineering","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Science and Engineering","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Science and Engineering","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Science and Engineering","South West (England)","60","[c]","39920","41530"
"New entrant CS","2022","40-49","White","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Science and Engineering","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Science and Engineering","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Security","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Social Research","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Statistics","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Statistics","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Tax","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Tax","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Tax","North East (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Tax","North West (England)","30","[c]","26610","26590"
"New entrant CS","2022","40-49","White","Tax","Northern Ireland","30","[c]","28080","26590"
"New entrant CS","2022","40-49","White","Tax","Scotland","35","[c]","27760","26590"
"New entrant CS","2022","40-49","White","Tax","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Tax","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Tax","Wales","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Tax","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Tax","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","London","55","[c]","51330","49700"
"New entrant CS","2022","40-49","White","Unknown","North East (England)","35","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","North West (England)","35","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Scotland","410","[c]","35350","31540"
"New entrant CS","2022","40-49","White","Unknown","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Wales","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Yorkshire and The Humber","35","[c]","38020","32000"
"New entrant CS","2022","40-49","White","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Economics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Geography","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","East Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","London","55","[c]","33180","31060"
"New entrant CS","2022","50-59","Asian","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","West Midlands (England)","40","[c]","27850","26590"
"New entrant CS","2022","50-59","Asian","Operational Delivery","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Planning","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Planning","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Planning Inspectors","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Psychology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Psychology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
