"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","SEO/HEO","15","[c]","34600","34220"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","EO","20","[c]","23420","22430"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","G6/G7","15","[c]","52080","48250"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","SEO/HEO","30","[c]","34460","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","EO","20","[c]","25580","25070"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","G6/G7","20","[c]","51330","47550"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","SEO/HEO","50","[c]","32480","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","AA/AO","655","[c]","21360","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","EO","170","[c]","25370","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","SEO/HEO","75","[c]","33020","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","EO","10","[c]","27120","27960"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","AA/AO","25","[c]","21750","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","EO","125","[c]","26110","25170"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","G6/G7","240","[c]","53020","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","SCS level","15","[c]","82310","75530"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","SEO/HEO","755","[c]","33620","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","EO","10","[c]","25450","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","G6/G7","25","[c]","53400","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","SEO/HEO","25","[c]","34580","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","AA/AO","65","[c]","23070","24370"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","EO","40","[c]","26780","27960"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","SEO/HEO","40","[c]","32270","30220"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","10","[c]","37860","38750"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","SEO/HEO","30","[c]","34960","35900"
"New entrant CS","2022","Department for International Trade","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","SEO/HEO","15","[c]","36360","38160"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","G6/G7","15","[c]","63360","61000"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","SEO/HEO","25","[c]","35770","32750"
"New entrant CS","2022","Department for International Trade","Economics","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","SEO/HEO","15","[c]","31800","31800"
"New entrant CS","2022","Department for International Trade","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","EO","15","[c]","26250","26250"
"New entrant CS","2022","Department for International Trade","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","EO","60","[c]","25480","26250"
"New entrant CS","2022","Department for International Trade","International Trade","G6/G7","30","[c]","54140","51710"
"New entrant CS","2022","Department for International Trade","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","SEO/HEO","100","[c]","33570","31800"
"New entrant CS","2022","Department for International Trade","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Communications","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","G6/G7","15","[c]","52790","53130"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","AA/AO","10","[c]","23470","23320"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","AA/AO","25","[c]","21750","21520"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","EO","20","[c]","26120","26050"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Delivery","SEO/HEO","30","[c]","32500","30260"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","SEO/HEO","25","[c]","36020","32780"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","EO","10","[c]","26660","26340"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning","SEO/HEO","15","[c]","39620","39100"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Planning Inspectors","G6/G7","20","[c]","41440","41020"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","AA/AO","10","[c]","18200","18200"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","EO","95","[c]","26860","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","G6/G7","60","[c]","53540","53130"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Policy","SEO/HEO","210","[c]","34080","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Project Delivery","SEO/HEO","15","[c]","33900","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","EO","10","[c]","27100","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Statistics","SEO/HEO","15","[c]","32680","33210"
"New entrant CS","2022","Department for Transport","Commercial","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Commercial","EO","10","[c]","26010","26130"
"New entrant CS","2022","Department for Transport","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Commercial","SEO/HEO","25","[c]","34830","34710"
"New entrant CS","2022","Department for Transport","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Communications","SEO/HEO","25","[c]","36100","34710"
"New entrant CS","2022","Department for Transport","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","AA/AO","15","[c]","20460","21840"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","EO","30","[c]","26440","26130"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","G6/G7","20","[c]","55590","54110"
"New entrant CS","2022","Department for Transport","Digital, Data and Technology","SEO/HEO","55","[c]","36200","36680"
"New entrant CS","2022","Department for Transport","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Economics","EO","10","[c]","28670","29970"
"New entrant CS","2022","Department for Transport","Economics","G6/G7","10","[c]","58600","54110"
"New entrant CS","2022","Department for Transport","Economics","SEO/HEO","15","[c]","31440","28000"
"New entrant CS","2022","Department for Transport","Finance","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","EO","15","[c]","25290","26130"
"New entrant CS","2022","Department for Transport","Finance","G6/G7","15","[c]","55080","54110"
"New entrant CS","2022","Department for Transport","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Finance","SEO/HEO","20","[c]","39060","40930"
"New entrant CS","2022","Department for Transport","Human Resources","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Human Resources","EO","15","[c]","23780","26130"
"New entrant CS","2022","Department for Transport","Human Resources","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Human Resources","SEO/HEO","25","[c]","34650","34330"
"New entrant CS","2022","Department for Transport","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Delivery","AA/AO","810","[c]","21280","21840"
"New entrant CS","2022","Department for Transport","Operational Delivery","EO","385","[c]","26750","26130"
"New entrant CS","2022","Department for Transport","Operational Delivery","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Delivery","SEO/HEO","55","[c]","37170","34730"
"New entrant CS","2022","Department for Transport","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","G6/G7","60","[c]","56670","54110"
"New entrant CS","2022","Department for Transport","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Policy","SEO/HEO","115","[c]","36800","34710"
"New entrant CS","2022","Department for Transport","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Project Delivery","G6/G7","35","[c]","55460","54110"
"New entrant CS","2022","Department for Transport","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Project Delivery","SEO/HEO","25","[c]","35460","34710"
"New entrant CS","2022","Department for Transport","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Property","SEO/HEO","10","[c]","32540","30730"
"New entrant CS","2022","Department for Transport","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Science and Engineering","SEO/HEO","15","[c]","38920","42470"
"New entrant CS","2022","Department for Transport","Security","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Security","SEO/HEO","10","[c]","38930","38650"
"New entrant CS","2022","Department for Transport","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Social Research","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Statistics","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","AA/AO","10","[c]","21550","21840"
"New entrant CS","2022","Department for Transport","Unknown","EO","65","[c]","27340","26780"
"New entrant CS","2022","Department for Transport","Unknown","G6/G7","60","[c]","58220","54110"
"New entrant CS","2022","Department for Transport","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","SEO/HEO","95","[c]","37010","34710"
"New entrant CS","2022","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Commercial","AA/AO","15","[c]","21540","21260"
"New entrant CS","2022","Department for Work and Pensions","Commercial","EO","10","[c]","27670","27570"
"New entrant CS","2022","Department for Work and Pensions","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Commercial","SEO/HEO","10","[c]","33540","31990"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","AA/AO","285","[c]","22740","21260"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","EO","340","[c]","28020","27570"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Counter Fraud","SEO/HEO","25","[c]","34570","35220"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","AA/AO","25","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","EO","95","[c]","27600","27570"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","G6/G7","115","[c]","57190","57060"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Digital, Data and Technology","SEO/HEO","145","[c]","37320","37100"
"New entrant CS","2022","Department for Work and Pensions","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Economics","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","AA/AO","15","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions","Finance","EO","30","[c]","28200","27570"
"New entrant CS","2022","Department for Work and Pensions","Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Finance","SEO/HEO","35","[c]","36530","35310"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Human Resources","SEO/HEO","25","[c]","33180","31990"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","EO","10","[c]","27760","27570"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Knowledge and Information Management","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","AA/AO","3185","[c]","21510","21260"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","EO","3795","[c]","28300","27570"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","G6/G7","25","[c]","52980","49170"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Operational Delivery","SEO/HEO","145","[c]","39160","35310"
"New entrant CS","2022","Department for Work and Pensions","Operational Research","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Other","AA/AO","540","[c]","21550","21260"
"New entrant CS","2022","Department for Work and Pensions","Other","EO","90","[c]","28000","27570"
"New entrant CS","2022","Department for Work and Pensions","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Other","SEO/HEO","15","[c]","33970","31990"
"New entrant CS","2022","Department for Work and Pensions","Policy","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Policy","EO","10","[c]","29180","27660"
"New entrant CS","2022","Department for Work and Pensions","Policy","G6/G7","10","[c]","52070","53360"
"New entrant CS","2022","Department for Work and Pensions","Policy","SEO/HEO","60","[c]","35860","36650"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","AA/AO","40","[c]","21450","21260"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","EO","10","[c]","28240","27570"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Project Delivery","SEO/HEO","15","[c]","35220","35310"
"New entrant CS","2022","Department for Work and Pensions","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Property","SEO/HEO","15","[c]","39350","40000"
"New entrant CS","2022","Department for Work and Pensions","Science and Engineering","EO","60","[c]","26380","26370"
"New entrant CS","2022","Department for Work and Pensions","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Security","SEO/HEO","20","[c]","35700","36000"
"New entrant CS","2022","Department for Work and Pensions","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Statistics","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","AA/AO","595","[c]","21540","21260"
"New entrant CS","2022","Department for Work and Pensions","Unknown","EO","505","[c]","27740","27570"
