"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Merseyside","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Female","120","[c]","31960","28970"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Male","85","[c]","33620","28970"
"New entrant CS","2022","Disclosure Scotland","Scotland","West Central Scotland","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Disclosure Scotland","Scotland","West Central Scotland","Male","35","[c]","22980","21050"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","Female","280","[c]","21280","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","Male","250","[c]","22410","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","West Midlands (England)","West Midlands","Female","40","[c]","21950","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","West Midlands (England)","West Midlands","Male","45","[c]","22670","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","35","[c]","30300","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","East of England","Bedfordshire and Hertfordshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","East of England","East Anglia","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","East of England","East Anglia","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","East of England","Essex","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","London","Inner London - East","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","London","Outer London - East and North East","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","London","Outer London - East and North East","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North East (England)","Northumberland, and Tyne and Wear","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North East (England)","Northumberland, and Tyne and Wear","Male","30","[c]","24600","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North East (England)","Tees Valley and Durham","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North West (England)","Merseyside","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","North West (England)","Merseyside","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Scotland","Eastern Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South East (England)","Kent","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South East (England)","Kent","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South West (England)","Dorset and Somerset","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","30","[c]","26770","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","30","[c]","28050","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Wales","East Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","Male","35","[c]","26110","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","London","Inner London - West","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","London","Inner London - West","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","North West (England)","Greater Manchester","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","North West (England)","Greater Manchester","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","West Midlands (England)","West Midlands","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","West Midlands (England)","West Midlands","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scotland","Eastern Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scotland","Eastern Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scotland","West Central Scotland","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Scotland","West Central Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East of England","East Anglia","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","Inner London - West","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","Inner London - West","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North West (England)","Greater Manchester","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Northern Ireland","Northern Ireland","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Northern Ireland","Northern Ireland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Wales","East Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Wales","East Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","West Midlands (England)","West Midlands","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scotland","Eastern Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scotland","North Eastern Scotland","Female","35","[c]","31150","31540"
"New entrant CS","2022","Food Standards Scotland","Scotland","North Eastern Scotland","Male","30","[c]","36030","27230"
"New entrant CS","2022","Food Standards Scotland","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Scotland","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","London","Inner London - West","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","London","Inner London - West","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Actuary's Department","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
