"Status","Year","Organisation","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Surrey, East and West Sussex","Female","50","[c]","43210","38200"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Surrey, East and West Sussex","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Central Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Central Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Midlands","Female","250","[c]","38580","32330"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Midlands","Male","85","[c]","45950","35570"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Yorkshire","Female","175","[c]","39570","36330"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Yorkshire","Male","105","[c]","44980","37190"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Southern Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Attorney General's Departments","Inner London - West","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Attorney General's Departments","Inner London - West","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","West Central Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","West Central Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Scottish Government","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","The National Archives","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","The National Archives","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scottish Government","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scottish Government","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scottish Government","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scottish Government","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","UK Export Finance","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","UK Export Finance","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - East","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - West","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","East Wales","Female","65","[c]","34330","30460"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","East Wales","Male","45","[c]","35540","32040"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","Female","35","[c]","28940","29540"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","Male","35","[c]","32920","29540"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Inner London - West","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Inner London - West","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Devon","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Inner London - East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","East Wales","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","East Wales","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","West Wales and The Valleys","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Welsh Government","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Welsh Government","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
