"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Yorkshire and The Humber","Unknown","40","[c]","36610","36500"
"New entrant CS","2022","Unknown","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","East of England","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","Unknown","40","[c]","48460","43430"
"New entrant CS","2022","Unknown","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","North East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","North West (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Scotland","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","South East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","South West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Wales","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","West Midlands (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Yorkshire and The Humber","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Yorkshire and The Humber","Unknown","40","[c]","29720","27570"
"New entrant CS","2022","Unknown","Grants Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","East Midlands (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","East of England","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","North East (England)","Unknown","75","[c]","21700","21300"
"New entrant CS","2022","Unknown","Grants Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","North West (England)","Unknown","110","[c]","21430","21300"
"New entrant CS","2022","Unknown","Grants Management","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","South East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","South West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","West Midlands (England)","Unknown","40","[c]","21890","21300"
"New entrant CS","2022","Unknown","Grants Management","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Yorkshire and The Humber","Unknown","50","[c]","21440","21300"
"New entrant CS","2022","Unknown","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","London","Unknown","50","[c]","34400","28640"
"New entrant CS","2022","Unknown","Human Resources","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","North East (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","North West (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","South East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","South West (England)","Unknown","40","[c]","31150","23670"
"New entrant CS","2022","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Yorkshire and The Humber","Unknown","40","[c]","49300","50210"
"New entrant CS","2022","Unknown","Internal Audit","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","London","Unknown","45","[c]","38900","30750"
"New entrant CS","2022","Unknown","Legal","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","East Midlands (England)","Unknown","665","[c]","25150","23170"
"New entrant CS","2022","Unknown","No function","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","East of England","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","East of England","Unknown","635","[c]","26000","24800"
"New entrant CS","2022","Unknown","No function","London","Heterosexual / straight","60","[c]","36200","31060"
"New entrant CS","2022","Unknown","No function","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","London","Undeclared","120","[c]","40070","32790"
"New entrant CS","2022","Unknown","No function","London","Unknown","2440","[c]","33690","30260"
"New entrant CS","2022","Unknown","No function","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","North East (England)","Unknown","600","[c]","25060","23140"
"New entrant CS","2022","Unknown","No function","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","North West (England)","Unknown","1670","[c]","25370","23170"
"New entrant CS","2022","Unknown","No function","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Northern Ireland","Unknown","160","[c]","23820","21250"
"New entrant CS","2022","Unknown","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Scotland","Unknown","775","[c]","23520","21640"
"New entrant CS","2022","Unknown","No function","South East (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","South East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","South East (England)","Unknown","1055","[c]","26530","26130"
"New entrant CS","2022","Unknown","No function","South West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","South West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","South West (England)","Unknown","790","[c]","25890","23140"
"New entrant CS","2022","Unknown","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Unknown","Unknown","280","[c]","28210","28000"
"New entrant CS","2022","Unknown","No function","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Wales","Unknown","710","[c]","23480","21810"
"New entrant CS","2022","Unknown","No function","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","West Midlands (England)","Unknown","970","[c]","25340","23140"
"New entrant CS","2022","Unknown","No function","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Yorkshire and The Humber","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Yorkshire and The Humber","Unknown","1090","[c]","26350","23170"
"New entrant CS","2022","Unknown","Project Delivery","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","Unknown","55","[c]","45590","38160"
"New entrant CS","2022","Unknown","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","North East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","North West (England)","Unknown","30","[c]","30650","29160"
"New entrant CS","2022","Unknown","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Scotland","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","South East (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","South West (England)","Unknown","205","[c]","29040","26500"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East Midlands (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","East of England","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","London","Unknown","55","[c]","37960","30880"
"New entrant CS","2022","Unknown","Property","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
