"Status","Year","Region_ITL2","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","Male","Undeclared","35","[c]","31300","29360"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","Male","Unknown","280","[c]","26690","25000"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Outside London","Female","Heterosexual / straight","290","[c]","28180","24140"
"New entrant CS","2022","Devon","Outside London","Female","LGBO","35","[c]","23350","21750"
"New entrant CS","2022","Devon","Outside London","Female","Undeclared","35","[c]","29800","24620"
"New entrant CS","2022","Devon","Outside London","Female","Unknown","160","[c]","24730","22600"
"New entrant CS","2022","Devon","Outside London","Male","Heterosexual / straight","280","[c]","27810","24400"
"New entrant CS","2022","Devon","Outside London","Male","LGBO","35","[c]","25830","21750"
"New entrant CS","2022","Devon","Outside London","Male","Undeclared","40","[c]","28050","24960"
"New entrant CS","2022","Devon","Outside London","Male","Unknown","145","[c]","26700","23140"
"New entrant CS","2022","Devon","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Outside London","Female","Heterosexual / straight","230","[c]","26940","24090"
"New entrant CS","2022","Dorset and Somerset","Outside London","Female","LGBO","30","[c]","25580","23630"
"New entrant CS","2022","Dorset and Somerset","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Outside London","Female","Unknown","105","[c]","24350","22510"
"New entrant CS","2022","Dorset and Somerset","Outside London","Male","Heterosexual / straight","205","[c]","27640","25000"
"New entrant CS","2022","Dorset and Somerset","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Outside London","Male","Unknown","115","[c]","28220","24840"
"New entrant CS","2022","Dorset and Somerset","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Outside London","Female","Heterosexual / straight","600","[c]","26720","24800"
"New entrant CS","2022","East Anglia","Outside London","Female","LGBO","60","[c]","24350","23140"
"New entrant CS","2022","East Anglia","Outside London","Female","Undeclared","45","[c]","26790","25580"
"New entrant CS","2022","East Anglia","Outside London","Female","Unknown","275","[c]","26280","24800"
"New entrant CS","2022","East Anglia","Outside London","Male","Heterosexual / straight","505","[c]","26850","24920"
"New entrant CS","2022","East Anglia","Outside London","Male","LGBO","35","[c]","27500","23140"
"New entrant CS","2022","East Anglia","Outside London","Male","Undeclared","40","[c]","28700","25240"
"New entrant CS","2022","East Anglia","Outside London","Male","Unknown","210","[c]","28690","25000"
"New entrant CS","2022","East Anglia","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Outside London","Female","Heterosexual / straight","865","[c]","28170","24330"
"New entrant CS","2022","East Wales","Outside London","Female","LGBO","105","[c]","26160","23880"
"New entrant CS","2022","East Wales","Outside London","Female","Undeclared","60","[c]","30480","27190"
"New entrant CS","2022","East Wales","Outside London","Female","Unknown","325","[c]","25440","22840"
"New entrant CS","2022","East Wales","Outside London","Male","Heterosexual / straight","735","[c]","30200","26350"
"New entrant CS","2022","East Wales","Outside London","Male","LGBO","90","[c]","27660","24730"
"New entrant CS","2022","East Wales","Outside London","Male","Undeclared","50","[c]","31310","27080"
"New entrant CS","2022","East Wales","Outside London","Male","Unknown","310","[c]","27080","24030"
"New entrant CS","2022","East Wales","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Female","Heterosexual / straight","210","[c]","25740","23170"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Female","Unknown","100","[c]","24820","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Male","Heterosexual / straight","160","[c]","25900","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Male","Unknown","80","[c]","23920","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Outside London","Female","Heterosexual / straight","935","[c]","29380","27230"
"New entrant CS","2022","Eastern Scotland","Outside London","Female","LGBO","135","[c]","27940","25740"
"New entrant CS","2022","Eastern Scotland","Outside London","Female","Undeclared","65","[c]","30880","27230"
"New entrant CS","2022","Eastern Scotland","Outside London","Female","Unknown","745","[c]","29360","27020"
"New entrant CS","2022","Eastern Scotland","Outside London","Male","Heterosexual / straight","690","[c]","29760","27230"
"New entrant CS","2022","Eastern Scotland","Outside London","Male","LGBO","105","[c]","28640","27230"
"New entrant CS","2022","Eastern Scotland","Outside London","Male","Undeclared","50","[c]","30520","27230"
"New entrant CS","2022","Eastern Scotland","Outside London","Male","Unknown","575","[c]","29690","26590"
"New entrant CS","2022","Eastern Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Outside London","Female","Heterosexual / straight","295","[c]","28670","24800"
"New entrant CS","2022","Essex","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Outside London","Female","Unknown","150","[c]","25840","24800"
"New entrant CS","2022","Essex","Outside London","Male","Heterosexual / straight","150","[c]","29410","26140"
"New entrant CS","2022","Essex","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Outside London","Male","Unknown","120","[c]","27430","25000"
"New entrant CS","2022","Essex","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Heterosexual / straight","1140","[c]","30100","26710"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","LGBO","135","[c]","28350","25480"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Undeclared","100","[c]","30800","27500"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Unknown","525","[c]","27610","25000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Heterosexual / straight","1070","[c]","33090","29230"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","LGBO","80","[c]","30040","27540"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Undeclared","100","[c]","33410","29180"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Unknown","575","[c]","30390","26350"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Outside London","Female","Heterosexual / straight","1015","[c]","28240","26410"
"New entrant CS","2022","Greater Manchester","Outside London","Female","LGBO","120","[c]","27900","25000"
"New entrant CS","2022","Greater Manchester","Outside London","Female","Undeclared","55","[c]","28410","23830"
"New entrant CS","2022","Greater Manchester","Outside London","Female","Unknown","630","[c]","27990","25120"
"New entrant CS","2022","Greater Manchester","Outside London","Male","Heterosexual / straight","845","[c]","29880","26590"
"New entrant CS","2022","Greater Manchester","Outside London","Male","LGBO","120","[c]","28420","26590"
"New entrant CS","2022","Greater Manchester","Outside London","Male","Undeclared","60","[c]","28920","26590"
"New entrant CS","2022","Greater Manchester","Outside London","Male","Unknown","585","[c]","29710","26590"
"New entrant CS","2022","Greater Manchester","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","Female","Heterosexual / straight","560","[c]","27330","24430"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","Female","LGBO","55","[c]","26040","23990"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","Female","Undeclared","45","[c]","31180","27850"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","Female","Unknown","280","[c]","27280","24800"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","Male","Heterosexual / straight","520","[c]","30650","26350"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","Male","LGBO","40","[c]","26470","25050"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","Male","Undeclared","35","[c]","31090","28140"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","Male","Unknown","260","[c]","29410","26130"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Heterosexual / straight","230","[c]","27410","26350"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Unknown","115","[c]","24290","21300"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Heterosexual / straight","150","[c]","27580","24520"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Unknown","90","[c]","25810","23140"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Outside London","Female","Heterosexual / straight","65","[c]","27400","27230"
"New entrant CS","2022","Highlands and Islands","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Outside London","Male","Heterosexual / straight","50","[c]","27900","26130"
"New entrant CS","2022","Highlands and Islands","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Outside London","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","London","Female","Heterosexual / straight","1065","[c]","37220","32260"
"New entrant CS","2022","Inner London - East","London","Female","LGBO","105","[c]","37440","33120"
"New entrant CS","2022","Inner London - East","London","Female","Undeclared","125","[c]","37830","32330"
"New entrant CS","2022","Inner London - East","London","Female","Unknown","385","[c]","34730","30750"
"New entrant CS","2022","Inner London - East","London","Male","Heterosexual / straight","760","[c]","38500","32330"
"New entrant CS","2022","Inner London - East","London","Male","LGBO","95","[c]","38840","33400"
"New entrant CS","2022","Inner London - East","London","Male","Undeclared","80","[c]","42270","36450"
"New entrant CS","2022","Inner London - East","London","Male","Unknown","265","[c]","36060","31060"
"New entrant CS","2022","Inner London - East","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","London","Female","Heterosexual / straight","2320","[c]","37220","33570"
"New entrant CS","2022","Inner London - West","London","Female","LGBO","290","[c]","35220","32790"
"New entrant CS","2022","Inner London - West","London","Female","Undeclared","435","[c]","36360","32790"
"New entrant CS","2022","Inner London - West","London","Female","Unknown","1390","[c]","36550","31120"
"New entrant CS","2022","Inner London - West","London","Male","Heterosexual / straight","1640","[c]","39170","34020"
"New entrant CS","2022","Inner London - West","London","Male","LGBO","275","[c]","38100","34210"
"New entrant CS","2022","Inner London - West","London","Male","Undeclared","295","[c]","38740","33210"
"New entrant CS","2022","Inner London - West","London","Male","Unknown","1120","[c]","39020","33040"
"New entrant CS","2022","Inner London - West","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Outside London","Female","Heterosexual / straight","340","[c]","26930","24270"
"New entrant CS","2022","Kent","Outside London","Female","LGBO","30","[c]","28740","28140"
"New entrant CS","2022","Kent","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Outside London","Female","Unknown","215","[c]","26040","24880"
"New entrant CS","2022","Kent","Outside London","Male","Heterosexual / straight","225","[c]","27180","26140"
"New entrant CS","2022","Kent","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Outside London","Male","Unknown","235","[c]","26150","24880"
"New entrant CS","2022","Kent","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Outside London","Female","Heterosexual / straight","600","[c]","26070","23140"
"New entrant CS","2022","Lancashire","Outside London","Female","LGBO","65","[c]","23850","23140"
"New entrant CS","2022","Lancashire","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Outside London","Female","Unknown","275","[c]","25350","23170"
"New entrant CS","2022","Lancashire","Outside London","Male","Heterosexual / straight","440","[c]","26070","23140"
"New entrant CS","2022","Lancashire","Outside London","Male","LGBO","40","[c]","26550","21260"
"New entrant CS","2022","Lancashire","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Outside London","Male","Unknown","155","[c]","26000","23140"
"New entrant CS","2022","Lancashire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Heterosexual / straight","410","[c]","25030","22510"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Female","LGBO","40","[c]","23430","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Unknown","195","[c]","24220","22140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Heterosexual / straight","250","[c]","25760","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Unknown","105","[c]","24390","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Outside London","Female","Heterosexual / straight","185","[c]","27220","24800"
"New entrant CS","2022","Lincolnshire","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Outside London","Female","Unknown","40","[c]","27630","26350"
"New entrant CS","2022","Lincolnshire","Outside London","Male","Heterosexual / straight","155","[c]","27490","26130"
"New entrant CS","2022","Lincolnshire","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Outside London","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Outside London","Female","Heterosexual / straight","980","[c]","25930","24440"
"New entrant CS","2022","Merseyside","Outside London","Female","LGBO","80","[c]","24740","23160"
"New entrant CS","2022","Merseyside","Outside London","Female","Undeclared","60","[c]","25850","24090"
"New entrant CS","2022","Merseyside","Outside London","Female","Unknown","640","[c]","24850","23710"
"New entrant CS","2022","Merseyside","Outside London","Male","Heterosexual / straight","590","[c]","26820","24880"
"New entrant CS","2022","Merseyside","Outside London","Male","LGBO","100","[c]","25080","24800"
"New entrant CS","2022","Merseyside","Outside London","Male","Undeclared","35","[c]","28650","26370"
"New entrant CS","2022","Merseyside","Outside London","Male","Unknown","365","[c]","26170","24880"
"New entrant CS","2022","Merseyside","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Outside London","Female","Heterosexual / straight","85","[c]","27820","27230"
"New entrant CS","2022","North Eastern Scotland","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Outside London","Female","Unknown","50","[c]","27190","27230"
"New entrant CS","2022","North Eastern Scotland","Outside London","Male","Heterosexual / straight","65","[c]","35710","27400"
"New entrant CS","2022","North Eastern Scotland","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Outside London","Male","Unknown","45","[c]","30640","27020"
"New entrant CS","2022","North Eastern Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Outside London","Female","Heterosexual / straight","220","[c]","31470","29100"
"New entrant CS","2022","North Yorkshire","Outside London","Female","LGBO","30","[c]","30950","26370"
"New entrant CS","2022","North Yorkshire","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Outside London","Female","Unknown","85","[c]","28200","24800"
"New entrant CS","2022","North Yorkshire","Outside London","Male","Heterosexual / straight","180","[c]","32990","29640"
"New entrant CS","2022","North Yorkshire","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Outside London","Male","Unknown","95","[c]","29080","25210"
"New entrant CS","2022","North Yorkshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","Female","Heterosexual / straight","145","[c]","29240","26590"
"New entrant CS","2022","Northern Ireland","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","Female","Unknown","135","[c]","26150","21250"
"New entrant CS","2022","Northern Ireland","Outside London","Male","Heterosexual / straight","140","[c]","30370","26590"
"New entrant CS","2022","Northern Ireland","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","Male","Unknown","135","[c]","25920","21250"
"New entrant CS","2022","Northern Ireland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Outside London","Female","Heterosexual / straight","1045","[c]","25770","22430"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Outside London","Female","LGBO","115","[c]","24350","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Outside London","Female","Undeclared","60","[c]","25710","21300"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Outside London","Female","Unknown","515","[c]","25170","21300"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Outside London","Male","Heterosexual / straight","725","[c]","27820","26310"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Outside London","Male","LGBO","95","[c]","25450","21840"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Outside London","Male","Undeclared","35","[c]","27210","21520"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Outside London","Male","Unknown","400","[c]","26660","24840"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","London","Female","Heterosexual / straight","285","[c]","30180","30460"
"New entrant CS","2022","Outer London - East and North East","London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","London","Female","Unknown","115","[c]","28410","29020"
"New entrant CS","2022","Outer London - East and North East","London","Male","Heterosexual / straight","155","[c]","31520","31060"
"New entrant CS","2022","Outer London - East and North East","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","London","Male","Unknown","95","[c]","29610","29300"
"New entrant CS","2022","Outer London - East and North East","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","London","Female","Heterosexual / straight","330","[c]","32290","30750"
"New entrant CS","2022","Outer London - South","London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","London","Female","Unknown","315","[c]","32910","28650"
"New entrant CS","2022","Outer London - South","London","Male","Heterosexual / straight","200","[c]","35300","31060"
"New entrant CS","2022","Outer London - South","London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","London","Male","Unknown","240","[c]","36470","31060"
"New entrant CS","2022","Outer London - South","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","London","Female","Heterosexual / straight","450","[c]","31030","31020"
"New entrant CS","2022","Outer London - West and North West","London","Female","LGBO","40","[c]","30250","29840"
"New entrant CS","2022","Outer London - West and North West","London","Female","Undeclared","55","[c]","31670","28500"
"New entrant CS","2022","Outer London - West and North West","London","Female","Unknown","210","[c]","29780","28650"
"New entrant CS","2022","Outer London - West and North West","London","Male","Heterosexual / straight","260","[c]","31770","31020"
"New entrant CS","2022","Outer London - West and North West","London","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","London","Male","Undeclared","35","[c]","32710","28040"
"New entrant CS","2022","Outer London - West and North West","London","Male","Unknown","190","[c]","29750","28650"
"New entrant CS","2022","Outer London - West and North West","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Outside London","Female","Heterosexual / straight","430","[c]","26910","23170"
"New entrant CS","2022","Shropshire and Staffordshire","Outside London","Female","LGBO","45","[c]","24940","23140"
"New entrant CS","2022","Shropshire and Staffordshire","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire and Staffordshire","Outside London","Female","Unknown","180","[c]","26790","23140"
