"Status","Year","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Merseyside","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Yorkshire","Heterosexual / straight","50","[c]","34910","32000"
"New entrant CS","2022","Declared disabled","North Yorkshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northumberland, and Tyne and Wear","Heterosexual / straight","165","[c]","25480","22510"
"New entrant CS","2022","Declared disabled","Northumberland, and Tyne and Wear","LGBO","40","[c]","24950","21260"
"New entrant CS","2022","Declared disabled","Northumberland, and Tyne and Wear","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outer London - East and North East","Heterosexual / straight","50","[c]","30200","30200"
"New entrant CS","2022","Declared disabled","Outer London - East and North East","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outer London - East and North East","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outer London - South","Heterosexual / straight","60","[c]","36080","31060"
"New entrant CS","2022","Declared disabled","Outer London - South","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outer London - South","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outer London - South","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outer London - West and North West","Heterosexual / straight","70","[c]","31760","31060"
"New entrant CS","2022","Declared disabled","Outer London - West and North West","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outer London - West and North West","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Shropshire and Staffordshire","Heterosexual / straight","80","[c]","26450","24090"
"New entrant CS","2022","Declared disabled","Shropshire and Staffordshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Shropshire and Staffordshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Yorkshire","Heterosexual / straight","70","[c]","27060","24940"
"New entrant CS","2022","Declared disabled","South Yorkshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Yorkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Southern Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Southern Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Southern Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Surrey, East and West Sussex","Heterosexual / straight","75","[c]","28160","27570"
"New entrant CS","2022","Declared disabled","Surrey, East and West Sussex","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Surrey, East and West Sussex","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tees Valley and Durham","Heterosexual / straight","70","[c]","28600","25000"
"New entrant CS","2022","Declared disabled","Tees Valley and Durham","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tees Valley and Durham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Central Scotland","Heterosexual / straight","150","[c]","27960","26910"
"New entrant CS","2022","Declared disabled","West Central Scotland","LGBO","50","[c]","26310","23450"
"New entrant CS","2022","Declared disabled","West Central Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Central Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands","Heterosexual / straight","195","[c]","28490","27570"
"New entrant CS","2022","Declared disabled","West Midlands","LGBO","35","[c]","27070","24970"
"New entrant CS","2022","Declared disabled","West Midlands","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Midlands","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Wales and The Valleys","Heterosexual / straight","70","[c]","25180","22600"
"New entrant CS","2022","Declared disabled","West Wales and The Valleys","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Wales and The Valleys","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Yorkshire","Heterosexual / straight","175","[c]","29710","26780"
"New entrant CS","2022","Declared disabled","West Yorkshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Yorkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Heterosexual / straight","365","[c]","29260","28140"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","610","[c]","29360","28140"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","LGBO","40","[c]","32550","28140"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Heterosexual / straight","215","[c]","28110","23170"
"New entrant CS","2022","Declared non-disabled","Cheshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cheshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Heterosexual / straight","140","[c]","25350","21260"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Heterosexual / straight","140","[c]","28720","24800"
"New entrant CS","2022","Declared non-disabled","Cumbria","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cumbria","Unknown","90","[c]","21460","21300"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Heterosexual / straight","970","[c]","27210","25480"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","LGBO","75","[c]","26220","26590"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Undeclared","40","[c]","27070","25620"
"New entrant CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","45","[c]","22790","21300"
"New entrant CS","2022","Declared non-disabled","Devon","Heterosexual / straight","460","[c]","27800","24210"
"New entrant CS","2022","Declared non-disabled","Devon","LGBO","55","[c]","24620","21750"
"New entrant CS","2022","Declared non-disabled","Devon","Undeclared","60","[c]","28030","24380"
"New entrant CS","2022","Declared non-disabled","Devon","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Dorset and Somerset","Heterosexual / straight","340","[c]","27460","24800"
"New entrant CS","2022","Declared non-disabled","Dorset and Somerset","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Dorset and Somerset","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Dorset and Somerset","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Anglia","Heterosexual / straight","910","[c]","26810","24800"
"New entrant CS","2022","Declared non-disabled","East Anglia","LGBO","65","[c]","25690","23140"
"New entrant CS","2022","Declared non-disabled","East Anglia","Undeclared","50","[c]","26780","21810"
"New entrant CS","2022","Declared non-disabled","East Anglia","Unknown","65","[c]","25810","25010"
"New entrant CS","2022","Declared non-disabled","East Wales","Heterosexual / straight","1260","[c]","29170","25860"
"New entrant CS","2022","Declared non-disabled","East Wales","LGBO","125","[c]","27340","24330"
"New entrant CS","2022","Declared non-disabled","East Wales","Undeclared","75","[c]","29940","26590"
"New entrant CS","2022","Declared non-disabled","East Wales","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","300","[c]","25510","23140"
"New entrant CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Eastern Scotland","Heterosexual / straight","1325","[c]","29380","27230"
"New entrant CS","2022","Declared non-disabled","Eastern Scotland","LGBO","140","[c]","27810","26590"
"New entrant CS","2022","Declared non-disabled","Eastern Scotland","Undeclared","75","[c]","31910","27230"
"New entrant CS","2022","Declared non-disabled","Eastern Scotland","Unknown","90","[c]","24300","22000"
"New entrant CS","2022","Declared non-disabled","Essex","Heterosexual / straight","360","[c]","29030","24800"
"New entrant CS","2022","Declared non-disabled","Essex","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Essex","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","1725","[c]","31180","28000"
"New entrant CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","150","[c]","29420","26710"
"New entrant CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","115","[c]","32150","27580"
"New entrant CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","270","[c]","28370","26030"
"New entrant CS","2022","Declared non-disabled","Greater Manchester","Heterosexual / straight","1465","[c]","28360","26590"
"New entrant CS","2022","Declared non-disabled","Greater Manchester","LGBO","155","[c]","28440","25920"
"New entrant CS","2022","Declared non-disabled","Greater Manchester","Undeclared","75","[c]","26850","23500"
"New entrant CS","2022","Declared non-disabled","Greater Manchester","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Hampshire and Isle of Wight","Heterosexual / straight","770","[c]","29150","26130"
"New entrant CS","2022","Declared non-disabled","Hampshire and Isle of Wight","LGBO","60","[c]","26150","25000"
"New entrant CS","2022","Declared non-disabled","Hampshire and Isle of Wight","Undeclared","40","[c]","32030","28690"
"New entrant CS","2022","Declared non-disabled","Hampshire and Isle of Wight","Unknown","130","[c]","30300","27010"
"New entrant CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","305","[c]","27250","25120"
"New entrant CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","40","[c]","22000","21300"
"New entrant CS","2022","Declared non-disabled","Highlands and Islands","Heterosexual / straight","95","[c]","28060","27230"
"New entrant CS","2022","Declared non-disabled","Highlands and Islands","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inner London - East","Heterosexual / straight","1445","[c]","37830","32320"
"New entrant CS","2022","Declared non-disabled","Inner London - East","LGBO","125","[c]","39250","34040"
"New entrant CS","2022","Declared non-disabled","Inner London - East","Undeclared","100","[c]","39880","34100"
"New entrant CS","2022","Declared non-disabled","Inner London - East","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inner London - West","Heterosexual / straight","2970","[c]","38280","34020"
"New entrant CS","2022","Declared non-disabled","Inner London - West","LGBO","355","[c]","38020","33570"
"New entrant CS","2022","Declared non-disabled","Inner London - West","Undeclared","190","[c]","36250","33570"
"New entrant CS","2022","Declared non-disabled","Inner London - West","Unknown","45","[c]","40750","34140"
"New entrant CS","2022","Declared non-disabled","Kent","Heterosexual / straight","420","[c]","27010","24920"
"New entrant CS","2022","Declared non-disabled","Kent","LGBO","35","[c]","27780","27700"
"New entrant CS","2022","Declared non-disabled","Kent","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Kent","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lancashire","Heterosexual / straight","850","[c]","26130","23140"
"New entrant CS","2022","Declared non-disabled","Lancashire","LGBO","65","[c]","25390","23140"
"New entrant CS","2022","Declared non-disabled","Lancashire","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lancashire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","520","[c]","24920","23140"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","LGBO","35","[c]","23110","23140"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","Heterosexual / straight","280","[c]","27360","25170"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Merseyside","Heterosexual / straight","1225","[c]","26100","24800"
"New entrant CS","2022","Declared non-disabled","Merseyside","LGBO","110","[c]","24490","21260"
"New entrant CS","2022","Declared non-disabled","Merseyside","Undeclared","45","[c]","24710","21260"
"New entrant CS","2022","Declared non-disabled","Merseyside","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","Heterosexual / straight","120","[c]","32230","27230"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","Heterosexual / straight","310","[c]","31980","29180"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","LGBO","40","[c]","32100","28370"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North Yorkshire","Unknown","35","[c]","22110","21300"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Heterosexual / straight","215","[c]","29350","26590"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Heterosexual / straight","1470","[c]","26680","23170"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","LGBO","150","[c]","24790","21260"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Undeclared","60","[c]","24390","21260"
"New entrant CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","150","[c]","23140","21300"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","Heterosexual / straight","360","[c]","30520","31060"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - South","Heterosexual / straight","370","[c]","32750","31060"
"New entrant CS","2022","Declared non-disabled","Outer London - South","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - South","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - South","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","Heterosexual / straight","560","[c]","31610","31060"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","LGBO","55","[c]","30900","31060"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","Undeclared","55","[c]","30990","26880"
"New entrant CS","2022","Declared non-disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","Heterosexual / straight","555","[c]","27880","24090"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","LGBO","40","[c]","23610","23140"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","Heterosexual / straight","460","[c]","28210","27570"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","LGBO","40","[c]","27440","23170"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","Heterosexual / straight","360","[c]","24760","21260"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","LGBO","30","[c]","24100","21260"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Southern Scotland","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","Heterosexual / straight","660","[c]","28760","27050"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","LGBO","70","[c]","28700","26020"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","Undeclared","45","[c]","30410","27760"
"New entrant CS","2022","Declared non-disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","Heterosexual / straight","580","[c]","26540","23170"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","LGBO","55","[c]","26130","24050"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Heterosexual / straight","220","[c]","32090","29290"
"New entrant CS","2022","Declared non-disabled","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","Heterosexual / straight","1415","[c]","29630","27230"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","LGBO","165","[c]","28510","27230"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","Undeclared","75","[c]","28920","27230"
"New entrant CS","2022","Declared non-disabled","West Central Scotland","Unknown","45","[c]","21830","20950"
"New entrant CS","2022","Declared non-disabled","West Midlands","Heterosexual / straight","1615","[c]","28600","26590"
"New entrant CS","2022","Declared non-disabled","West Midlands","LGBO","105","[c]","28350","25800"
"New entrant CS","2022","Declared non-disabled","West Midlands","Undeclared","80","[c]","31760","27570"
"New entrant CS","2022","Declared non-disabled","West Midlands","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","Heterosexual / straight","875","[c]","26000","21840"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","LGBO","75","[c]","25410","21840"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Wales and The Valleys","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","Heterosexual / straight","1405","[c]","28880","26590"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","LGBO","105","[c]","29120","26590"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","Undeclared","75","[c]","30120","27570"
"New entrant CS","2022","Declared non-disabled","West Yorkshire","Unknown","70","[c]","27100","21300"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Bedfordshire and Hertfordshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","30","[c]","28610","27200"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cheshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Heterosexual / straight","50","[c]","26510","26590"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Derbyshire and Nottinghamshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Anglia","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Heterosexual / straight","30","[c]","28650","27080"
"New entrant CS","2022","Undeclared","East Wales","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Wales","Undeclared","10","[c]","[c]","[c]"
