"Status","Year","Age","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Tax","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Operational Delivery","35","[c]","29380","27570"
"New entrant CS","2022","40-49","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Operational Delivery","105","[c]","31930","27570"
"New entrant CS","2022","40-49","Undeclared","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Policy","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Commercial","40","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Communications","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Digital, Data and Technology","155","[c]","47080","44450"
"New entrant CS","2022","40-49","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Finance","65","[c]","42160","38810"
"New entrant CS","2022","40-49","Unknown","Geography","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Human Resources","45","[c]","45720","36870"
"New entrant CS","2022","40-49","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Intelligence Analysis","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Legal","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Medicine","35","[c]","49590","39030"
"New entrant CS","2022","40-49","Unknown","Operational Delivery","1810","[c]","27960","24880"
"New entrant CS","2022","40-49","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other","105","[c]","31540","26350"
"New entrant CS","2022","40-49","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Policy","80","[c]","42650","40000"
"New entrant CS","2022","40-49","Unknown","Project Delivery","60","[c]","43500","40180"
"New entrant CS","2022","40-49","Unknown","Property","35","[c]","39920","33080"
"New entrant CS","2022","40-49","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Science and Engineering","35","[c]","40770","42000"
"New entrant CS","2022","40-49","Unknown","Security","35","[c]","28920","25000"
"New entrant CS","2022","40-49","Unknown","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Tax","95","[c]","27940","26590"
"New entrant CS","2022","40-49","Unknown","Unknown","570","[c]","40070","31540"
"New entrant CS","2022","40-49","White","Commercial","80","[c]","34790","32900"
"New entrant CS","2022","40-49","White","Communications","50","[c]","48250","41890"
"New entrant CS","2022","40-49","White","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Counter Fraud","85","[c]","26190","27570"
"New entrant CS","2022","40-49","White","Digital, Data and Technology","300","[c]","43700","40670"
"New entrant CS","2022","40-49","White","Economics","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Finance","120","[c]","38130","36050"
"New entrant CS","2022","40-49","White","Geography","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Human Resources","150","[c]","37680","34000"
"New entrant CS","2022","40-49","White","Inspector of Education and Training","60","[c]","60490","64520"
"New entrant CS","2022","40-49","White","Intelligence Analysis","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","International Trade","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Knowledge and Information Management","40","[c]","31940","29400"
"New entrant CS","2022","40-49","White","Legal","120","[c]","50290","50500"
"New entrant CS","2022","40-49","White","Medicine","55","[c]","55050","41110"
"New entrant CS","2022","40-49","White","Operational Delivery","3315","[c]","28560","26130"
"New entrant CS","2022","40-49","White","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Other","285","[c]","31930","26350"
"New entrant CS","2022","40-49","White","Planning","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Planning Inspectors","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Policy","290","[c]","43960","40100"
"New entrant CS","2022","40-49","White","Project Delivery","160","[c]","41180","38160"
"New entrant CS","2022","40-49","White","Property","110","[c]","40900","38000"
"New entrant CS","2022","40-49","White","Psychology","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Science and Engineering","145","[c]","39670","39030"
"New entrant CS","2022","40-49","White","Security","75","[c]","29990","25540"
"New entrant CS","2022","40-49","White","Social Research","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Statistics","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Tax","180","[c]","27920","26590"
"New entrant CS","2022","40-49","White","Unknown","660","[c]","36790","31540"
"New entrant CS","2022","40-49","White","Veterinarian","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Digital, Data and Technology","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Operational Delivery","190","[c]","29410","27570"
"New entrant CS","2022","50-59","Asian","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Policy","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Tax","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Finance","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Operational Delivery","290","[c]","29260","28090"
"New entrant CS","2022","50-59","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Policy","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Tax","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Operational Delivery","80","[c]","30270","27880"
"New entrant CS","2022","50-59","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Policy","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Operational Delivery","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Operational Delivery","110","[c]","30170","27570"
"New entrant CS","2022","50-59","Undeclared","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Commercial","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Communications","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Digital, Data and Technology","75","[c]","46880","41950"
"New entrant CS","2022","50-59","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Finance","40","[c]","45790","43600"
"New entrant CS","2022","50-59","Unknown","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Human Resources","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Medicine","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Operational Delivery","1800","[c]","28320","26130"
"New entrant CS","2022","50-59","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Other","85","[c]","29710","26000"
"New entrant CS","2022","50-59","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Policy","45","[c]","45790","39600"
"New entrant CS","2022","50-59","Unknown","Project Delivery","35","[c]","42490","39930"
"New entrant CS","2022","50-59","Unknown","Property","40","[c]","36600","33000"
"New entrant CS","2022","50-59","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Science and Engineering","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Security","45","[c]","29880","25000"
"New entrant CS","2022","50-59","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Tax","40","[c]","25740","26590"
"New entrant CS","2022","50-59","Unknown","Unknown","430","[c]","40750","28000"
"New entrant CS","2022","50-59","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Commercial","50","[c]","35320","31060"
"New entrant CS","2022","50-59","White","Communications","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Counter Fraud","80","[c]","26820","27570"
"New entrant CS","2022","50-59","White","Digital, Data and Technology","210","[c]","44170","40230"
"New entrant CS","2022","50-59","White","Economics","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Finance","95","[c]","40640","36790"
"New entrant CS","2022","50-59","White","Geography","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Human Resources","95","[c]","39220","36740"
"New entrant CS","2022","50-59","White","Inspector of Education and Training","50","[c]","62920","70500"
"New entrant CS","2022","50-59","White","Intelligence Analysis","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","International Trade","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Knowledge and Information Management","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Legal","45","[c]","51970","50500"
"New entrant CS","2022","50-59","White","Medicine","30","[c]","57390","46480"
"New entrant CS","2022","50-59","White","Operational Delivery","3200","[c]","27940","26130"
"New entrant CS","2022","50-59","White","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Other","285","[c]","28160","23310"
"New entrant CS","2022","50-59","White","Planning","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Policy","175","[c]","41050","37450"
"New entrant CS","2022","50-59","White","Project Delivery","105","[c]","45810","40180"
"New entrant CS","2022","50-59","White","Property","85","[c]","39210","33040"
"New entrant CS","2022","50-59","White","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Science and Engineering","160","[c]","41070","40070"
"New entrant CS","2022","50-59","White","Security","75","[c]","31140","25810"
"New entrant CS","2022","50-59","White","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Statistics","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Tax","115","[c]","27660","26590"
"New entrant CS","2022","50-59","White","Unknown","495","[c]","36150","29290"
"New entrant CS","2022","50-59","White","Veterinarian","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Communications","[c]","[c]","[c]","[c]"
