"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Charity Commission","Knowledge and Information Management","Merseyside","10","10","[c]","[c]"
"In post","2022","Charity Commission","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","Inner London - West","15","15","53530","51160"
"In post","2022","Charity Commission","Legal","Merseyside","10","10","51030","51070"
"In post","2022","Charity Commission","Operational Delivery","Dorset and Somerset","20","20","31560","29540"
"In post","2022","Charity Commission","Operational Delivery","East Wales","5","5","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","Inner London - West","45","45","39820","37910"
"In post","2022","Charity Commission","Operational Delivery","Merseyside","220","205","29360","27570"
"In post","2022","Charity Commission","Other","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","Inner London - West","5","5","[c]","[c]"
"In post","2022","Charity Commission","Policy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","Merseyside","15","15","33440","33540"
"In post","2022","Charity Commission","Property","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Commercial","East Wales","5","5","[c]","[c]"
"In post","2022","Companies House","Communications","East Wales","25","25","35760","30720"
"In post","2022","Companies House","Counter Fraud","East Wales","165","150","24880","22740"
"In post","2022","Companies House","Counter Fraud","Eastern Scotland","5","5","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","East Wales","230","225","39880","38000"
"In post","2022","Companies House","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Finance","East Wales","70","65","30060","24730"
"In post","2022","Companies House","Human Resources","East Wales","55","55","37260","39820"
"In post","2022","Companies House","Knowledge and Information Management","East Wales","10","10","[c]","[c]"
"In post","2022","Companies House","Legal","East Wales","5","5","[c]","[c]"
"In post","2022","Companies House","Operational Delivery","East Wales","415","370","24810","22740"
"In post","2022","Companies House","Operational Delivery","Eastern Scotland","35","35","25100","22740"
"In post","2022","Companies House","Operational Delivery","Inner London - West","5","5","[c]","[c]"
"In post","2022","Companies House","Operational Delivery","Northern Ireland","25","20","24750","22740"
"In post","2022","Companies House","Other","East Wales","25","25","49860","40170"
"In post","2022","Companies House","Policy","East Wales","30","25","41980","39820"
"In post","2022","Companies House","Project Delivery","East Wales","25","20","42800","41530"
"In post","2022","Companies House","Property","East Wales","15","15","34820","24900"
"In post","2022","Companies House","Security","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Statistics","East Wales","5","5","[c]","[c]"
"In post","2022","Companies House","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Statistics","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Commercial","Inner London - East","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Communications","Inner London - East","35","30","49220","41670"
"In post","2022","Competition and Markets Authority","Corporate Finance","Inner London - East","15","15","46330","38060"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Digital, Data and Technology","Inner London - East","70","70","57770","58030"
"In post","2022","Competition and Markets Authority","Economics","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Economics","Inner London - East","95","90","64300","59890"
"In post","2022","Competition and Markets Authority","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Human Resources","Inner London - East","40","40","49600","44360"
"In post","2022","Competition and Markets Authority","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Intelligence Analysis","Inner London - East","30","30","55030","54320"
"In post","2022","Competition and Markets Authority","Knowledge and Information Management","Inner London - East","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Legal","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Legal","Inner London - East","135","130","68590","71370"
"In post","2022","Competition and Markets Authority","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Policy","Inner London - East","15","10","66710","72430"
"In post","2022","Competition and Markets Authority","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Project Delivery","Eastern Scotland","35","35","55660","54320"
"In post","2022","Competition and Markets Authority","Project Delivery","Inner London - East","335","320","62430","57920"
"In post","2022","Competition and Markets Authority","Project Delivery","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Property","Inner London - East","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Security","Inner London - East","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Statistics","Inner London - East","5","5","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Operational Delivery","West Central Scotland","315","290","27310","25120"
"In post","2022","Crown Commercial Service","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Commercial","East Anglia","70","70","36510","38330"
"In post","2022","Crown Commercial Service","Commercial","East Wales","65","65","34370","31250"
"In post","2022","Crown Commercial Service","Commercial","Inner London - East","15","15","38200","37220"
"In post","2022","Crown Commercial Service","Commercial","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Commercial","Merseyside","175","170","35560","38330"
"In post","2022","Crown Commercial Service","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Commercial","West Midlands","15","15","31840","30420"
"In post","2022","Crown Commercial Service","Commercial","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Communications","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Communications","Merseyside","10","10","38000","38980"
"In post","2022","Crown Commercial Service","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Digital, Data and Technology","East Anglia","35","35","40430","38330"
"In post","2022","Crown Commercial Service","Digital, Data and Technology","East Wales","15","15","47300","51100"
"In post","2022","Crown Commercial Service","Digital, Data and Technology","Inner London - East","30","30","56300","56160"
"In post","2022","Crown Commercial Service","Digital, Data and Technology","Merseyside","55","50","41340","38980"
"In post","2022","Crown Commercial Service","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Finance","Merseyside","30","30","43740","38980"
"In post","2022","Crown Commercial Service","Human Resources","East Anglia","10","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Human Resources","Merseyside","25","25","41880","40670"
"In post","2022","Crown Commercial Service","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Operational Delivery","East Anglia","30","30","38660","31840"
"In post","2022","Crown Commercial Service","Operational Delivery","East Wales","25","25","32400","28570"
"In post","2022","Crown Commercial Service","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
