"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Home Office","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","SEO/HEO","Female","240","[c]","37330","37050"
"Leaver Dept.","2022","Home Office","SEO/HEO","Male","220","[c]","36930","35900"
"Leaver Dept.","2022","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","AA/AO","Female","80","[c]","21740","21170"
"Leaver Dept.","2022","Ministry of Defence","AA/AO","Male","55","[c]","22240","21170"
"Leaver Dept.","2022","Ministry of Defence","EO","Female","110","[c]","26100","26670"
"Leaver Dept.","2022","Ministry of Defence","EO","Male","120","[c]","24950","26350"
"Leaver Dept.","2022","Ministry of Defence","G6/G7","Female","65","[c]","57270","57480"
"Leaver Dept.","2022","Ministry of Defence","G6/G7","Male","85","[c]","57050","56540"
"Leaver Dept.","2022","Ministry of Defence","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","SEO/HEO","Female","255","[c]","36320","37000"
"Leaver Dept.","2022","Ministry of Defence","SEO/HEO","Male","310","[c]","37030","37350"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","AA/AO","Female","365","[c]","20850","20970"
"Leaver Dept.","2022","Ministry of Justice","AA/AO","Male","270","[c]","20800","20970"
"Leaver Dept.","2022","Ministry of Justice","EO","Female","180","[c]","25040","25120"
"Leaver Dept.","2022","Ministry of Justice","EO","Male","110","[c]","25690","25120"
"Leaver Dept.","2022","Ministry of Justice","G6/G7","Female","80","[c]","57420","55980"
"Leaver Dept.","2022","Ministry of Justice","G6/G7","Male","45","[c]","56860","54860"
"Leaver Dept.","2022","Ministry of Justice","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","SEO/HEO","Female","345","[c]","36000","36000"
"Leaver Dept.","2022","Ministry of Justice","SEO/HEO","Male","185","[c]","35830","36050"
"Leaver Dept.","2022","Ministry of Justice","Unknown","Female","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Gas and Electricity Markets","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of Rail and Road","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","SEO/HEO","Female","70","[c]","32890","30710"
"Leaver Dept.","2022","UK Statistics Authority","SEO/HEO","Male","60","[c]","33980","33210"
"Leaver Dept.","2022","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","AA/AO","Female","250","[c]","21460","21250"
"New entrant CS","2022","Attorney General's Departments","AA/AO","Male","75","[c]","21230","20470"
"New entrant CS","2022","Attorney General's Departments","EO","Female","185","[c]","26780","26950"
"New entrant CS","2022","Attorney General's Departments","EO","Male","70","[c]","26970","26950"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Female","185","[c]","52510","50500"
"New entrant CS","2022","Attorney General's Departments","G6/G7","Male","100","[c]","53130","50500"
"New entrant CS","2022","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Female","120","[c]","38740","38180"
"New entrant CS","2022","Attorney General's Departments","SEO/HEO","Male","55","[c]","38020","38000"
"New entrant CS","2022","Cabinet Office","AA/AO","Female","90","[c]","20710","21050"
"New entrant CS","2022","Cabinet Office","AA/AO","Male","60","[c]","20500","20800"
"New entrant CS","2022","Cabinet Office","EO","Female","160","[c]","25790","25520"
"New entrant CS","2022","Cabinet Office","EO","Male","135","[c]","25530","25210"
"New entrant CS","2022","Cabinet Office","G6/G7","Female","200","[c]","59960","56520"
"New entrant CS","2022","Cabinet Office","G6/G7","Male","240","[c]","63180","61710"
"New entrant CS","2022","Cabinet Office","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","SCS level","Male","35","[c]","109920","105000"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Female","590","[c]","30960","28000"
"New entrant CS","2022","Cabinet Office","SEO/HEO","Male","435","[c]","31360","28000"
"New entrant CS","2022","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Female","195","[c]","20720","20910"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Male","125","[c]","20370","20100"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Female","175","[c]","26350","26200"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","EO","Male","190","[c]","26270","24720"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Female","90","[c]","54440","53380"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Male","70","[c]","54200","53380"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","305","[c]","36090","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","305","[c]","36700","35070"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Female","60","[c]","26000","26180"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","EO","Male","35","[c]","26290","26180"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Male","35","[c]","55720","54710"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","130","[c]","34360","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","100","[c]","34420","34020"
"New entrant CS","2022","Department for Education","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","EO","Female","215","[c]","25620","25000"
"New entrant CS","2022","Department for Education","EO","Male","110","[c]","25590","25000"
"New entrant CS","2022","Department for Education","G6/G7","Female","95","[c]","52780","49960"
"New entrant CS","2022","Department for Education","G6/G7","Male","95","[c]","54220","49960"
"New entrant CS","2022","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","SEO/HEO","Female","340","[c]","34220","36500"
"New entrant CS","2022","Department for Education","SEO/HEO","Male","195","[c]","33730","32940"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Female","455","[c]","21600","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Male","325","[c]","21480","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","EO","Female","270","[c]","25690","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","EO","Male","200","[c]","25520","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","Female","220","[c]","52130","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","Male","215","[c]","52450","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","710","[c]","33890","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","515","[c]","33510","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","EO","Female","85","[c]","25960","26250"
"New entrant CS","2022","Department for International Trade","EO","Male","70","[c]","26250","26250"
"New entrant CS","2022","Department for International Trade","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","G6/G7","Male","35","[c]","57600","55710"
"New entrant CS","2022","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","SEO/HEO","Female","105","[c]","33620","31800"
"New entrant CS","2022","Department for International Trade","SEO/HEO","Male","100","[c]","34470","31800"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","AA/AO","Female","35","[c]","21710","21520"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","EO","Female","80","[c]","26870","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","EO","Male","70","[c]","26630","27850"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","G6/G7","Female","70","[c]","51500","53130"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","G6/G7","Male","65","[c]","50530","48700"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","185","[c]","34420","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","160","[c]","34260","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","AA/AO","Female","465","[c]","20940","21840"
"New entrant CS","2022","Department for Transport","AA/AO","Male","420","[c]","21650","21840"
"New entrant CS","2022","Department for Transport","EO","Female","185","[c]","26800","26130"
"New entrant CS","2022","Department for Transport","EO","Male","385","[c]","26620","26130"
"New entrant CS","2022","Department for Transport","G6/G7","Female","110","[c]","55260","54110"
"New entrant CS","2022","Department for Transport","G6/G7","Male","135","[c]","56950","54110"
"New entrant CS","2022","Department for Transport","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","SEO/HEO","Female","240","[c]","36010","34710"
"New entrant CS","2022","Department for Transport","SEO/HEO","Male","285","[c]","36860","34730"
"New entrant CS","2022","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","AA/AO","Female","2690","[c]","21630","21260"
"New entrant CS","2022","Department for Work and Pensions","AA/AO","Male","2015","[c]","21550","21260"
"New entrant CS","2022","Department for Work and Pensions","EO","Female","2985","[c]","28190","27570"
"New entrant CS","2022","Department for Work and Pensions","EO","Male","1980","[c]","28160","27570"
"New entrant CS","2022","Department for Work and Pensions","G6/G7","Female","80","[c]","55030","53360"
"New entrant CS","2022","Department for Work and Pensions","G6/G7","Male","165","[c]","57000","56000"
"New entrant CS","2022","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","SEO/HEO","Female","275","[c]","35500","35310"
"New entrant CS","2022","Department for Work and Pensions","SEO/HEO","Male","360","[c]","37630","36650"
"New entrant CS","2022","Department of Health and Social Care","AA/AO","Female","225","[c]","21430","19880"
"New entrant CS","2022","Department of Health and Social Care","AA/AO","Male","95","[c]","21680","21820"
"New entrant CS","2022","Department of Health and Social Care","EO","Female","560","[c]","25930","26880"
"New entrant CS","2022","Department of Health and Social Care","EO","Male","205","[c]","26130","26880"
"New entrant CS","2022","Department of Health and Social Care","G6/G7","Female","360","[c]","56370","53360"
"New entrant CS","2022","Department of Health and Social Care","G6/G7","Male","210","[c]","56140","53360"
"New entrant CS","2022","Department of Health and Social Care","SCS level","Female","60","[c]","95870","90710"
"New entrant CS","2022","Department of Health and Social Care","SCS level","Male","50","[c]","104960","90390"
"New entrant CS","2022","Department of Health and Social Care","SEO/HEO","Female","1000","[c]","35030","32790"
"New entrant CS","2022","Department of Health and Social Care","SEO/HEO","Male","545","[c]","34200","32790"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","AA/AO","Female","5","[c]","[c]","[c]"
