"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Male","Undeclared","45","[c]","39380","36200"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Female","Heterosexual / straight","95","[c]","26450","23720"
"New entrant CS","2022","Undeclared","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Female","Undeclared","125","[c]","28340","27310"
"New entrant CS","2022","Undeclared","Operational Delivery","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Male","Heterosexual / straight","70","[c]","26200","25110"
"New entrant CS","2022","Undeclared","Operational Delivery","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Male","Undeclared","185","[c]","31190","27570"
"New entrant CS","2022","Undeclared","Operational Delivery","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
