"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Social Research","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","South West (England)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Wales","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","West Midlands (England)","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East of England","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East of England","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Inner London - West","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Inner London - West","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Inner London - West","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Outer London - West and North West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","North East (England)","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","North West (England)","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South East (England)","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","East Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","West Midlands (England)","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","London","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","North East (England)","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","North West (England)","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","East Anglia","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","East Anglia","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Essex","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Inner London - East","Heterosexual / straight","50","[c]","46740","40600"
"Leaver Dept.","2022","Unknown","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Inner London - East","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Inner London - East","Unknown","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Inner London - West","Heterosexual / straight","765","[c]","47810","42470"
"Leaver Dept.","2022","Unknown","London","Inner London - West","LGBO","100","[c]","41830","35240"
"Leaver Dept.","2022","Unknown","London","Inner London - West","Undeclared","185","[c]","44390","39050"
"Leaver Dept.","2022","Unknown","London","Inner London - West","Unknown","975","[c]","39890","32000"
"Leaver Dept.","2022","Unknown","London","Outer London - East and North East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Outer London - South","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Outer London - South","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Outer London - West and North West","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","40","[c]","28900","27570"
"Leaver Dept.","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","Unknown","210","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Tees Valley and Durham","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Greater Manchester","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Greater Manchester","Unknown","145","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Lancashire","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Merseyside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","Merseyside","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","Northern Ireland","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Overseas","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Eastern Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Eastern Scotland","Unknown","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","Southern Scotland","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","West Central Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","West Central Scotland","Unknown","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Hampshire and Isle of Wight","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Kent","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South East (England)","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","115","[c]","44400","38160"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","185","[c]","37190","32000"
"Leaver Dept.","2022","Unknown","Wales","East Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","East Wales","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","West Wales and The Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Wales","West Wales and The Valleys","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","Shropshire and Staffordshire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","West Midlands","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands (England)","West Midlands","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","North Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","South Yorkshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","West Yorkshire","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","West Yorkshire","Unknown","115","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","London","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","London","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","South West (England)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","South West (England)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Wales","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
