"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Perth and Kinross, and Stirling","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Manchester","EO","20","[c]","25210","25000"
"New entrant CS","2022","Property","Greater Manchester","Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Manchester","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Manchester","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Central Hampshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Portsmouth","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Portsmouth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Southampton","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Southampton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - East","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - East","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - East","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - East","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - East","Lambeth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - East","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - East","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - East","Tower Hamlets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - East","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - West","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - West","Westminster","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - West","Westminster","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - West","Westminster","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - West","Westminster","G7","15","[c]","56210","55000"
"New entrant CS","2022","Property","Inner London - West","Westminster","HEO","15","[c]","32690","32560"
"New entrant CS","2022","Property","Inner London - West","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Inner London - West","Westminster","SEO","20","[c]","41330","40650"
"New entrant CS","2022","Property","Kent","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Kent","East Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Kent","East Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Kent","Mid Kent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Kent","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Kent","Mid Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Kent","West Kent","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lancashire","Blackpool","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lancashire","Chorley and West Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lancashire","Chorley and West Lancashire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lancashire","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lancashire","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lancashire","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lancashire","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lancashire","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lancashire","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lancashire","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lancashire","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lincolnshire","Lincolnshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lincolnshire","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lincolnshire","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lincolnshire","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Lincolnshire","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Merseyside","Liverpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Merseyside","Liverpool","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Merseyside","Liverpool","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Merseyside","Sefton","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Merseyside","Sefton","EO","15","[c]","25130","25000"
"New entrant CS","2022","Property","North Yorkshire","North Yorkshire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","North Yorkshire","North Yorkshire CC","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","North Yorkshire","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","North Yorkshire","York","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northern Ireland","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","Tyneside","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","Tyneside","EO","15","[c]","25410","25000"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","Tyneside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","Tyneside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","Tyneside","HEO","10","[c]","30180","30730"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Northumberland, and Tyne and Wear","Tyneside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - South","Bromley","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - South","Croydon","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - South","Croydon","HEO","15","[c]","31360","31130"
"New entrant CS","2022","Property","Outer London - South","Croydon","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - West and North West","Brent","EO","10","[c]","28780","28500"
"New entrant CS","2022","Property","Outer London - West and North West","Brent","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - West and North West","Brent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - West and North West","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Outer London - West and North West","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","Shropshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","Telford and Wrekin","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Shropshire and Staffordshire","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Yorkshire","Sheffield","EO","15","[c]","25000","25000"
"New entrant CS","2022","Property","South Yorkshire","Sheffield","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Yorkshire","Sheffield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Yorkshire","Sheffield","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","South Yorkshire","Sheffield","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Southern Scotland","South Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","West Surrey","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","West Surrey","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","West Surrey","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","West Surrey","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Surrey, East and West Sussex","West Sussex (South West)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","Darlington","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","Darlington","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","Durham","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","Durham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Tees Valley and Durham","Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","Birmingham","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","Birmingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","Birmingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","Birmingham","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","Birmingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","Coventry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","Coventry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","Coventry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","Solihull","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Midlands","Walsall","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","Conwy and Denbighshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","Gwynedd","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","South West Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","South West Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","Swansea","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","Swansea","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","Swansea","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Wales and The Valleys","Swansea","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","Leeds","EO","15","[c]","25150","25000"
"New entrant CS","2022","Property","West Yorkshire","Leeds","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","Leeds","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","Leeds","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","West Yorkshire","Wakefield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Bedfordshire and Hertfordshire","Hertfordshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cheshire","Warrington","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cheshire","Warrington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cheshire","Warrington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Cumbria","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Derbyshire and Nottinghamshire","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Derbyshire and Nottinghamshire","South Nottinghamshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Devon","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Devon","Devon CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Dorset and Somerset","Dorset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Dorset and Somerset","Dorset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","Breckland and South Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Anglia","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Wales","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Eastern Scotland","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Eastern Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Eastern Scotland","Falkirk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
