"Status","Year","Disability","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","White","Policy","Female","55","[c]","35410","32560"
"New entrant CS","2022","Undeclared","White","Policy","Male","50","[c]","34570","33210"
"New entrant CS","2022","Undeclared","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Project Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Property","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Property","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Psychology","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Science and Engineering","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Science and Engineering","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Security","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Social Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Tax","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Tax","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Unknown","Female","65","[c]","31880","30900"
"New entrant CS","2022","Undeclared","White","Unknown","Male","50","[c]","29700","27230"
"New entrant CS","2022","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Digital, Data and Technology","Female","35","[c]","40810","35780"
"New entrant CS","2022","Unknown","Asian","Digital, Data and Technology","Male","40","[c]","36780","33840"
"New entrant CS","2022","Unknown","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Economics","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Finance","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Finance","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Medicine","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Operational Delivery","Female","135","[c]","26700","24880"
"New entrant CS","2022","Unknown","Asian","Operational Delivery","Male","100","[c]","28030","26590"
"New entrant CS","2022","Unknown","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Policy","Female","30","[c]","30580","29360"
"New entrant CS","2022","Unknown","Asian","Policy","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Science and Engineering","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Statistics","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Tax","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Tax","Male","30","[c]","28160","26590"
"New entrant CS","2022","Unknown","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Operational Delivery","Female","55","[c]","27350","26730"
"New entrant CS","2022","Unknown","Black","Operational Delivery","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Policy","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Tax","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Operational Delivery","Female","45","[c]","29490","26510"
"New entrant CS","2022","Unknown","Mixed","Operational Delivery","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Policy","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
