"Status","Year","Function_of_post","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Finance","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Outside London","Female","295","[c]","21510","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Outside London","Male","225","[c]","21730","21300"
"New entrant CS","2022","Human Resources","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","London","Female","225","[c]","36090","32640"
"New entrant CS","2022","Human Resources","Human Resources","London","Male","100","[c]","34700","32330"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","Female","520","[c]","31520","27230"
"New entrant CS","2022","Human Resources","Human Resources","Outside London","Male","195","[c]","35020","30450"
"New entrant CS","2022","Human Resources","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Outside London","Female","60","[c]","26620","27570"
"New entrant CS","2022","Human Resources","Operational Delivery","Outside London","Male","40","[c]","28260","27570"
"New entrant CS","2022","Human Resources","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Outside London","Female","85","[c]","29960","23850"
"New entrant CS","2022","Human Resources","Unknown","Outside London","Male","45","[c]","30590","27040"
"New entrant CS","2022","Human Resources","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","London","Female","250","[c]","46940","50500"
"New entrant CS","2022","Legal","Legal","London","Male","135","[c]","48800","50500"
"New entrant CS","2022","Legal","Legal","Outside London","Female","245","[c]","41250","41750"
"New entrant CS","2022","Legal","Legal","Outside London","Male","110","[c]","42490","41750"
"New entrant CS","2022","Legal","Operational Delivery","London","Female","75","[c]","23030","22510"
"New entrant CS","2022","Legal","Operational Delivery","London","Male","35","[c]","24390","23770"
"New entrant CS","2022","Legal","Operational Delivery","Outside London","Female","205","[c]","22110","22200"
"New entrant CS","2022","Legal","Operational Delivery","Outside London","Male","60","[c]","22420","21250"
"New entrant CS","2022","Legal","Other","London","Female","65","[c]","28250","26950"
"New entrant CS","2022","Legal","Other","London","Male","30","[c]","26570","26950"
"New entrant CS","2022","Legal","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Geography","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Geography","Outside London","Male","50","[c]","27790","20420"
"New entrant CS","2022","No function","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inspector of Education and Training","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inspector of Education and Training","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inspector of Education and Training","Outside London","Female","105","[c]","56420","46360"
"New entrant CS","2022","No function","Inspector of Education and Training","Outside London","Male","30","[c]","66370","70500"
"New entrant CS","2022","No function","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","London","Female","90","[c]","36420","31800"
"New entrant CS","2022","No function","International Trade","London","Male","80","[c]","35880","31800"
"New entrant CS","2022","No function","International Trade","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Knowledge and Information Management","London","Female","30","[c]","34890","30460"
"New entrant CS","2022","No function","Knowledge and Information Management","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Knowledge and Information Management","Outside London","Female","50","[c]","27830","26880"
"New entrant CS","2022","No function","Knowledge and Information Management","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Legal","Outside London","Female","60","[c]","31880","30450"
"New entrant CS","2022","No function","Legal","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","London","Female","30","[c]","77610","84560"
"New entrant CS","2022","No function","Medicine","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Medicine","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Delivery","London","Female","2775","[c]","32590","31020"
"New entrant CS","2022","No function","Operational Delivery","London","Male","1600","[c]","34030","31060"
"New entrant CS","2022","No function","Operational Delivery","Outside London","Female","16585","[c]","25200","23170"
"New entrant CS","2022","No function","Operational Delivery","Outside London","Male","10720","[c]","25660","23170"
"New entrant CS","2022","No function","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Delivery","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Delivery","Unknown","Female","205","[c]","26280","24310"
"New entrant CS","2022","No function","Operational Delivery","Unknown","Male","100","[c]","26380","24800"
"New entrant CS","2022","No function","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Other","London","Female","125","[c]","33430","28880"
"New entrant CS","2022","No function","Other","London","Male","85","[c]","41830","28680"
"New entrant CS","2022","No function","Other","Outside London","Female","300","[c]","25820","21640"
"New entrant CS","2022","No function","Other","Outside London","Male","275","[c]","26600","21260"
"New entrant CS","2022","No function","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","London","Female","1130","[c]","37280","33570"
"New entrant CS","2022","No function","Policy","London","Male","885","[c]","37970","33570"
"New entrant CS","2022","No function","Policy","Outside London","Female","820","[c]","34430","30360"
"New entrant CS","2022","No function","Policy","Outside London","Male","575","[c]","35090","31000"
"New entrant CS","2022","No function","Policy","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Project Delivery","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Outside London","Female","155","[c]","26300","27540"
"New entrant CS","2022","No function","Psychology","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","London","Female","120","[c]","35930","32330"
"New entrant CS","2022","No function","Science and Engineering","London","Male","55","[c]","35770","32340"
"New entrant CS","2022","No function","Science and Engineering","Outside London","Female","440","[c]","30910","28590"
"New entrant CS","2022","No function","Science and Engineering","Outside London","Male","375","[c]","30270","28390"
"New entrant CS","2022","No function","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Statistics","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Statistics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tax","London","Female","110","[c]","34020","30750"
"New entrant CS","2022","No function","Tax","London","Male","120","[c]","34350","37610"
"New entrant CS","2022","No function","Tax","Outside London","Female","830","[c]","26620","26590"
"New entrant CS","2022","No function","Tax","Outside London","Male","880","[c]","27400","26590"
"New entrant CS","2022","No function","Unknown","London","Female","455","[c]","32110","28000"
"New entrant CS","2022","No function","Unknown","London","Male","325","[c]","34790","28000"
"New entrant CS","2022","No function","Unknown","Outside London","Female","275","[c]","29380","28000"
"New entrant CS","2022","No function","Unknown","Outside London","Male","235","[c]","31840","28000"
"New entrant CS","2022","No function","Unknown","Unknown","Female","110","[c]","29400","28000"
"New entrant CS","2022","No function","Unknown","Unknown","Male","65","[c]","31060","28000"
"New entrant CS","2022","No function","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Commercial","Outside London","Female","30","[c]","27200","24000"
"New entrant CS","2022","Project Delivery","Commercial","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inspector of Education and Training","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inspector of Education and Training","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","Outside London","Female","75","[c]","25430","21300"
"New entrant CS","2022","Project Delivery","Operational Delivery","Outside London","Male","35","[c]","32140","28000"
"New entrant CS","2022","Project Delivery","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Other","Outside London","Female","100","[c]","25410","24750"
"New entrant CS","2022","Project Delivery","Other","Outside London","Male","145","[c]","28920","26050"
"New entrant CS","2022","Project Delivery","Policy","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Policy","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Policy","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Policy","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","London","Female","110","[c]","43610","40710"
"New entrant CS","2022","Project Delivery","Project Delivery","London","Male","90","[c]","46250","42660"
"New entrant CS","2022","Project Delivery","Project Delivery","Outside London","Female","395","[c]","33570","33000"
"New entrant CS","2022","Project Delivery","Project Delivery","Outside London","Male","410","[c]","37240","35950"
"New entrant CS","2022","Project Delivery","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","Outside London","Female","60","[c]","35660","33000"
"New entrant CS","2022","Project Delivery","Science and Engineering","Outside London","Male","355","[c]","34390","33000"
"New entrant CS","2022","Project Delivery","Tax","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","Outside London","Female","140","[c]","22420","21750"
"New entrant CS","2022","Property","Operational Delivery","Outside London","Male","90","[c]","22070","21750"
"New entrant CS","2022","Property","Other","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
