"Status","Year","Age","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Intelligence Analysis","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Female","Heterosexual / straight","160","[c]","46530","48080"
"New entrant CS","2022","30-39","Legal","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Female","Unknown","35","[c]","43160","39500"
"New entrant CS","2022","30-39","Legal","Male","Heterosexual / straight","80","[c]","45720","48080"
"New entrant CS","2022","30-39","Legal","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Female","Heterosexual / straight","50","[c]","48540","39030"
"New entrant CS","2022","30-39","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Female","Unknown","40","[c]","42530","39030"
"New entrant CS","2022","30-39","Medicine","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Female","Heterosexual / straight","2840","[c]","26610","24800"
"New entrant CS","2022","30-39","Operational Delivery","Female","LGBO","290","[c]","26240","24800"
"New entrant CS","2022","30-39","Operational Delivery","Female","Undeclared","190","[c]","29850","27060"
"New entrant CS","2022","30-39","Operational Delivery","Female","Unknown","1640","[c]","25750","24090"
"New entrant CS","2022","30-39","Operational Delivery","Male","Heterosexual / straight","2050","[c]","26520","24920"
"New entrant CS","2022","30-39","Operational Delivery","Male","LGBO","240","[c]","26830","24880"
"New entrant CS","2022","30-39","Operational Delivery","Male","Undeclared","130","[c]","27660","26710"
"New entrant CS","2022","30-39","Operational Delivery","Male","Unknown","1175","[c]","25770","24090"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Female","Heterosexual / straight","220","[c]","27600","23040"
"New entrant CS","2022","30-39","Other","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Female","Unknown","85","[c]","26870","22140"
"New entrant CS","2022","30-39","Other","Male","Heterosexual / straight","145","[c]","30780","26350"
"New entrant CS","2022","30-39","Other","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Male","Unknown","70","[c]","28280","25090"
"New entrant CS","2022","30-39","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Female","Heterosexual / straight","335","[c]","38780","36500"
"New entrant CS","2022","30-39","Policy","Female","LGBO","45","[c]","38100","36500"
"New entrant CS","2022","30-39","Policy","Female","Undeclared","50","[c]","40430","36820"
"New entrant CS","2022","30-39","Policy","Female","Unknown","95","[c]","40180","36790"
"New entrant CS","2022","30-39","Policy","Male","Heterosexual / straight","280","[c]","41300","38160"
"New entrant CS","2022","30-39","Policy","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Male","Unknown","90","[c]","41020","39170"
"New entrant CS","2022","30-39","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Female","Heterosexual / straight","110","[c]","37600","36120"
"New entrant CS","2022","30-39","Project Delivery","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Female","Unknown","60","[c]","37740","35120"
"New entrant CS","2022","30-39","Project Delivery","Male","Heterosexual / straight","115","[c]","39330","40000"
"New entrant CS","2022","30-39","Project Delivery","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Male","Unknown","35","[c]","35960","34860"
"New entrant CS","2022","30-39","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Female","Heterosexual / straight","45","[c]","37210","36840"
"New entrant CS","2022","30-39","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Female","Unknown","30","[c]","32710","27650"
"New entrant CS","2022","30-39","Property","Male","Heterosexual / straight","45","[c]","36490","33000"
"New entrant CS","2022","30-39","Property","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Female","Heterosexual / straight","120","[c]","34600","32330"
"New entrant CS","2022","30-39","Science and Engineering","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Male","Heterosexual / straight","105","[c]","37140","35330"
"New entrant CS","2022","30-39","Science and Engineering","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Male","Unknown","45","[c]","35190","33000"
"New entrant CS","2022","30-39","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Male","Heterosexual / straight","65","[c]","30710","25270"
"New entrant CS","2022","30-39","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Male","Unknown","55","[c]","28460","25000"
"New entrant CS","2022","30-39","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Female","Heterosexual / straight","35","[c]","37760","38340"
"New entrant CS","2022","30-39","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","Female","Heterosexual / straight","215","[c]","27320","26590"
"New entrant CS","2022","30-39","Tax","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","Female","Unknown","110","[c]","26960","26590"
"New entrant CS","2022","30-39","Tax","Male","Heterosexual / straight","270","[c]","28730","26590"
"New entrant CS","2022","30-39","Tax","Male","LGBO","35","[c]","28150","26590"
"New entrant CS","2022","30-39","Tax","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","Male","Unknown","145","[c]","27620","26590"
"New entrant CS","2022","30-39","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Female","Heterosexual / straight","520","[c]","32840","27940"
"New entrant CS","2022","30-39","Unknown","Female","LGBO","70","[c]","34850","31540"
"New entrant CS","2022","30-39","Unknown","Female","Undeclared","45","[c]","37630","37000"
"New entrant CS","2022","30-39","Unknown","Female","Unknown","525","[c]","35130","28000"
"New entrant CS","2022","30-39","Unknown","Male","Heterosexual / straight","440","[c]","33650","31540"
"New entrant CS","2022","30-39","Unknown","Male","LGBO","70","[c]","34680","29970"
"New entrant CS","2022","30-39","Unknown","Male","Undeclared","35","[c]","33850","31540"
"New entrant CS","2022","30-39","Unknown","Male","Unknown","420","[c]","36440","28000"
"New entrant CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Female","Heterosexual / straight","55","[c]","35340","33000"
"New entrant CS","2022","40-49","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Male","Heterosexual / straight","35","[c]","33920","32900"
"New entrant CS","2022","40-49","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Female","Heterosexual / straight","75","[c]","26430","27570"
"New entrant CS","2022","40-49","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Male","Heterosexual / straight","50","[c]","26900","27570"
"New entrant CS","2022","40-49","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","Female","Heterosexual / straight","135","[c]","41280","38700"
"New entrant CS","2022","40-49","Digital, Data and Technology","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","Female","Unknown","50","[c]","41800","40520"
"New entrant CS","2022","40-49","Digital, Data and Technology","Male","Heterosexual / straight","235","[c]","44810","41750"
"New entrant CS","2022","40-49","Digital, Data and Technology","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","Male","Unknown","100","[c]","49810","48710"
"New entrant CS","2022","40-49","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Female","Heterosexual / straight","85","[c]","37350","36500"
"New entrant CS","2022","40-49","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Female","Unknown","30","[c]","40380","39330"
"New entrant CS","2022","40-49","Finance","Male","Heterosexual / straight","50","[c]","37200","36050"
"New entrant CS","2022","40-49","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Female","Heterosexual / straight","135","[c]","37520","34130"
"New entrant CS","2022","40-49","Human Resources","Female","LGBO","5","[c]","[c]","[c]"
