"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Food Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Foreign, Commonwealth and Development Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Home Office","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Home Office","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Home Office","EO","Female","35","[c]","26950","26840"
"Leaver Dept.","2022","50-59","Home Office","EO","Male","30","[c]","26720","26190"
"Leaver Dept.","2022","50-59","Home Office","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Home Office","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Home Office","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Home Office","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Defence","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Defence","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Defence","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Defence","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Defence","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Defence","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Defence","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Defence","SEO/HEO","Female","35","[c]","36570","36890"
"Leaver Dept.","2022","50-59","Ministry of Defence","SEO/HEO","Male","50","[c]","38240","40540"
"Leaver Dept.","2022","50-59","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Justice","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Justice","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Justice","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Justice","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Justice","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Justice","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Justice","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Justice","SEO/HEO","Female","40","[c]","36270","34430"
"Leaver Dept.","2022","50-59","Ministry of Justice","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Justice","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","National Crime Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","National Crime Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of the Secretary of State for Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Office of the Secretary of State for Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scottish Government","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","UK Statistics Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","UK Statistics Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","UK Statistics Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","UK Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Attorney General's Departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Attorney General's Departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Attorney General's Departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cabinet Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cabinet Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cabinet Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cabinet Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cabinet Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Cabinet Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Education","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Education","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Environment, Food and Rural Affairs","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Environment, Food and Rural Affairs","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Environment, Food and Rural Affairs","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Environment, Food and Rural Affairs","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Environment, Food and Rural Affairs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Environment, Food and Rural Affairs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Levelling Up, Housing and Communities","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Levelling Up, Housing and Communities","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Levelling Up, Housing and Communities","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Levelling Up, Housing and Communities","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Transport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","AA/AO","Female","40","[c]","21150","20400"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","EO","Female","50","[c]","26960","27730"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","G6/G7","Female","75","[c]","60460","56680"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","G6/G7","Male","65","[c]","63740","62350"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","SCS level","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","SCS level","Male","35","[c]","119330","117820"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","SEO/HEO","Female","90","[c]","36860","36330"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
