"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","Female","65","[c]","33000","30360"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","Male","50","[c]","36800","36740"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Wirral","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Aberdeen City and Aberdeenshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","City of Edinburgh","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","City of Edinburgh","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Oxfordshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Devon CC","Female","85","[c]","29790","24150"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Devon CC","Male","115","[c]","27040","24400"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Plymouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Swindon","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Torbay","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Wiltshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Wiltshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Cardiff and Vale of Glamorgan","Female","90","[c]","26300","20100"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Cardiff and Vale of Glamorgan","Male","65","[c]","28870","24500"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Monmouthshire and Newport","Female","115","[c]","27410","24030"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Monmouthshire and Newport","Male","110","[c]","30440","24030"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Birmingham","Female","40","[c]","35500","29020"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Birmingham","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Westminster","Female","185","[c]","34140","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Westminster","Male","135","[c]","36710","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","Tyneside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","Tyneside","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Liverpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Liverpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","Cardiff and Vale of Glamorgan","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Birmingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Birmingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","Nottingham","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","Nottingham","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","Bromley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","Bromley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","Croydon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","Croydon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","Westminster","Female","125","[c]","36500","32940"
"New entrant CS","2022","Department for Education","London","Westminster","Male","60","[c]","38550","36660"
"New entrant CS","2022","Department for Education","North East (England)","Darlington","Female","70","[c]","32150","29360"
"New entrant CS","2022","Department for Education","North East (England)","Darlington","Male","40","[c]","34270","31120"
"New entrant CS","2022","Department for Education","North East (England)","Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","Tyneside","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","Tyneside","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Manchester","Female","130","[c]","32820","29360"
"New entrant CS","2022","Department for Education","North West (England)","Manchester","Male","80","[c]","34400","29360"
"New entrant CS","2022","Department for Education","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","West Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","West Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","West Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","Bristol, City of","Female","60","[c]","36260","36500"
"New entrant CS","2022","Department for Education","South West (England)","Bristol, City of","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Wales","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Wales","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Birmingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Birmingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Coventry","Female","105","[c]","31460","29360"
"New entrant CS","2022","Department for Education","West Midlands (England)","Coventry","Male","75","[c]","34470","29360"
"New entrant CS","2022","Department for Education","West Midlands (England)","Solihull","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Solihull","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Leeds","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Leeds","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Sheffield","Female","115","[c]","31430","29360"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Sheffield","Male","70","[c]","33110","29360"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Wakefield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Wakefield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Heart of Essex","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Peterborough","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Peterborough","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Suffolk CC","Female","35","[c]","27410","25460"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Suffolk CC","Male","40","[c]","26910","25460"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Barnet","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Barnet","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Westminster","Female","440","[c]","38430","33350"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Westminster","Male","330","[c]","38720","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Darlington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Tyneside","Female","115","[c]","26730","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Tyneside","Male","125","[c]","27080","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire East","Female","30","[c]","27010","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire East","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
