"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Operational Delivery","London","45","[c]","28600","28500"
"New entrant CS","2022","20-29","Other ethnicity","Operational Delivery","Outside London","55","[c]","24160","23140"
"New entrant CS","2022","20-29","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Policy","London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Tax","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data and Technology","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Operational Delivery","London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Operational Delivery","Outside London","110","[c]","24530","23140"
"New entrant CS","2022","20-29","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Policy","London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Tax","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","London","35","[c]","31980","28650"
"New entrant CS","2022","20-29","Unknown","Commercial","Outside London","55","[c]","27640","26670"
"New entrant CS","2022","20-29","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","London","100","[c]","32020","31800"
"New entrant CS","2022","20-29","Unknown","Communications","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","London","95","[c]","33950","32790"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","Outside London","210","[c]","30500","27570"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Economics","London","70","[c]","32120","32390"
"New entrant CS","2022","20-29","Unknown","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","London","40","[c]","35270","32790"
"New entrant CS","2022","20-29","Unknown","Finance","Outside London","95","[c]","27450","26350"
"New entrant CS","2022","20-29","Unknown","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Geography","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Human Resources","London","50","[c]","30470","27630"
"New entrant CS","2022","20-29","Unknown","Human Resources","Outside London","70","[c]","27500","23690"
"New entrant CS","2022","20-29","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Intelligence Analysis","London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Intelligence Analysis","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","International Trade","London","50","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Knowledge and Information Management","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","London","35","[c]","34420","34260"
"New entrant CS","2022","20-29","Unknown","Legal","Outside London","35","[c]","30320","30450"
"New entrant CS","2022","20-29","Unknown","Medicine","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","London","755","[c]","29570","28650"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","Outside London","3845","[c]","22970","21750"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other","London","60","[c]","31180","28650"
"New entrant CS","2022","20-29","Unknown","Other","Outside London","140","[c]","21380","21170"
"New entrant CS","2022","20-29","Unknown","Other","Unknown","85","[c]","20110","16190"
"New entrant CS","2022","20-29","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Policy","London","360","[c]","34720","33210"
"New entrant CS","2022","20-29","Unknown","Policy","Outside London","115","[c]","29300","29250"
"New entrant CS","2022","20-29","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Project Delivery","London","65","[c]","34790","35050"
"New entrant CS","2022","20-29","Unknown","Project Delivery","Outside London","45","[c]","31390","30820"
"New entrant CS","2022","20-29","Unknown","Property","London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Property","Outside London","80","[c]","26790","25000"
"New entrant CS","2022","20-29","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Psychology","Outside London","35","[c]","24960","24620"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","Outside London","135","[c]","25210","25050"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Security","London","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Security","Outside London","100","[c]","24280","23540"
"New entrant CS","2022","20-29","Unknown","Social Research","London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Social Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Statistics","London","55","[c]","26390","22550"
"New entrant CS","2022","20-29","Unknown","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Tax","London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Tax","Outside London","310","[c]","25930","26590"
"New entrant CS","2022","20-29","Unknown","Unknown","London","560","[c]","29630","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","Outside London","975","[c]","26530","27230"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","95","[c]","28340","28000"
"New entrant CS","2022","20-29","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Commercial","London","35","[c]","34230","33000"
"New entrant CS","2022","20-29","White","Commercial","Outside London","155","[c]","26650","26350"
"New entrant CS","2022","20-29","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Communications","London","90","[c]","33740","32790"
"New entrant CS","2022","20-29","White","Communications","Outside London","60","[c]","28160","28580"
"New entrant CS","2022","20-29","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Counter Fraud","Outside London","130","[c]","24880","27570"
"New entrant CS","2022","20-29","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Digital, Data and Technology","London","85","[c]","36240","32790"
"New entrant CS","2022","20-29","White","Digital, Data and Technology","Outside London","380","[c]","29790","28710"
"New entrant CS","2022","20-29","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Economics","London","100","[c]","32800","31800"
"New entrant CS","2022","20-29","White","Economics","Outside London","75","[c]","28400","30580"
"New entrant CS","2022","20-29","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Finance","London","35","[c]","36070","32790"
"New entrant CS","2022","20-29","White","Finance","Outside London","185","[c]","27810","25070"
"New entrant CS","2022","20-29","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Geography","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Human Resources","London","65","[c]","31210","29720"
"New entrant CS","2022","20-29","White","Human Resources","Outside London","150","[c]","25110","23590"
"New entrant CS","2022","20-29","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Intelligence Analysis","London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Intelligence Analysis","Outside London","35","[c]","26920","26350"
"New entrant CS","2022","20-29","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Internal Audit","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","International Trade","London","50","[c]","31370","31800"
"New entrant CS","2022","20-29","White","International Trade","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Knowledge and Information Management","London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Knowledge and Information Management","Outside London","35","[c]","27210","27200"
"New entrant CS","2022","20-29","White","Legal","London","75","[c]","37220","34260"
"New entrant CS","2022","20-29","White","Legal","Outside London","125","[c]","32960","30450"
"New entrant CS","2022","20-29","White","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Medicine","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Operational Delivery","London","605","[c]","29940","28350"
"New entrant CS","2022","20-29","White","Operational Delivery","Outside London","6360","[c]","23520","23140"
"New entrant CS","2022","20-29","White","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Operational Research","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Operational Research","Outside London","40","[c]","27500","26030"
"New entrant CS","2022","20-29","White","Other","London","120","[c]","28940","26950"
"New entrant CS","2022","20-29","White","Other","Outside London","450","[c]","22860","21260"
"New entrant CS","2022","20-29","White","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Policy","London","830","[c]","34730","33210"
"New entrant CS","2022","20-29","White","Policy","Outside London","435","[c]","30000","29340"
"New entrant CS","2022","20-29","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Project Delivery","London","60","[c]","35720","34260"
"New entrant CS","2022","20-29","White","Project Delivery","Outside London","185","[c]","27700","25120"
"New entrant CS","2022","20-29","White","Property","London","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Property","Outside London","110","[c]","28220","26030"
"New entrant CS","2022","20-29","White","Psychology","London","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Psychology","Outside London","75","[c]","25840","27700"
"New entrant CS","2022","20-29","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Science and Engineering","London","50","[c]","30840","32330"
"New entrant CS","2022","20-29","White","Science and Engineering","Outside London","495","[c]","27080","26370"
"New entrant CS","2022","20-29","White","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Security","London","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Security","Outside London","100","[c]","25140","25000"
"New entrant CS","2022","20-29","White","Social Research","London","40","[c]","34920","34700"
"New entrant CS","2022","20-29","White","Social Research","Outside London","100","[c]","31180","30710"
"New entrant CS","2022","20-29","White","Statistics","London","50","[c]","32490","32770"
"New entrant CS","2022","20-29","White","Statistics","Outside London","120","[c]","29670","30710"
"New entrant CS","2022","20-29","White","Tax","London","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Tax","Outside London","525","[c]","26490","26590"
"New entrant CS","2022","20-29","White","Unknown","London","190","[c]","33430","31060"
"New entrant CS","2022","20-29","White","Unknown","Outside London","1070","[c]","26910","26590"
"New entrant CS","2022","20-29","White","Unknown","Unknown","35","[c]","32610","32000"
"New entrant CS","2022","20-29","White","Veterinarian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Digital, Data and Technology","London","40","[c]","43880","41750"
"New entrant CS","2022","30-39","Asian","Digital, Data and Technology","Outside London","65","[c]","39160","36500"
"New entrant CS","2022","30-39","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Human Resources","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","London","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Legal","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Medicine","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Operational Delivery","London","160","[c]","32290","31060"
"New entrant CS","2022","30-39","Asian","Operational Delivery","Outside London","515","[c]","25430","25850"
"New entrant CS","2022","30-39","Asian","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Other","London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Other","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Policy","London","40","[c]","43780","40140"
"New entrant CS","2022","30-39","Asian","Policy","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Project Delivery","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Science and Engineering","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Science and Engineering","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
