"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","North East (England)","Unknown","115","[c]","23200","23170"
"New entrant CS","2022","20-29","North West (England)","AA","100","[c]","19830","20890"
"New entrant CS","2022","20-29","North West (England)","AO","1625","[c]","21500","21260"
"New entrant CS","2022","20-29","North West (England)","EO","920","[c]","26330","26590"
"New entrant CS","2022","20-29","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North West (England)","G7","20","[c]","52210","52080"
"New entrant CS","2022","20-29","North West (England)","HEO","385","[c]","31600","31990"
"New entrant CS","2022","20-29","North West (England)","SEO","85","[c]","37450","36740"
"New entrant CS","2022","20-29","North West (England)","Unknown","320","[c]","23460","23170"
"New entrant CS","2022","20-29","Northern Ireland","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","AO","115","[c]","21210","21250"
"New entrant CS","2022","20-29","Northern Ireland","EO","70","[c]","26130","26590"
"New entrant CS","2022","20-29","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","HEO","50","[c]","32980","33080"
"New entrant CS","2022","20-29","Northern Ireland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","AA","405","[c]","21180","21050"
"New entrant CS","2022","20-29","Scotland","AO","1115","[c]","21800","21260"
"New entrant CS","2022","20-29","Scotland","EO","710","[c]","26760","27230"
"New entrant CS","2022","20-29","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scotland","G7","30","[c]","51630","49860"
"New entrant CS","2022","20-29","Scotland","HEO","375","[c]","31980","31540"
"New entrant CS","2022","20-29","Scotland","SEO","115","[c]","41160","39730"
"New entrant CS","2022","20-29","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","AA","170","[c]","20540","20890"
"New entrant CS","2022","20-29","South East (England)","AO","850","[c]","24400","24250"
"New entrant CS","2022","20-29","South East (England)","EO","350","[c]","25770","26130"
"New entrant CS","2022","20-29","South East (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South East (England)","HEO","270","[c]","29500","30210"
"New entrant CS","2022","20-29","South East (England)","SEO","55","[c]","39280","38070"
"New entrant CS","2022","20-29","South East (England)","Unknown","265","[c]","24110","23490"
"New entrant CS","2022","20-29","South West (England)","AA","190","[c]","19140","19050"
"New entrant CS","2022","20-29","South West (England)","AO","635","[c]","21580","21260"
"New entrant CS","2022","20-29","South West (England)","EO","555","[c]","24160","24750"
"New entrant CS","2022","20-29","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","South West (England)","G7","20","[c]","48780","48080"
"New entrant CS","2022","20-29","South West (England)","HEO","395","[c]","29390","29230"
"New entrant CS","2022","20-29","South West (England)","SEO","105","[c]","38390","36500"
"New entrant CS","2022","20-29","South West (England)","Unknown","250","[c]","25020","24000"
"New entrant CS","2022","20-29","Unknown","AA","15","[c]","19150","18310"
"New entrant CS","2022","20-29","Unknown","AO","30","[c]","21520","21260"
"New entrant CS","2022","20-29","Unknown","EO","55","[c]","27840","27570"
"New entrant CS","2022","20-29","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","HEO","85","[c]","29570","28000"
"New entrant CS","2022","20-29","Unknown","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","145","[c]","20680","16190"
"New entrant CS","2022","20-29","Wales","AA","150","[c]","18850","18310"
"New entrant CS","2022","20-29","Wales","AO","740","[c]","21310","21260"
"New entrant CS","2022","20-29","Wales","EO","320","[c]","26300","26590"
"New entrant CS","2022","20-29","Wales","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Wales","HEO","240","[c]","31080","30710"
"New entrant CS","2022","20-29","Wales","SEO","40","[c]","38800","38340"
"New entrant CS","2022","20-29","Wales","Unknown","145","[c]","22520","23170"
"New entrant CS","2022","20-29","West Midlands (England)","AA","65","[c]","20290","20890"
"New entrant CS","2022","20-29","West Midlands (England)","AO","905","[c]","21650","21250"
"New entrant CS","2022","20-29","West Midlands (England)","EO","550","[c]","26560","26590"
"New entrant CS","2022","20-29","West Midlands (England)","G7","15","[c]","51700","49830"
"New entrant CS","2022","20-29","West Midlands (England)","HEO","210","[c]","30930","30450"
"New entrant CS","2022","20-29","West Midlands (England)","SEO","60","[c]","37830","36570"
"New entrant CS","2022","20-29","West Midlands (England)","Unknown","150","[c]","22950","23170"
"New entrant CS","2022","20-29","Yorkshire and The Humber","AA","100","[c]","20730","20890"
"New entrant CS","2022","20-29","Yorkshire and The Humber","AO","995","[c]","21800","21260"
"New entrant CS","2022","20-29","Yorkshire and The Humber","EO","650","[c]","26190","26590"
"New entrant CS","2022","20-29","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Yorkshire and The Humber","G7","25","[c]","50990","49530"
"New entrant CS","2022","20-29","Yorkshire and The Humber","HEO","305","[c]","31110","30730"
"New entrant CS","2022","20-29","Yorkshire and The Humber","SEO","95","[c]","37640","36820"
"New entrant CS","2022","20-29","Yorkshire and The Humber","Unknown","195","[c]","23370","23170"
"New entrant CS","2022","30-39","East Midlands (England)","AA","35","[c]","21130","20890"
"New entrant CS","2022","30-39","East Midlands (England)","AO","305","[c]","21850","21260"
"New entrant CS","2022","30-39","East Midlands (England)","EO","195","[c]","26730","26590"
"New entrant CS","2022","30-39","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","G7","20","[c]","51210","49860"
"New entrant CS","2022","30-39","East Midlands (England)","HEO","100","[c]","32070","33080"
"New entrant CS","2022","30-39","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East Midlands (England)","SEO","35","[c]","40300","40060"
"New entrant CS","2022","30-39","East Midlands (England)","Unknown","145","[c]","26720","24800"
"New entrant CS","2022","30-39","East of England","AA","55","[c]","20960","20890"
"New entrant CS","2022","30-39","East of England","AO","230","[c]","24430","24250"
"New entrant CS","2022","30-39","East of England","EO","150","[c]","27220","27570"
"New entrant CS","2022","30-39","East of England","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","G7","20","[c]","53780","51370"
"New entrant CS","2022","30-39","East of England","HEO","50","[c]","33050","33000"
"New entrant CS","2022","30-39","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","East of England","SEO","40","[c]","38880","38260"
"New entrant CS","2022","30-39","East of England","Unknown","185","[c]","25870","24800"
"New entrant CS","2022","30-39","London","AA","35","[c]","23850","24080"
"New entrant CS","2022","30-39","London","AO","275","[c]","26660","25330"
"New entrant CS","2022","30-39","London","EO","665","[c]","29550","30750"
"New entrant CS","2022","30-39","London","G6","145","[c]","67900","65440"
"New entrant CS","2022","30-39","London","G7","555","[c]","55490","54110"
"New entrant CS","2022","30-39","London","HEO","650","[c]","34420","34020"
"New entrant CS","2022","30-39","London","SCS level","45","[c]","84270","80000"
"New entrant CS","2022","30-39","London","SEO","530","[c]","41630","41500"
"New entrant CS","2022","30-39","London","Unknown","215","[c]","31950","28690"
"New entrant CS","2022","30-39","North East (England)","AA","25","[c]","21380","20890"
"New entrant CS","2022","30-39","North East (England)","AO","445","[c]","21560","21260"
"New entrant CS","2022","30-39","North East (England)","EO","265","[c]","26720","26590"
"New entrant CS","2022","30-39","North East (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","G7","55","[c]","51770","49860"
"New entrant CS","2022","30-39","North East (England)","HEO","115","[c]","31670","32760"
"New entrant CS","2022","30-39","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North East (England)","SEO","75","[c]","38340","37200"
"New entrant CS","2022","30-39","North East (England)","Unknown","70","[c]","25610","24800"
"New entrant CS","2022","30-39","North West (England)","AA","55","[c]","20050","20890"
"New entrant CS","2022","30-39","North West (England)","AO","785","[c]","21490","21260"
"New entrant CS","2022","30-39","North West (England)","EO","595","[c]","26690","26590"
"New entrant CS","2022","30-39","North West (England)","G6","20","[c]","68850","65000"
"New entrant CS","2022","30-39","North West (England)","G7","120","[c]","52590","52050"
"New entrant CS","2022","30-39","North West (England)","HEO","270","[c]","32320","33080"
"New entrant CS","2022","30-39","North West (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","North West (England)","SEO","135","[c]","38670","37450"
"New entrant CS","2022","30-39","North West (England)","Unknown","340","[c]","26210","24800"
"New entrant CS","2022","30-39","Northern Ireland","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland","AO","55","[c]","21250","21250"
"New entrant CS","2022","30-39","Northern Ireland","EO","50","[c]","26230","26590"
"New entrant CS","2022","30-39","Northern Ireland","G7","10","[c]","51730","52060"
"New entrant CS","2022","30-39","Northern Ireland","HEO","50","[c]","33120","33080"
"New entrant CS","2022","30-39","Northern Ireland","SEO","15","[c]","40720","40180"
"New entrant CS","2022","30-39","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Overseas","HEO","10","[c]","36870","36960"
"New entrant CS","2022","30-39","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","AA","195","[c]","21280","21050"
"New entrant CS","2022","30-39","Scotland","AO","580","[c]","22050","21260"
"New entrant CS","2022","30-39","Scotland","EO","605","[c]","27050","27230"
"New entrant CS","2022","30-39","Scotland","G6","30","[c]","67050","65280"
"New entrant CS","2022","30-39","Scotland","G7","130","[c]","52040","49860"
"New entrant CS","2022","30-39","Scotland","HEO","340","[c]","32180","31540"
"New entrant CS","2022","30-39","Scotland","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scotland","SEO","265","[c]","40530","39660"
"New entrant CS","2022","30-39","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","AA","80","[c]","20920","20890"
"New entrant CS","2022","30-39","South East (England)","AO","420","[c]","25250","25540"
"New entrant CS","2022","30-39","South East (England)","EO","205","[c]","26780","26590"
"New entrant CS","2022","30-39","South East (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","G7","60","[c]","53880","52330"
"New entrant CS","2022","30-39","South East (England)","HEO","105","[c]","31620","30880"
"New entrant CS","2022","30-39","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South East (England)","SEO","80","[c]","39370","38750"
"New entrant CS","2022","30-39","South East (England)","Unknown","240","[c]","28230","25590"
"New entrant CS","2022","30-39","South West (England)","AA","70","[c]","21000","20890"
"New entrant CS","2022","30-39","South West (England)","AO","280","[c]","21900","21260"
"New entrant CS","2022","30-39","South West (England)","EO","195","[c]","25450","26130"
"New entrant CS","2022","30-39","South West (England)","G6","10","[c]","64830","64390"
"New entrant CS","2022","30-39","South West (England)","G7","100","[c]","50530","49860"
"New entrant CS","2022","30-39","South West (England)","HEO","265","[c]","31250","31920"
"New entrant CS","2022","30-39","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","South West (England)","SEO","220","[c]","39810","39100"
"New entrant CS","2022","30-39","South West (England)","Unknown","205","[c]","28910","24810"
"New entrant CS","2022","30-39","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AO","25","[c]","21930","21260"
"New entrant CS","2022","30-39","Unknown","EO","25","[c]","27830","27570"
"New entrant CS","2022","30-39","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G7","15","[c]","54790","54700"
"New entrant CS","2022","30-39","Unknown","HEO","25","[c]","32230","32000"
"New entrant CS","2022","30-39","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","80","[c]","22670","16190"
"New entrant CS","2022","30-39","Wales","AA","50","[c]","19150","18310"
"New entrant CS","2022","30-39","Wales","AO","400","[c]","21580","21260"
"New entrant CS","2022","30-39","Wales","EO","230","[c]","26430","26590"
"New entrant CS","2022","30-39","Wales","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wales","G7","65","[c]","51480","50210"
"New entrant CS","2022","30-39","Wales","HEO","155","[c]","31830","31210"
"New entrant CS","2022","30-39","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wales","SEO","120","[c]","39600","38650"
"New entrant CS","2022","30-39","Wales","Unknown","105","[c]","24120","23170"
"New entrant CS","2022","30-39","West Midlands (England)","AA","40","[c]","20870","20890"
"New entrant CS","2022","30-39","West Midlands (England)","AO","360","[c]","21640","21250"
"New entrant CS","2022","30-39","West Midlands (England)","EO","380","[c]","26880","27570"
"New entrant CS","2022","30-39","West Midlands (England)","G6","15","[c]","65060","63130"
"New entrant CS","2022","30-39","West Midlands (England)","G7","65","[c]","52510","49860"
"New entrant CS","2022","30-39","West Midlands (England)","HEO","160","[c]","31950","31990"
"New entrant CS","2022","30-39","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","West Midlands (England)","SEO","115","[c]","38620","38000"
"New entrant CS","2022","30-39","West Midlands (England)","Unknown","160","[c]","25250","24090"
"New entrant CS","2022","30-39","Yorkshire and The Humber","AA","45","[c]","20940","20890"
"New entrant CS","2022","30-39","Yorkshire and The Humber","AO","365","[c]","21860","21260"
"New entrant CS","2022","30-39","Yorkshire and The Humber","EO","335","[c]","26730","27570"
"New entrant CS","2022","30-39","Yorkshire and The Humber","G6","15","[c]","67670","63260"
"New entrant CS","2022","30-39","Yorkshire and The Humber","G7","125","[c]","52620","49860"
"New entrant CS","2022","30-39","Yorkshire and The Humber","HEO","180","[c]","31520","30820"
"New entrant CS","2022","30-39","Yorkshire and The Humber","SCS level","10","[c]","87100","90000"
"New entrant CS","2022","30-39","Yorkshire and The Humber","SEO","165","[c]","38350","37300"
"New entrant CS","2022","30-39","Yorkshire and The Humber","Unknown","200","[c]","27500","24800"
"New entrant CS","2022","40-49","East Midlands (England)","AA","35","[c]","20620","20890"
"New entrant CS","2022","40-49","East Midlands (England)","AO","190","[c]","21580","21260"
"New entrant CS","2022","40-49","East Midlands (England)","EO","135","[c]","26910","26590"
"New entrant CS","2022","40-49","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Midlands (England)","G7","25","[c]","55850","52080"
"New entrant CS","2022","40-49","East Midlands (England)","HEO","60","[c]","32200","33000"
"New entrant CS","2022","40-49","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Midlands (England)","SEO","45","[c]","40550","40060"
"New entrant CS","2022","40-49","East Midlands (England)","Unknown","165","[c]","31230","28200"
"New entrant CS","2022","40-49","East of England","AA","50","[c]","20710","20890"
"New entrant CS","2022","40-49","East of England","AO","140","[c]","23640","23140"
"New entrant CS","2022","40-49","East of England","EO","135","[c]","27760","27570"
"New entrant CS","2022","40-49","East of England","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","G7","15","[c]","56210","53050"
"New entrant CS","2022","40-49","East of England","HEO","40","[c]","33050","32350"
"New entrant CS","2022","40-49","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East of England","SEO","35","[c]","44210","41730"
"New entrant CS","2022","40-49","East of England","Unknown","195","[c]","31050","28200"
"New entrant CS","2022","40-49","London","AA","30","[c]","23520","24080"
"New entrant CS","2022","40-49","London","AO","155","[c]","26150","25110"
"New entrant CS","2022","40-49","London","EO","360","[c]","29490","30720"
"New entrant CS","2022","40-49","London","G6","120","[c]","69450","66330"
"New entrant CS","2022","40-49","London","G7","340","[c]","56040","54110"
"New entrant CS","2022","40-49","London","HEO","255","[c]","34460","34260"
"New entrant CS","2022","40-49","London","SCS level","80","[c]","97140","93000"
"New entrant CS","2022","40-49","London","SEO","270","[c]","42110","41750"
"New entrant CS","2022","40-49","London","Unknown","240","[c]","37310","36580"
"New entrant CS","2022","40-49","North East (England)","AA","15","[c]","20550","20890"
"New entrant CS","2022","40-49","North East (England)","AO","280","[c]","21460","21260"
"New entrant CS","2022","40-49","North East (England)","EO","140","[c]","26640","26590"
"New entrant CS","2022","40-49","North East (England)","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","G7","50","[c]","51830","50000"
"New entrant CS","2022","40-49","North East (England)","HEO","75","[c]","31380","31990"
"New entrant CS","2022","40-49","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North East (England)","SEO","40","[c]","37890","36570"
"New entrant CS","2022","40-49","North East (England)","Unknown","120","[c]","29950","28200"
"New entrant CS","2022","40-49","North West (England)","AA","30","[c]","19960","20890"
"New entrant CS","2022","40-49","North West (England)","AO","440","[c]","21460","21260"
"New entrant CS","2022","40-49","North West (England)","EO","275","[c]","26820","27570"
"New entrant CS","2022","40-49","North West (England)","G6","25","[c]","65730","64870"
"New entrant CS","2022","40-49","North West (England)","G7","90","[c]","55100","52540"
"New entrant CS","2022","40-49","North West (England)","HEO","120","[c]","32220","32880"
"New entrant CS","2022","40-49","North West (England)","SCS level","10","[c]","92030","82950"
"New entrant CS","2022","40-49","North West (England)","SEO","115","[c]","38990","38880"
"New entrant CS","2022","40-49","North West (England)","Unknown","310","[c]","30550","28200"
"New entrant CS","2022","40-49","Northern Ireland","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","AO","30","[c]","21460","21250"
"New entrant CS","2022","40-49","Northern Ireland","EO","25","[c]","26250","26590"
"New entrant CS","2022","40-49","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","HEO","25","[c]","32850","33080"
"New entrant CS","2022","40-49","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","SEO","10","[c]","39630","40090"
"New entrant CS","2022","40-49","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","HEO","10","[c]","37800","39030"
"New entrant CS","2022","40-49","Scotland","AA","125","[c]","21580","21050"
"New entrant CS","2022","40-49","Scotland","AO","305","[c]","22090","21260"
"New entrant CS","2022","40-49","Scotland","EO","355","[c]","27000","27230"
"New entrant CS","2022","40-49","Scotland","G6","45","[c]","67430","65280"
"New entrant CS","2022","40-49","Scotland","G7","110","[c]","53620","52080"
"New entrant CS","2022","40-49","Scotland","HEO","220","[c]","32400","31540"
"New entrant CS","2022","40-49","Scotland","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Scotland","SEO","160","[c]","42980","39920"
"New entrant CS","2022","40-49","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","AA","65","[c]","21250","20890"
"New entrant CS","2022","40-49","South East (England)","AO","255","[c]","24320","24250"
"New entrant CS","2022","40-49","South East (England)","EO","190","[c]","27270","26590"
"New entrant CS","2022","40-49","South East (England)","G6","15","[c]","73840","74100"
"New entrant CS","2022","40-49","South East (England)","G7","65","[c]","54160","52180"
"New entrant CS","2022","40-49","South East (England)","HEO","90","[c]","32700","32900"
"New entrant CS","2022","40-49","South East (England)","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South East (England)","SEO","70","[c]","39980","40000"
"New entrant CS","2022","40-49","South East (England)","Unknown","190","[c]","30990","28200"
"New entrant CS","2022","40-49","South West (England)","AA","40","[c]","21070","20890"
"New entrant CS","2022","40-49","South West (England)","AO","175","[c]","22390","21260"
"New entrant CS","2022","40-49","South West (England)","EO","120","[c]","25700","26130"
"New entrant CS","2022","40-49","South West (England)","G6","25","[c]","68510","65740"
"New entrant CS","2022","40-49","South West (England)","G7","110","[c]","51480","49860"
"New entrant CS","2022","40-49","South West (England)","HEO","155","[c]","31120","30930"
"New entrant CS","2022","40-49","South West (England)","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South West (England)","SEO","145","[c]","40350","39750"
"New entrant CS","2022","40-49","South West (England)","Unknown","180","[c]","31810","28760"
"New entrant CS","2022","40-49","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","AO","20","[c]","21500","21300"
"New entrant CS","2022","40-49","Unknown","EO","15","[c]","27370","27570"
"New entrant CS","2022","40-49","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","G7","15","[c]","56640","52000"
"New entrant CS","2022","40-49","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","65","[c]","30190","27810"
"New entrant CS","2022","40-49","Wales","AA","45","[c]","19430","18310"
"New entrant CS","2022","40-49","Wales","AO","220","[c]","21460","21260"
"New entrant CS","2022","40-49","Wales","EO","140","[c]","26520","26590"
"New entrant CS","2022","40-49","Wales","G6","20","[c]","64890","64810"
"New entrant CS","2022","40-49","Wales","G7","50","[c]","52670","51380"
"New entrant CS","2022","40-49","Wales","HEO","75","[c]","32440","31920"
"New entrant CS","2022","40-49","Wales","SCS level","10","[c]","77490","75110"
"New entrant CS","2022","40-49","Wales","SEO","90","[c]","39810","39910"
"New entrant CS","2022","40-49","Wales","Unknown","60","[c]","28580","26310"
"New entrant CS","2022","40-49","West Midlands (England)","AA","25","[c]","20610","20890"
"New entrant CS","2022","40-49","West Midlands (England)","AO","225","[c]","21390","21250"
"New entrant CS","2022","40-49","West Midlands (England)","EO","230","[c]","26850","27570"
"New entrant CS","2022","40-49","West Midlands (England)","G6","25","[c]","69980","67520"
"New entrant CS","2022","40-49","West Midlands (England)","G7","95","[c]","52940","49860"
"New entrant CS","2022","40-49","West Midlands (England)","HEO","90","[c]","32640","32310"
"New entrant CS","2022","40-49","West Midlands (England)","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands (England)","SEO","90","[c]","39390","38650"
"New entrant CS","2022","40-49","West Midlands (England)","Unknown","195","[c]","30530","28200"
"New entrant CS","2022","40-49","Yorkshire and The Humber","AA","30","[c]","20590","20890"
"New entrant CS","2022","40-49","Yorkshire and The Humber","AO","210","[c]","21940","21260"
"New entrant CS","2022","40-49","Yorkshire and The Humber","EO","200","[c]","26620","27570"
"New entrant CS","2022","40-49","Yorkshire and The Humber","G6","35","[c]","63180","61680"
"New entrant CS","2022","40-49","Yorkshire and The Humber","G7","120","[c]","53560","50000"
"New entrant CS","2022","40-49","Yorkshire and The Humber","HEO","90","[c]","31230","31000"
"New entrant CS","2022","40-49","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Yorkshire and The Humber","SEO","105","[c]","38550","37400"
"New entrant CS","2022","40-49","Yorkshire and The Humber","Unknown","180","[c]","30250","28200"
"New entrant CS","2022","50-59","East Midlands (England)","AA","35","[c]","20360","20890"
"New entrant CS","2022","50-59","East Midlands (England)","AO","160","[c]","21300","21260"
"New entrant CS","2022","50-59","East Midlands (England)","EO","105","[c]","27370","27570"
"New entrant CS","2022","50-59","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","G7","15","[c]","52240","49860"
"New entrant CS","2022","50-59","East Midlands (England)","HEO","50","[c]","32550","33000"
"New entrant CS","2022","50-59","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Midlands (England)","SEO","30","[c]","40360","40000"
"New entrant CS","2022","50-59","East Midlands (England)","Unknown","155","[c]","29380","28200"
"New entrant CS","2022","50-59","East of England","AA","40","[c]","20580","20890"
"New entrant CS","2022","50-59","East of England","AO","110","[c]","22810","21260"
"New entrant CS","2022","50-59","East of England","EO","150","[c]","29240","28800"
"New entrant CS","2022","50-59","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","G7","20","[c]","57630","53500"
"New entrant CS","2022","50-59","East of England","HEO","30","[c]","33790","33000"
"New entrant CS","2022","50-59","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East of England","SEO","25","[c]","41640","40880"
"New entrant CS","2022","50-59","East of England","Unknown","205","[c]","28900","26650"
"New entrant CS","2022","50-59","London","AA","30","[c]","23520","24080"
"New entrant CS","2022","50-59","London","AO","110","[c]","25480","24210"
"New entrant CS","2022","50-59","London","EO","310","[c]","29920","30270"
"New entrant CS","2022","50-59","London","G6","70","[c]","71050","69290"
"New entrant CS","2022","50-59","London","G7","185","[c]","56910","55000"
"New entrant CS","2022","50-59","London","HEO","135","[c]","35110","35030"
"New entrant CS","2022","50-59","London","SCS level","60","[c]","115630","109880"
"New entrant CS","2022","50-59","London","SEO","165","[c]","42880","41750"
"New entrant CS","2022","50-59","London","Unknown","245","[c]","36640","33700"
"New entrant CS","2022","50-59","North East (England)","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","AO","260","[c]","21400","21260"
"New entrant CS","2022","50-59","North East (England)","EO","115","[c]","27010","27570"
"New entrant CS","2022","50-59","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","G7","25","[c]","53290","49910"
"New entrant CS","2022","50-59","North East (England)","HEO","30","[c]","32280","33080"
"New entrant CS","2022","50-59","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North East (England)","SEO","30","[c]","38060","36740"
"New entrant CS","2022","50-59","North East (England)","Unknown","155","[c]","30940","28200"
"New entrant CS","2022","50-59","North West (England)","AA","40","[c]","20000","19200"
"New entrant CS","2022","50-59","North West (England)","AO","355","[c]","21400","21260"
"New entrant CS","2022","50-59","North West (England)","EO","245","[c]","27790","27570"
"New entrant CS","2022","50-59","North West (England)","G6","20","[c]","64970","63240"
"New entrant CS","2022","50-59","North West (England)","G7","65","[c]","53410","52050"
"New entrant CS","2022","50-59","North West (England)","HEO","65","[c]","32330","32000"
"New entrant CS","2022","50-59","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North West (England)","SEO","65","[c]","40490","40000"
"New entrant CS","2022","50-59","North West (England)","Unknown","295","[c]","29800","28200"
"New entrant CS","2022","50-59","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","AO","15","[c]","21270","21250"
"New entrant CS","2022","50-59","Northern Ireland","EO","15","[c]","25280","24880"
"New entrant CS","2022","50-59","Northern Ireland","G7","[c]","[c]","[c]","[c]"
