"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","G6","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","G6","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","G7","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","SEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Department of Health and Social Care (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Licensing Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Driver and Vehicle Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Education and Skills Funding Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Estyn","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Estyn","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Food Standards Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Forestry and Land Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Forestry and Land Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Actuary's Department","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Actuary's Department","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Internal Audit Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Legal Department","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Government Property Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Health and Safety Executive","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","AO","Female","40","[c]","21340","20970"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Prison and Probation Service","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","AO","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","AO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Revenue and Customs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HM Treasury (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","EO","Female","45","[c]","26440","25360"
"Leaver Dept.","2022","40-49","Home Office","EO","Male","50","[c]","26650","25510"
"Leaver Dept.","2022","40-49","Home Office","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Home Office","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Institute for Apprenticeships and Technical Education","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Institute for Apprenticeships and Technical Education","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Institute for Apprenticeships and Technical Education","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Institute for Apprenticeships and Technical Education","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Institute for Apprenticeships and Technical Education","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Institute for Apprenticeships and Technical Education","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intellectual Property Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intellectual Property Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intellectual Property Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intellectual Property Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intellectual Property Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Intellectual Property Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal Aid Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Maritime and Coastguard Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicines and Healthcare Products Regulatory Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicines and Healthcare Products Regulatory Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicines and Healthcare Products Regulatory Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Medicines and Healthcare Products Regulatory Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Met Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Met Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Defence (excl. agencies)","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Ministry of Justice (excl. agencies)","G7","Female","15","[c]","[c]","[c]"
