"Status","Year","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Companies House","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","Female","60","[c]","38910","33120"
"New entrant CS","2022","Competition and Markets Authority","London","Male","70","[c]","50320","41670"
"New entrant CS","2022","Competition and Markets Authority","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Scotland","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Criminal Injuries Compensation Authority","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","North West (England)","Female","40","[c]","30790","28390"
"New entrant CS","2022","Crown Commercial Service","North West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Commercial Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scotland","Female","280","[c]","26120","21050"
"New entrant CS","2022","Crown Office and Procurator Fiscal Service","Scotland","Male","135","[c]","27170","21050"
"New entrant CS","2022","Crown Prosecution Service","East Midlands (England)","Female","55","[c]","29600","25480"
"New entrant CS","2022","Crown Prosecution Service","East Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","East of England","Female","50","[c]","32160","24180"
"New entrant CS","2022","Crown Prosecution Service","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","London","Female","135","[c]","31470","24590"
"New entrant CS","2022","Crown Prosecution Service","London","Male","60","[c]","35670","26970"
"New entrant CS","2022","Crown Prosecution Service","North East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","North West (England)","Female","50","[c]","27160","22200"
"New entrant CS","2022","Crown Prosecution Service","North West (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","South East (England)","Female","55","[c]","30390","26970"
"New entrant CS","2022","Crown Prosecution Service","South East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","South West (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Wales","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","West Midlands (England)","Female","40","[c]","33290","30130"
"New entrant CS","2022","Crown Prosecution Service","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Crown Prosecution Service","Yorkshire and The Humber","Female","50","[c]","26140","22200"
"New entrant CS","2022","Crown Prosecution Service","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","East Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Scotland","Male","40","[c]","30010","26000"
"New entrant CS","2022","Defence Equipment and Support","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","South East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","South West (England)","Female","290","[c]","28560","26000"
"New entrant CS","2022","Defence Equipment and Support","South West (England)","Male","520","[c]","32060","29000"
"New entrant CS","2022","Defence Equipment and Support","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","South East (England)","Female","70","[c]","29320","26030"
"New entrant CS","2022","Defence Science and Technology Laboratory","South East (England)","Male","160","[c]","31580","27010"
"New entrant CS","2022","Defence Science and Technology Laboratory","South West (England)","Female","165","[c]","28700","27010"
"New entrant CS","2022","Defence Science and Technology Laboratory","South West (England)","Male","250","[c]","30760","27010"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","275","[c]","38110","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","230","[c]","37300","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Female","65","[c]","33000","30360"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Male","50","[c]","36800","36740"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Female","185","[c]","34140","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","Male","135","[c]","36710","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","East Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","East Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","London","Female","105","[c]","36170","32940"
"New entrant CS","2022","Department for Education (excl. agencies)","London","Male","55","[c]","38640","36660"
"New entrant CS","2022","Department for Education (excl. agencies)","North East (England)","Female","75","[c]","31270","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","North East (England)","Male","40","[c]","35700","32870"
"New entrant CS","2022","Department for Education (excl. agencies)","North West (England)","Female","105","[c]","33190","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","North West (England)","Male","65","[c]","33500","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","South West (England)","Female","40","[c]","36430","36500"
"New entrant CS","2022","Department for Education (excl. agencies)","South West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Midlands (England)","Female","55","[c]","32190","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","West Midlands (England)","Male","40","[c]","35390","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Female","95","[c]","31160","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","Male","60","[c]","34570","29360"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","445","[c]","38410","33340"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","335","[c]","38790","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Female","50","[c]","33910","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Male","40","[c]","38330","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Female","85","[c]","35080","29230"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Male","60","[c]","38210","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Female","35","[c]","42870","37070"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Male","40","[c]","45640","44400"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Female","185","[c]","35860","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Male","135","[c]","37730","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Female","55","[c]","36570","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Male","45","[c]","41570","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Female","90","[c]","36140","32690"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Male","85","[c]","37490","35900"
"New entrant CS","2022","Department for International Trade","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","London","Female","195","[c]","34540","31800"
"New entrant CS","2022","Department for International Trade","London","Male","195","[c]","37630","31800"
"New entrant CS","2022","Department for International Trade","North East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","200","[c]","36160","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","155","[c]","37220","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Female","70","[c]","32460","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","Male","55","[c]","33950","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","London","Female","255","[c]","43300","42470"
"New entrant CS","2022","Department for Transport (excl. agencies)","London","Male","255","[c]","44350","42470"
"New entrant CS","2022","Department for Transport (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport (excl. agencies)","West Midlands (England)","Female","40","[c]","35150","30730"
"New entrant CS","2022","Department for Transport (excl. agencies)","West Midlands (England)","Male","45","[c]","37330","38650"
"New entrant CS","2022","Department for Transport (excl. agencies)","Yorkshire and The Humber","Female","40","[c]","36540","34690"
"New entrant CS","2022","Department for Transport (excl. agencies)","Yorkshire and The Humber","Male","50","[c]","39540","38650"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Female","335","[c]","23740","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Male","250","[c]","24150","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","East of England","Female","360","[c]","26420","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","East of England","Male","210","[c]","26390","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","London","Female","730","[c]","30790","31060"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","London","Male","490","[c]","32760","31060"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","North East (England)","Female","690","[c]","24640","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","North East (England)","Male","505","[c]","25860","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Female","1090","[c]","25270","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","North West (England)","Male","960","[c]","26480","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Scotland","Female","605","[c]","24440","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Scotland","Male","405","[c]","24470","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Female","380","[c]","25570","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","South East (England)","Male","235","[c]","25950","24250"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Female","235","[c]","23280","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","South West (England)","Male","165","[c]","23360","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Female","50","[c]","31220","29290"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Unknown","Male","35","[c]","31510","29290"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Wales","Female","285","[c]","24610","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Wales","Male","240","[c]","24500","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Female","550","[c]","25560","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Male","320","[c]","25990","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Female","585","[c]","26650","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Male","560","[c]","27530","27570"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","London","Female","420","[c]","37070","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","London","Male","215","[c]","38310","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
