"Status","Year","Age","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","South East (England)","50","[c]","32650","29930"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","South West (England)","120","[c]","35530","35900"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","Wales","20","[c]","27350","24920"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","55","[c]","30060","24920"
"New entrant CS","2022","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","75","[c]","33450","29250"
"New entrant CS","2022","30-39","Department for International Trade","London","70","[c]","40780","38160"
"New entrant CS","2022","30-39","Department for International Trade","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for International Trade","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","London","80","[c]","41760","39600"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","South West (England)","25","[c]","34590","32780"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","West Midlands (England)","35","[c]","35340","30190"
"New entrant CS","2022","30-39","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Transport","East Midlands (England)","20","[c]","31160","26130"
"New entrant CS","2022","30-39","Department for Transport","East of England","10","[c]","25810","26130"
"New entrant CS","2022","30-39","Department for Transport","London","150","[c]","50190","54110"
"New entrant CS","2022","30-39","Department for Transport","North East (England)","15","[c]","25010","26130"
"New entrant CS","2022","30-39","Department for Transport","North West (England)","15","[c]","26880","26130"
"New entrant CS","2022","30-39","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Transport","Scotland","10","[c]","28310","26130"
"New entrant CS","2022","30-39","Department for Transport","South East (England)","50","[c]","32840","26840"
"New entrant CS","2022","30-39","Department for Transport","South West (England)","25","[c]","27920","26130"
"New entrant CS","2022","30-39","Department for Transport","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department for Transport","Wales","155","[c]","24710","21840"
"New entrant CS","2022","30-39","Department for Transport","West Midlands (England)","55","[c]","30450","26130"
"New entrant CS","2022","30-39","Department for Transport","Yorkshire and The Humber","45","[c]","35550","38650"
"New entrant CS","2022","30-39","Department for Work and Pensions","East Midlands (England)","125","[c]","24850","21260"
"New entrant CS","2022","30-39","Department for Work and Pensions","East of England","130","[c]","26900","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions","London","305","[c]","33190","31060"
"New entrant CS","2022","30-39","Department for Work and Pensions","North East (England)","305","[c]","26510","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions","North West (England)","540","[c]","26760","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions","Scotland","265","[c]","25490","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions","South East (England)","130","[c]","25980","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions","South West (England)","85","[c]","23550","21260"
"New entrant CS","2022","30-39","Department for Work and Pensions","Unknown","25","[c]","29660","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions","Wales","145","[c]","25330","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions","West Midlands (England)","235","[c]","26840","27570"
"New entrant CS","2022","30-39","Department for Work and Pensions","Yorkshire and The Humber","295","[c]","29060","27570"
"New entrant CS","2022","30-39","Department of Health and Social Care","East Midlands (England)","15","[c]","35580","31380"
"New entrant CS","2022","30-39","Department of Health and Social Care","East of England","35","[c]","33180","32640"
"New entrant CS","2022","30-39","Department of Health and Social Care","London","470","[c]","40420","36840"
"New entrant CS","2022","30-39","Department of Health and Social Care","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care","North West (England)","25","[c]","37140","30460"
"New entrant CS","2022","30-39","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care","South East (England)","35","[c]","41440","37600"
"New entrant CS","2022","30-39","Department of Health and Social Care","South West (England)","75","[c]","34260","28970"
"New entrant CS","2022","30-39","Department of Health and Social Care","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Department of Health and Social Care","West Midlands (England)","25","[c]","39460","36570"
"New entrant CS","2022","30-39","Department of Health and Social Care","Yorkshire and The Humber","150","[c]","40020","36820"
"New entrant CS","2022","30-39","Estyn","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Food Standards Agency","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","East Midlands (England)","20","[c]","27160","22600"
"New entrant CS","2022","30-39","HM Land Registry","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","North East (England)","15","[c]","27450","22600"
"New entrant CS","2022","30-39","HM Land Registry","North West (England)","20","[c]","28280","27130"
"New entrant CS","2022","30-39","HM Land Registry","South West (England)","40","[c]","27310","27130"
"New entrant CS","2022","30-39","HM Land Registry","Wales","15","[c]","28150","22600"
"New entrant CS","2022","30-39","HM Land Registry","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs","East Midlands (England)","165","[c]","27410","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs","East of England","25","[c]","27940","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs","London","200","[c]","37590","37610"
"New entrant CS","2022","30-39","HM Revenue and Customs","North East (England)","345","[c]","26090","25000"
"New entrant CS","2022","30-39","HM Revenue and Customs","North West (England)","610","[c]","26840","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs","Northern Ireland","130","[c]","27610","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs","Scotland","260","[c]","25630","21250"
"New entrant CS","2022","30-39","HM Revenue and Customs","South East (England)","25","[c]","27760","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs","South West (England)","65","[c]","29570","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs","Wales","155","[c]","27050","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs","West Midlands (England)","230","[c]","27210","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs","Yorkshire and The Humber","215","[c]","27250","26590"
"New entrant CS","2022","30-39","HM Treasury","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury","London","35","[c]","46070","43160"
"New entrant CS","2022","30-39","HM Treasury","North East (England)","25","[c]","35490","29320"
"New entrant CS","2022","30-39","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","London","165","[c]","38120","35050"
"New entrant CS","2022","30-39","Home Office","North East (England)","25","[c]","26020","24880"
"New entrant CS","2022","30-39","Home Office","North West (England)","125","[c]","28240","24880"
"New entrant CS","2022","30-39","Home Office","Northern Ireland","20","[c]","27190","24880"
"New entrant CS","2022","30-39","Home Office","Scotland","45","[c]","25750","24880"
"New entrant CS","2022","30-39","Home Office","South East (England)","65","[c]","25040","24880"
"New entrant CS","2022","30-39","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Wales","15","[c]","25780","24880"
"New entrant CS","2022","30-39","Home Office","West Midlands (England)","25","[c]","26840","24880"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","70","[c]","30380","24880"
"New entrant CS","2022","30-39","Ministry of Defence","East Midlands (England)","45","[c]","29680","26350"
"New entrant CS","2022","30-39","Ministry of Defence","East of England","80","[c]","32760","26350"
"New entrant CS","2022","30-39","Ministry of Defence","London","70","[c]","41110","41500"
"New entrant CS","2022","30-39","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence","North West (England)","40","[c]","25360","21170"
"New entrant CS","2022","30-39","Ministry of Defence","Northern Ireland","10","[c]","28260","26050"
"New entrant CS","2022","30-39","Ministry of Defence","Overseas","15","[c]","39300","36960"
"New entrant CS","2022","30-39","Ministry of Defence","Scotland","80","[c]","30140","25000"
"New entrant CS","2022","30-39","Ministry of Defence","South East (England)","200","[c]","31760","28620"
"New entrant CS","2022","30-39","Ministry of Defence","South West (England)","470","[c]","33320","33000"
"New entrant CS","2022","30-39","Ministry of Defence","Unknown","35","[c]","25980","16190"
"New entrant CS","2022","30-39","Ministry of Defence","Wales","20","[c]","25200","21170"
"New entrant CS","2022","30-39","Ministry of Defence","West Midlands (England)","55","[c]","30920","26350"
"New entrant CS","2022","30-39","Ministry of Defence","Yorkshire and The Humber","30","[c]","27930","25000"
"New entrant CS","2022","30-39","Ministry of Justice","East Midlands (England)","355","[c]","24830","23170"
"New entrant CS","2022","30-39","Ministry of Justice","East of England","365","[c]","25630","24800"
"New entrant CS","2022","30-39","Ministry of Justice","London","585","[c]","33480","30520"
"New entrant CS","2022","30-39","Ministry of Justice","North East (England)","170","[c]","24830","23170"
"New entrant CS","2022","30-39","Ministry of Justice","North West (England)","585","[c]","25300","23170"
"New entrant CS","2022","30-39","Ministry of Justice","Scotland","30","[c]","30030","30450"
"New entrant CS","2022","30-39","Ministry of Justice","South East (England)","545","[c]","27460","27700"
"New entrant CS","2022","30-39","Ministry of Justice","South West (England)","315","[c]","24790","23170"
"New entrant CS","2022","30-39","Ministry of Justice","Unknown","70","[c]","25730","23140"
"New entrant CS","2022","30-39","Ministry of Justice","Wales","215","[c]","24070","23160"
"New entrant CS","2022","30-39","Ministry of Justice","West Midlands (England)","410","[c]","24170","23140"
"New entrant CS","2022","30-39","Ministry of Justice","Yorkshire and The Humber","400","[c]","26440","24090"
"New entrant CS","2022","30-39","National Crime Agency","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","London","45","[c]","39220","37560"
"New entrant CS","2022","30-39","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North West (England)","30","[c]","35790","34140"
"New entrant CS","2022","30-39","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South West (England)","15","[c]","34040","34140"
"New entrant CS","2022","30-39","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","West Midlands (England)","15","[c]","32620","32770"
"New entrant CS","2022","30-39","National Crime Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Northern Ireland","10","[c]","42940","45100"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","10","[c]","47520","44610"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North West (England)","15","[c]","37040","39460"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","London","65","[c]","42710","38000"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Scotland","65","[c]","31790","26940"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","20","[c]","37820","38000"
"New entrant CS","2022","30-39","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government","Scotland","1310","[c]","30750","27230"
"New entrant CS","2022","30-39","The National Archives","London","25","[c]","34750","33500"
"New entrant CS","2022","30-39","UK Export Finance","London","20","[c]","49420","49200"
"New entrant CS","2022","30-39","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","South East (England)","65","[c]","28960","23880"
"New entrant CS","2022","30-39","UK Statistics Authority","Wales","155","[c]","33930","30710"
"New entrant CS","2022","30-39","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Government","Wales","90","[c]","33480","31210"
"New entrant CS","2022","40-49","Attorney General's Departments","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","London","95","[c]","47470","50500"
"New entrant CS","2022","40-49","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","North West (England)","10","[c]","40070","43130"
"New entrant CS","2022","40-49","Attorney General's Departments","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","South West (England)","10","[c]","39400","38000"
"New entrant CS","2022","40-49","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","London","80","[c]","54830","54700"
"New entrant CS","2022","40-49","Cabinet Office","North East (England)","10","[c]","31740","21050"
"New entrant CS","2022","40-49","Cabinet Office","North West (England)","25","[c]","53290","56000"
"New entrant CS","2022","40-49","Cabinet Office","Scotland","30","[c]","44860","37300"
"New entrant CS","2022","40-49","Cabinet Office","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","South West (England)","15","[c]","64530","53850"
"New entrant CS","2022","40-49","Cabinet Office","Unknown","20","[c]","52150","49700"
"New entrant CS","2022","40-49","Cabinet Office","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","West Midlands (England)","25","[c]","58460","59700"
"New entrant CS","2022","40-49","Cabinet Office","Yorkshire and The Humber","30","[c]","47870","49700"
"New entrant CS","2022","40-49","Chancellor's other departments","London","10","[c]","61010","54500"
"New entrant CS","2022","40-49","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Charity Commission","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Charity Commission","North West (England)","15","[c]","27370","29160"
"New entrant CS","2022","40-49","Competition and Markets Authority","London","15","[c]","69450","62680"
"New entrant CS","2022","40-49","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","London","55","[c]","45930","40050"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","North West (England)","20","[c]","38580","36740"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","South West (England)","40","[c]","44380","45150"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Wales","70","[c]","33080","27380"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","West Midlands (England)","15","[c]","34820","34000"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","15","[c]","44900","35020"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","London","15","[c]","44940","40230"
"New entrant CS","2022","40-49","Department for Education","North East (England)","35","[c]","36510","36500"
"New entrant CS","2022","40-49","Department for Education","North West (England)","30","[c]","42790","36500"
"New entrant CS","2022","40-49","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education","South West (England)","10","[c]","44830","49860"
"New entrant CS","2022","40-49","Department for Education","West Midlands (England)","35","[c]","40420","36570"
"New entrant CS","2022","40-49","Department for Education","Yorkshire and The Humber","30","[c]","38180","36500"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","East Midlands (England)","25","[c]","30730","29180"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","East of England","30","[c]","31550","29180"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","80","[c]","46000","40410"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","North East (England)","45","[c]","30590","24920"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","North West (England)","75","[c]","28960","21300"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","South East (England)","45","[c]","40940","37690"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","South West (England)","85","[c]","38430","36200"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Wales","15","[c]","26810","24920"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","West Midlands (England)","40","[c]","36130","29180"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","60","[c]","36040","35900"
"New entrant CS","2022","40-49","Department for International Trade","London","25","[c]","52170","51710"
"New entrant CS","2022","40-49","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","London","45","[c]","44920","39600"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","South West (England)","15","[c]","37850","40720"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","West Midlands (England)","25","[c]","37270","30190"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","East Midlands (England)","15","[c]","28140","26130"
"New entrant CS","2022","40-49","Department for Transport","East of England","15","[c]","27030","26130"
"New entrant CS","2022","40-49","Department for Transport","London","55","[c]","50620","54110"
"New entrant CS","2022","40-49","Department for Transport","North East (England)","15","[c]","26240","26130"
"New entrant CS","2022","40-49","Department for Transport","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","South East (England)","55","[c]","32070","26840"
"New entrant CS","2022","40-49","Department for Transport","South West (England)","20","[c]","28980","26830"
"New entrant CS","2022","40-49","Department for Transport","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Wales","95","[c]","25760","21840"
"New entrant CS","2022","40-49","Department for Transport","West Midlands (England)","45","[c]","30750","26130"
"New entrant CS","2022","40-49","Department for Transport","Yorkshire and The Humber","25","[c]","38520","38650"
"New entrant CS","2022","40-49","Department for Work and Pensions","East Midlands (England)","110","[c]","25820","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","East of England","105","[c]","27780","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","London","175","[c]","32940","31060"
"New entrant CS","2022","40-49","Department for Work and Pensions","North East (England)","190","[c]","26950","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","North West (England)","370","[c]","27480","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","Scotland","190","[c]","27120","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","South East (England)","135","[c]","27290","27570"
