"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","No function","Cabinet Office","Unknown","65","[c]","28800","28000"
"New entrant CS","2022","20-29","No function","Cabinet Office","West Central Scotland","15","[c]","28350","28000"
"New entrant CS","2022","20-29","No function","Cabinet Office","West Midlands","20","[c]","27820","28000"
"New entrant CS","2022","20-29","No function","Cabinet Office","West Yorkshire","20","[c]","28000","28000"
"New entrant CS","2022","20-29","No function","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Charity Commission","Merseyside","30","[c]","21710","22210"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","East Wales","90","[c]","23050","21810"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Greater Manchester","50","[c]","31410","30360"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Inner London - West","265","[c]","34260","33570"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","West Midlands","20","[c]","25800","24570"
"New entrant CS","2022","20-29","No function","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Digital, Culture, Media and Sport","Greater Manchester","10","[c]","34450","30960"
"New entrant CS","2022","20-29","No function","Department for Digital, Culture, Media and Sport","Inner London - West","195","[c]","32960","34020"
"New entrant CS","2022","20-29","No function","Department for Digital, Culture, Media and Sport","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Digital, Culture, Media and Sport","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Education","Derbyshire and Nottinghamshire","15","[c]","26890","25000"
"New entrant CS","2022","20-29","No function","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","30080","29360"
"New entrant CS","2022","20-29","No function","Department for Education","Greater Manchester","40","[c]","28720","29360"
"New entrant CS","2022","20-29","No function","Department for Education","Inner London - West","60","[c]","33770","32940"
"New entrant CS","2022","20-29","No function","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Education","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Education","South Yorkshire","35","[c]","26560","25000"
"New entrant CS","2022","20-29","No function","Department for Education","Tees Valley and Durham","15","[c]","28100","25000"
"New entrant CS","2022","20-29","No function","Department for Education","West Midlands","40","[c]","27270","25000"
"New entrant CS","2022","20-29","No function","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Cheshire","15","[c]","29940","29180"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Cumbria","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Devon","10","[c]","26040","21300"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","East Anglia","10","[c]","29500","25600"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","90","[c]","29850","29180"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Inner London - West","430","[c]","35410","32560"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","North Yorkshire","55","[c]","27080","24920"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","15","[c]","28420","29180"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","85","[c]","26990","24370"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","10","[c]","22380","21300"
"New entrant CS","2022","20-29","No function","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for International Trade","Inner London - West","145","[c]","31050","31800"
"New entrant CS","2022","20-29","No function","Department for International Trade","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for International Trade","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Levelling Up, Housing and Communities","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Levelling Up, Housing and Communities","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","23030","21520"
"New entrant CS","2022","20-29","No function","Department for Levelling Up, Housing and Communities","Greater Manchester","10","[c]","28460","27510"
"New entrant CS","2022","20-29","No function","Department for Levelling Up, Housing and Communities","Inner London - West","175","[c]","32200","33210"
"New entrant CS","2022","20-29","No function","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Levelling Up, Housing and Communities","West Midlands","35","[c]","29930","30190"
"New entrant CS","2022","20-29","No function","Department for Levelling Up, Housing and Communities","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","21770","21840"
"New entrant CS","2022","20-29","No function","Department for Transport","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Hampshire and Isle of Wight","35","[c]","26280","26830"
"New entrant CS","2022","20-29","No function","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Inner London - West","180","[c]","38960","34710"
"New entrant CS","2022","20-29","No function","Department for Transport","Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Northumberland, and Tyne and Wear","15","[c]","22360","21840"
"New entrant CS","2022","20-29","No function","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","Unknown","15","[c]","19820","18310"
"New entrant CS","2022","20-29","No function","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Transport","West Midlands","60","[c]","24850","21840"
"New entrant CS","2022","20-29","No function","Department for Transport","West Wales and The Valleys","190","[c]","20140","18310"
"New entrant CS","2022","20-29","No function","Department for Transport","West Yorkshire","35","[c]","26260","21840"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Bedfordshire and Hertfordshire","50","[c]","27640","27570"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","27520","27570"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Cheshire","15","[c]","24370","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Cornwall and Isles of Scilly","35","[c]","22260","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Derbyshire and Nottinghamshire","80","[c]","23860","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Devon","30","[c]","21910","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","East Anglia","55","[c]","24640","27570"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","East Wales","30","[c]","23870","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","25","[c]","22190","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Eastern Scotland","85","[c]","23640","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Essex","60","[c]","25960","24250"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","23020","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Greater Manchester","135","[c]","24420","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Hampshire and Isle of Wight","15","[c]","25310","27570"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","20","[c]","27230","27570"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Inner London - East","140","[c]","30470","31060"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Inner London - West","40","[c]","30740","31060"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Kent","30","[c]","25340","24250"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Lancashire","270","[c]","23300","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","70","[c]","23370","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Lincolnshire","25","[c]","25650","27570"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Merseyside","185","[c]","24880","26370"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","North Yorkshire","45","[c]","26320","26370"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Northumberland, and Tyne and Wear","245","[c]","22480","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Outer London - East and North East","75","[c]","30510","31060"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Outer London - South","40","[c]","30470","31060"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Outer London - West and North West","75","[c]","30200","31060"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Shropshire and Staffordshire","25","[c]","25140","27570"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","South Yorkshire","75","[c]","24230","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Southern Scotland","25","[c]","27320","27570"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Surrey, East and West Sussex","55","[c]","23690","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Tees Valley and Durham","40","[c]","24660","27570"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","Unknown","20","[c]","30120","30170"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","West Central Scotland","125","[c]","23060","21260"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","West Midlands","210","[c]","25190","27570"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","West Wales and The Valleys","115","[c]","24710","27570"
"New entrant CS","2022","20-29","No function","Department for Work and Pensions","West Yorkshire","170","[c]","25690","27570"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","31120","30460"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Derbyshire and Nottinghamshire","25","[c]","26930","26880"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","East Anglia","30","[c]","26650","25010"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Essex","10","[c]","26630","25010"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","125","[c]","24580","23390"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Greater Manchester","25","[c]","21040","19880"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Inner London - East","145","[c]","32570","32330"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Inner London - West","205","[c]","35880","32790"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Northumberland, and Tyne and Wear","15","[c]","27620","23780"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Outer London - East and North East","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Outer London - West and North West","135","[c]","27280","26880"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","West Midlands","40","[c]","25260","23390"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Department of Health and Social Care","West Yorkshire","95","[c]","32920","28970"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Land Registry","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Land Registry","Devon","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Land Registry","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Land Registry","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Land Registry","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Land Registry","Lancashire","15","[c]","24300","22600"
"New entrant CS","2022","20-29","No function","HM Land Registry","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Land Registry","Merseyside","15","[c]","23300","22600"
"New entrant CS","2022","20-29","No function","HM Land Registry","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Land Registry","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Land Registry","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Land Registry","West Wales and The Valleys","15","[c]","23650","22600"
"New entrant CS","2022","20-29","No function","HM Revenue and Customs","Derbyshire and Nottinghamshire","90","[c]","26990","26590"
"New entrant CS","2022","20-29","No function","HM Revenue and Customs","East Wales","105","[c]","24810","21250"
"New entrant CS","2022","20-29","No function","HM Revenue and Customs","Eastern Scotland","130","[c]","24790","21250"
"New entrant CS","2022","20-29","No function","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","No function","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","30550","33080"
"New entrant CS","2022","20-29","No function","HM Revenue and Customs","Greater Manchester","255","[c]","23850","21250"
"New entrant CS","2022","20-29","No function","HM Revenue and Customs","Hampshire and Isle of Wight","15","[c]","21250","21250"
"New entrant CS","2022","20-29","No function","HM Revenue and Customs","Inner London - East","90","[c]","34900","37610"
