"Status","Year","Age","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Medicine","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Operational Delivery","London","Female","70","[c]","44250","32330"
"Leaver Dept.","2022","60-64","Operational Delivery","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Operational Delivery","Outside London","Female","125","[c]","36260","27570"
"Leaver Dept.","2022","60-64","Operational Delivery","Outside London","Male","55","[c]","42010","31960"
"Leaver Dept.","2022","60-64","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Planning Inspectors","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Planning Inspectors","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Science and Engineering","Outside London","Female","35","[c]","42250","39030"
"Leaver Dept.","2022","60-64","Science and Engineering","Outside London","Male","35","[c]","59170","52330"
"Leaver Dept.","2022","60-64","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Tax","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Tax","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Medicine","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Operational Delivery","Outside London","Female","35","[c]","28170","27900"
"Leaver Dept.","2022","65+","Operational Delivery","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Planning Inspectors","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Planning Inspectors","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Science and Engineering","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data and Technology","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","International Trade","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","International Trade","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Outside London","Female","305","[c]","21800","21250"
"New entrant CS","2022","16-19","Operational Delivery","Outside London","Male","245","[c]","21600","21250"
"New entrant CS","2022","16-19","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Policy","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Outside London","Male","55","[c]","18100","17140"
"New entrant CS","2022","16-19","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Outside London","Female","45","[c]","22110","21150"
"New entrant CS","2022","16-19","Unknown","Outside London","Male","40","[c]","22060","21050"
"New entrant CS","2022","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","London","Female","65","[c]","32570","29490"
"New entrant CS","2022","20-29","Commercial","London","Male","35","[c]","33370","33210"
"New entrant CS","2022","20-29","Commercial","Outside London","Female","130","[c]","27500","26670"
"New entrant CS","2022","20-29","Commercial","Outside London","Male","110","[c]","26200","25520"
"New entrant CS","2022","20-29","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","London","Female","150","[c]","32730","32710"
"New entrant CS","2022","20-29","Communications","London","Male","80","[c]","32000","31800"
"New entrant CS","2022","20-29","Communications","Outside London","Female","50","[c]","28560","30190"
"New entrant CS","2022","20-29","Communications","Outside London","Male","30","[c]","27750","26350"
"New entrant CS","2022","20-29","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","London","Female","35","[c]","26710","25110"
"New entrant CS","2022","20-29","Counter Fraud","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Outside London","Female","100","[c]","25140","27570"
"New entrant CS","2022","20-29","Counter Fraud","Outside London","Male","75","[c]","25040","27570"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","London","Female","120","[c]","34680","32790"
"New entrant CS","2022","20-29","Digital, Data and Technology","London","Male","130","[c]","34330","32790"
"New entrant CS","2022","20-29","Digital, Data and Technology","Outside London","Female","260","[c]","29960","29180"
"New entrant CS","2022","20-29","Digital, Data and Technology","Outside London","Male","450","[c]","30030","27660"
"New entrant CS","2022","20-29","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Economics","London","Female","75","[c]","32580","31800"
"New entrant CS","2022","20-29","Economics","London","Male","145","[c]","31860","32350"
"New entrant CS","2022","20-29","Economics","Outside London","Female","40","[c]","27430","29550"
"New entrant CS","2022","20-29","Economics","Outside London","Male","60","[c]","27470","28000"
"New entrant CS","2022","20-29","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","London","Female","50","[c]","35660","32790"
"New entrant CS","2022","20-29","Finance","London","Male","50","[c]","35670","32790"
"New entrant CS","2022","20-29","Finance","Outside London","Female","155","[c]","28230","25620"
"New entrant CS","2022","20-29","Finance","Outside London","Male","180","[c]","27360","25860"
"New entrant CS","2022","20-29","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","Outside London","Male","30","[c]","22020","20420"
"New entrant CS","2022","20-29","Human Resources","London","Female","120","[c]","29540","27880"
"New entrant CS","2022","20-29","Human Resources","London","Male","60","[c]","30480","27630"
"New entrant CS","2022","20-29","Human Resources","Outside London","Female","180","[c]","25650","23830"
"New entrant CS","2022","20-29","Human Resources","Outside London","Male","75","[c]","26480","23540"
"New entrant CS","2022","20-29","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","Outside London","Female","30","[c]","26430","26350"
"New entrant CS","2022","20-29","Intelligence Analysis","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","London","Female","60","[c]","32880","31800"
"New entrant CS","2022","20-29","International Trade","London","Male","50","[c]","30490","31800"
"New entrant CS","2022","20-29","International Trade","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Knowledge and Information Management","Outside London","Female","35","[c]","26000","24350"
"New entrant CS","2022","20-29","Knowledge and Information Management","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Legal","London","Female","100","[c]","35970","34260"
"New entrant CS","2022","20-29","Legal","London","Male","60","[c]","36380","34260"
"New entrant CS","2022","20-29","Legal","Outside London","Female","135","[c]","32310","30450"
"New entrant CS","2022","20-29","Legal","Outside London","Male","50","[c]","33110","30450"
"New entrant CS","2022","20-29","Medicine","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","Outside London","Female","35","[c]","30670","31470"
"New entrant CS","2022","20-29","Medicine","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","London","Female","1380","[c]","29110","28310"
"New entrant CS","2022","20-29","Operational Delivery","London","Male","695","[c]","30250","30460"
"New entrant CS","2022","20-29","Operational Delivery","Outside London","Female","7290","[c]","23340","22600"
"New entrant CS","2022","20-29","Operational Delivery","Outside London","Male","4540","[c]","23550","22000"
"New entrant CS","2022","20-29","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","Unknown","Female","70","[c]","25120","23140"
"New entrant CS","2022","20-29","Operational Delivery","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Research","Outside London","Male","30","[c]","29010","26570"
"New entrant CS","2022","20-29","Other","London","Female","175","[c]","28270","26950"
"New entrant CS","2022","20-29","Other","London","Male","120","[c]","29920","26950"
"New entrant CS","2022","20-29","Other","Outside London","Female","360","[c]","22810","21260"
"New entrant CS","2022","20-29","Other","Outside London","Male","310","[c]","22460","21260"
"New entrant CS","2022","20-29","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other","Unknown","Male","65","[c]","20510","16190"
"New entrant CS","2022","20-29","Planning","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Policy","London","Female","865","[c]","34260","33210"
"New entrant CS","2022","20-29","Policy","London","Male","660","[c]","34500","33570"
