"Status","Year","Function_of_post","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","30","[c]","45890","46360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","150","[c]","52370","46360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","London","Heterosexual / straight","120","[c]","36450","27250"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","115","[c]","29330","24100"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","35","[c]","38420","38000"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scottish Government","Outside London","Heterosexual / straight","400","[c]","23170","21050"
"New entrant CS","2022","No function","Scottish Government","Outside London","LGBO","55","[c]","22490","21050"
"New entrant CS","2022","No function","Scottish Government","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scottish Government","Outside London","Unknown","500","[c]","22440","21640"
"New entrant CS","2022","No function","The National Archives","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","The National Archives","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","The National Archives","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","The National Archives","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","Outside London","Heterosexual / straight","290","[c]","23490","19860"
"New entrant CS","2022","No function","UK Statistics Authority","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","Outside London","Unknown","80","[c]","22540","19860"
"New entrant CS","2022","No function","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Welsh Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Welsh Government","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Attorney General's Departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","35","[c]","36590","37520"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Transport","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Outside London","Heterosexual / straight","50","[c]","27850","21260"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department for Work and Pensions","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Department of Health and Social Care","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Foreign, Commonwealth and Development Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Land Registry","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","London","Heterosexual / straight","35","[c]","47670","43430"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Outside London","Heterosexual / straight","65","[c]","38990","40180"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Revenue and Customs","Outside London","Unknown","45","[c]","39560","40180"
"New entrant CS","2022","Project Delivery","HM Treasury","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Outside London","Heterosexual / straight","820","[c]","34010","33000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Outside London","LGBO","35","[c]","31480","29230"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Outside London","Undeclared","40","[c]","34300","33000"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Outside London","Unknown","340","[c]","30070","27540"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Export Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Outside London","Heterosexual / straight","45","[c]","43390","40000"
"New entrant CS","2022","Property","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Outside London","Heterosexual / straight","55","[c]","41530","36500"
"New entrant CS","2022","Property","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Education","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","40","[c]","44380","43150"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Department for Environment, Food and Rural Affairs","Outside London","Unknown","10","[c]","[c]","[c]"
