"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Met Office","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Commercial","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Commercial","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Commercial","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Communications","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Digital, Data and Technology","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Finance","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Finance","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Finance","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Finance","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Finance","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Finance","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Geography","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Geography","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Geography","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Geography","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Human Resources","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Human Resources","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Human Resources","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Human Resources","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Human Resources","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Human Resources","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Intelligence Analysis","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Other","AA/AO","Female","55","[c]","21600","21170"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Other","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Other","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Other","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Other","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Policy","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Policy","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Policy","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Project Delivery","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Project Delivery","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Project Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Project Delivery","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Project Delivery","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Property","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Security","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Statistics","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Operational Delivery","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Operational Delivery","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Operational Delivery","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Operational Delivery","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Operational Delivery","G6/G7","Female","45","[c]","56950","54860"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Operational Delivery","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Operational Delivery","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Operational Delivery","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Operational Delivery","SEO/HEO","Female","160","[c]","37230","36800"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Operational Delivery","SEO/HEO","Male","85","[c]","37400","36800"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Operational Delivery","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Operational Delivery","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Operational Delivery","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Operational Delivery","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Project Delivery","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Policy","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
