"Status","Year","Ethnicity","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","65","[c]","36040","30090"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Commercial","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Communications","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Economics","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Finance","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Human Resources","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Operational Delivery","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Policy","310","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","170","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Licensing Agency","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Driver and Vehicle Standards Agency","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Education and Skills Funding Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Actuary's Department","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Legal Department","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Legal Department","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Government Legal Department","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Health and Safety Executive","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Health and Safety Executive","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Courts and Tribunals Service","Operational Delivery","110","[c]","22720","20970"
"Leaver Dept.","2022","Unknown","HM Crown Prosecution Service Inspectorate","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","Operational Delivery","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Prison and Probation Service","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","435","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Operational Delivery","65","[c]","28550","24890"
"Leaver Dept.","2022","Unknown","Home Office","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Other","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Policy","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Home Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Institute for Apprenticeships and Technical Education","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Institute for Apprenticeships and Technical Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Institute for Apprenticeships and Technical Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intellectual Property Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Legal Aid Agency","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Maritime and Coastguard Agency","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Other","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice (excl. agencies)","Operational Delivery","80","[c]","41130","37580"
"Leaver Dept.","2022","Unknown","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of Gas and Electricity Markets","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Public Guardian","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Planning Inspectorate","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Knowledge and Information Management","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Medicine","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Operational Delivery","65","[c]","48820","43870"
"Leaver Dept.","2022","Unknown","Public Health England","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Public Health England","Science and Engineering","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Registers of Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Royal Fleet Auxiliary","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Rural Payments Agency","Operational Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Rural Payments Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Courts and Tribunals Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Courts and Tribunals Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Courts and Tribunals Service","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Serious Fraud Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Serious Fraud Office","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Serious Fraud Office","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Serious Fraud Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Serious Fraud Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Teaching Regulation Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The Insolvency Service","Operational Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Health Security Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Health Security Agency","Operational Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Hydrographic Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Valuation Office Agency","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government (excl. agencies)","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Revenue Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Revenue Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Revenue Authority","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Advisory, Conciliation and Arbitration Service","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Advisory, Conciliation and Arbitration Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Advisory, Conciliation and Arbitration Service","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Advisory, Conciliation and Arbitration Service","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Advisory, Conciliation and Arbitration Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Animal and Plant Health Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Animal and Plant Health Agency","Operational Delivery","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Animal and Plant Health Agency","Science and Engineering","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Animal and Plant Health Agency","Veterinarian","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Attorney General's Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Attorney General's Office","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Attorney General's Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Attorney General's Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Cabinet Office (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Cabinet Office (excl. agencies)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Cabinet Office (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Cabinet Office (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Cabinet Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Cabinet Office (excl. agencies)","Unknown","735","[c]","46320","40600"
"Leaver Dept.","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Charity Commission","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Companies House","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Companies House","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Companies House","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Companies House","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Companies House","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Companies House","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Companies House","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Companies House","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Competition and Markets Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Competition and Markets Authority","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Competition and Markets Authority","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Criminal Injuries Compensation Authority","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Commercial Service","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Commercial Service","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Commercial Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Commercial Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Commercial Service","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Commercial Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Office and Procurator Fiscal Service","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Office and Procurator Fiscal Service","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Prosecution Service","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Prosecution Service","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Prosecution Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Prosecution Service","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Prosecution Service","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Prosecution Service","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Prosecution Service","Operational Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Prosecution Service","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Prosecution Service","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Prosecution Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Crown Prosecution Service","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Equipment and Support","Commercial","60","[c]","34620","29550"
"Leaver Dept.","2022","White","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Equipment and Support","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Equipment and Support","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Equipment and Support","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Equipment and Support","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Equipment and Support","Other","70","[c]","31490","27070"
"Leaver Dept.","2022","White","Defence Equipment and Support","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Equipment and Support","Project Delivery","95","[c]","38800","36680"
"Leaver Dept.","2022","White","Defence Equipment and Support","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Equipment and Support","Science and Engineering","55","[c]","29010","27540"
"Leaver Dept.","2022","White","Defence Equipment and Support","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Science and Technology Laboratory","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Science and Technology Laboratory","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Science and Technology Laboratory","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Defence Science and Technology Laboratory","Knowledge and Information Management","[c]","[c]","[c]","[c]"
