"Status","Year","Organisation","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Health and Safety Executive","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","South Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","West Central Scotland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","West Midlands","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","West Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cheshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cheshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Cumbria","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","Female","45","[c]","22780","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Devon","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Devon","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Dorset and Somerset","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Dorset and Somerset","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Anglia","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Wales","Outside London","Female","50","[c]","21520","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","East Wales","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Eastern Scotland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Essex","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Essex","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","65","[c]","21840","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Greater Manchester","Outside London","Female","100","[c]","23240","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Greater Manchester","Outside London","Male","75","[c]","24020","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Inner London - East","London","Female","60","[c]","26220","23720"
"New entrant CS","2022","HM Courts and Tribunals Service","Inner London - East","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Inner London - West","London","Female","145","[c]","30300","28310"
"New entrant CS","2022","HM Courts and Tribunals Service","Inner London - West","London","Male","90","[c]","30920","28310"
"New entrant CS","2022","HM Courts and Tribunals Service","Kent","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Kent","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Lancashire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Outside London","Female","110","[c]","21220","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Outside London","Male","55","[c]","21720","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Lincolnshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Lincolnshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Merseyside","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Merseyside","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Outer London - East and North East","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Outer London - East and North East","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Outer London - South","London","Female","30","[c]","29000","23720"
"New entrant CS","2022","HM Courts and Tribunals Service","Outer London - South","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Outer London - West and North West","London","Female","30","[c]","26360","23720"
"New entrant CS","2022","HM Courts and Tribunals Service","Outer London - West and North West","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Shropshire and Staffordshire","Outside London","Female","75","[c]","21240","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Shropshire and Staffordshire","Outside London","Male","35","[c]","23140","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Surrey, East and West Sussex","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Surrey, East and West Sussex","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Tees Valley and Durham","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Central Scotland","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Central Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Midlands","Outside London","Female","95","[c]","21440","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","West Midlands","Outside London","Male","65","[c]","26810","25120"
"New entrant CS","2022","HM Courts and Tribunals Service","West Wales and The Valleys","Outside London","Female","55","[c]","21680","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","West Wales and The Valleys","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Courts and Tribunals Service","West Yorkshire","Outside London","Female","35","[c]","21980","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","West Yorkshire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","Female","40","[c]","26560","22600"
"New entrant CS","2022","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Devon","Outside London","Female","30","[c]","26720","22600"
"New entrant CS","2022","HM Land Registry","Devon","Outside London","Male","35","[c]","27850","26300"
"New entrant CS","2022","HM Land Registry","Dorset and Somerset","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Dorset and Somerset","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","East Anglia","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Lancashire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Lancashire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Merseyside","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Merseyside","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outer London - South","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Outer London - South","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Shropshire and Staffordshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Shropshire and Staffordshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Tees Valley and Durham","Outside London","Female","30","[c]","25030","22600"
"New entrant CS","2022","HM Land Registry","Tees Valley and Durham","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","West Midlands","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","West Midlands","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","West Wales and The Valleys","Outside London","Female","30","[c]","26690","22600"
"New entrant CS","2022","HM Land Registry","West Wales and The Valleys","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Outside London","Female","215","[c]","27870","28140"
"New entrant CS","2022","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Outside London","Male","125","[c]","27620","28140"
"New entrant CS","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","395","[c]","27310","26310"
"New entrant CS","2022","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","225","[c]","27770","28140"
"New entrant CS","2022","HM Prison and Probation Service","Cheshire","Outside London","Female","175","[c]","24350","23140"
"New entrant CS","2022","HM Prison and Probation Service","Cheshire","Outside London","Male","80","[c]","25450","23140"
"New entrant CS","2022","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","Female","35","[c]","27720","24090"
"New entrant CS","2022","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Cumbria","Outside London","Female","55","[c]","25980","24800"
"New entrant CS","2022","HM Prison and Probation Service","Cumbria","Outside London","Male","30","[c]","29800","28440"
"New entrant CS","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","Female","415","[c]","25650","24090"
"New entrant CS","2022","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","Male","200","[c]","25430","23140"
"New entrant CS","2022","HM Prison and Probation Service","Devon","Outside London","Female","180","[c]","25150","23170"
"New entrant CS","2022","HM Prison and Probation Service","Devon","Outside London","Male","140","[c]","25390","23140"
"New entrant CS","2022","HM Prison and Probation Service","Dorset and Somerset","Outside London","Female","180","[c]","25250","23170"
"New entrant CS","2022","HM Prison and Probation Service","Dorset and Somerset","Outside London","Male","120","[c]","26470","24090"
"New entrant CS","2022","HM Prison and Probation Service","East Anglia","Outside London","Female","525","[c]","25310","23180"
"New entrant CS","2022","HM Prison and Probation Service","East Anglia","Outside London","Male","415","[c]","25140","23140"
"New entrant CS","2022","HM Prison and Probation Service","East Wales","Outside London","Female","230","[c]","23730","23140"
"New entrant CS","2022","HM Prison and Probation Service","East Wales","Outside London","Male","195","[c]","25700","23140"
"New entrant CS","2022","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","Female","245","[c]","25340","23170"
"New entrant CS","2022","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","Male","145","[c]","24770","23140"
"New entrant CS","2022","HM Prison and Probation Service","Essex","Outside London","Female","235","[c]","27280","24800"
"New entrant CS","2022","HM Prison and Probation Service","Essex","Outside London","Male","110","[c]","27560","26140"
"New entrant CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","390","[c]","25850","24090"
"New entrant CS","2022","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","185","[c]","27270","26140"
"New entrant CS","2022","HM Prison and Probation Service","Greater Manchester","Outside London","Female","460","[c]","25880","23170"
"New entrant CS","2022","HM Prison and Probation Service","Greater Manchester","Outside London","Male","235","[c]","26570","23170"
"New entrant CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","Female","235","[c]","27040","24800"
"New entrant CS","2022","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","Male","130","[c]","27280","24800"
"New entrant CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","175","[c]","25880","23170"
"New entrant CS","2022","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","125","[c]","26440","23140"
"New entrant CS","2022","HM Prison and Probation Service","Inner London - East","London","Female","390","[c]","34600","30520"
"New entrant CS","2022","HM Prison and Probation Service","Inner London - East","London","Male","235","[c]","35660","32040"
"New entrant CS","2022","HM Prison and Probation Service","Inner London - West","London","Female","185","[c]","30710","30520"
"New entrant CS","2022","HM Prison and Probation Service","Inner London - West","London","Male","155","[c]","31030","30520"
"New entrant CS","2022","HM Prison and Probation Service","Kent","Outside London","Female","355","[c]","26760","26140"
"New entrant CS","2022","HM Prison and Probation Service","Kent","Outside London","Male","215","[c]","26730","27900"
"New entrant CS","2022","HM Prison and Probation Service","Lancashire","Outside London","Female","345","[c]","26000","23170"
"New entrant CS","2022","HM Prison and Probation Service","Lancashire","Outside London","Male","180","[c]","25870","23140"
"New entrant CS","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","Female","305","[c]","25930","23170"
"New entrant CS","2022","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","Male","175","[c]","25810","23140"
"New entrant CS","2022","HM Prison and Probation Service","Lincolnshire","Outside London","Female","130","[c]","25470","23170"
"New entrant CS","2022","HM Prison and Probation Service","Lincolnshire","Outside London","Male","85","[c]","26010","24430"
"New entrant CS","2022","HM Prison and Probation Service","Merseyside","Outside London","Female","355","[c]","27190","24800"
"New entrant CS","2022","HM Prison and Probation Service","Merseyside","Outside London","Male","125","[c]","27400","24800"
"New entrant CS","2022","HM Prison and Probation Service","North Yorkshire","Outside London","Female","70","[c]","28520","24800"
"New entrant CS","2022","HM Prison and Probation Service","North Yorkshire","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","Female","205","[c]","27230","24860"
"New entrant CS","2022","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","Male","60","[c]","30910","28200"
"New entrant CS","2022","HM Prison and Probation Service","Outer London - East and North East","London","Female","210","[c]","29220","27980"
"New entrant CS","2022","HM Prison and Probation Service","Outer London - East and North East","London","Male","120","[c]","31230","29020"
"New entrant CS","2022","HM Prison and Probation Service","Outer London - South","London","Female","185","[c]","30540","27420"
"New entrant CS","2022","HM Prison and Probation Service","Outer London - South","London","Male","45","[c]","32010","30120"
"New entrant CS","2022","HM Prison and Probation Service","Outer London - West and North West","London","Female","225","[c]","31050","31020"
"New entrant CS","2022","HM Prison and Probation Service","Outer London - West and North West","London","Male","115","[c]","31740","31020"
"New entrant CS","2022","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","Female","330","[c]","25110","23170"
"New entrant CS","2022","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","Male","185","[c]","24460","23140"
"New entrant CS","2022","HM Prison and Probation Service","South Yorkshire","Outside London","Female","255","[c]","25690","23170"
"New entrant CS","2022","HM Prison and Probation Service","South Yorkshire","Outside London","Male","135","[c]","28020","24430"
"New entrant CS","2022","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","Female","410","[c]","27330","26140"
"New entrant CS","2022","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","Male","245","[c]","28780","28140"
"New entrant CS","2022","HM Prison and Probation Service","Tees Valley and Durham","Outside London","Female","365","[c]","25380","23170"
"New entrant CS","2022","HM Prison and Probation Service","Tees Valley and Durham","Outside London","Male","205","[c]","25430","23140"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Unknown","Female","200","[c]","28480","24780"
"New entrant CS","2022","HM Prison and Probation Service","Unknown","Unknown","Male","70","[c]","29080","26310"
"New entrant CS","2022","HM Prison and Probation Service","West Midlands","Outside London","Female","420","[c]","26800","24090"
"New entrant CS","2022","HM Prison and Probation Service","West Midlands","Outside London","Male","200","[c]","27110","24800"
"New entrant CS","2022","HM Prison and Probation Service","West Wales and The Valleys","Outside London","Female","165","[c]","24040","23170"
"New entrant CS","2022","HM Prison and Probation Service","West Wales and The Valleys","Outside London","Male","110","[c]","28320","26820"
"New entrant CS","2022","HM Prison and Probation Service","West Yorkshire","Outside London","Female","480","[c]","26190","23170"
"New entrant CS","2022","HM Prison and Probation Service","West Yorkshire","Outside London","Male","295","[c]","25210","23140"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Female","255","[c]","26910","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Male","285","[c]","27240","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","East Anglia","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","East Wales","Outside London","Female","230","[c]","24890","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","East Wales","Outside London","Male","250","[c]","26320","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Outside London","Female","220","[c]","24440","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Outside London","Male","215","[c]","25970","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Essex","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Essex","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","55","[c]","33040","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","55","[c]","31760","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Greater Manchester","Outside London","Female","510","[c]","26680","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Greater Manchester","Outside London","Male","565","[c]","27210","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Inner London - East","London","Female","200","[c]","36470","30750"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Inner London - East","London","Male","210","[c]","36580","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Inner London - West","London","Female","35","[c]","40630","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Inner London - West","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Kent","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Kent","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","Female","595","[c]","23470","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","Male","380","[c]","25380","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","Female","225","[c]","26560","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","Male","215","[c]","26950","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Female","575","[c]","24550","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Male","435","[c]","27130","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outer London - South","London","Female","110","[c]","35510","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outer London - South","London","Male","115","[c]","35080","30750"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Outer London - West and North West","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","Male","40","[c]","41060","40180"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","Female","140","[c]","21900","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","Male","90","[c]","21470","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","Female","120","[c]","28280","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","Male","130","[c]","29260","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","Female","365","[c]","25000","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","Male","345","[c]","26120","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","Female","385","[c]","24970","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","Male","425","[c]","26630","26590"
"New entrant CS","2022","HM Treasury (excl. agencies)","East Anglia","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury (excl. agencies)","Inner London - West","London","Female","115","[c]","31630","28500"
